epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.3599996605227072,0.8834363222122192,0.6363636363636364,0.5833333333333334,0.5333333333333333,0.5818181818181819,1.0,0.75,0.0
2,1.229319868549224,0.7882927060127258,0.5454545454545454,0.5,0.48148148148148145,0.5252525252525252,1.0,0.5,0.0
3,1.072615990715642,0.7439835071563721,0.5454545454545454,0.5,0.48148148148148145,0.5252525252525252,1.0,0.5,0.0
4,1.097231564983245,0.7219144105911255,0.5454545454545454,0.5277777777777778,0.5238095238095237,0.5454545454545454,1.0,0.25,0.3333333333333333
5,0.8971828876003143,0.7023284435272217,0.5454545454545454,0.5277777777777778,0.5238095238095237,0.5454545454545454,1.0,0.25,0.3333333333333333
6,0.835812259104944,0.6851311922073364,0.5454545454545454,0.5277777777777778,0.5238095238095237,0.5454545454545454,1.0,0.25,0.3333333333333333
7,0.9271948587509894,0.6719618439674377,0.6363636363636364,0.611111111111111,0.611111111111111,0.6363636363636364,1.0,0.5,0.3333333333333333
8,0.8202574272309581,0.6642864346504211,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
9,0.8568907591604418,0.6588150858879089,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
10,0.9738688815024591,0.6496258974075317,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
11,0.7088060071391444,0.6430037021636963,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
12,0.8419846507810778,0.6367746591567993,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
13,0.923764834480901,0.6311752200126648,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
14,0.7597530215017257,0.6239320039749146,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
15,0.8243470768774709,0.6196842193603516,0.6363636363636364,0.6388888888888888,0.611111111111111,0.6212121212121212,1.0,0.25,0.6666666666666666
16,0.9228406067817442,0.6121180653572083,0.6363636363636364,0.611111111111111,0.611111111111111,0.6363636363636364,1.0,0.5,0.3333333333333333
17,0.7616544500474007,0.6098785996437073,0.7272727272727273,0.7222222222222222,0.7142857142857143,0.7272727272727273,1.0,0.5,0.6666666666666666
18,0.8041740155989124,0.6078014969825745,0.8181818181818182,0.8333333333333334,0.8055555555555555,0.8106060606060606,1.0,0.5,1.0
19,0.9467820967397382,0.6037233471870422,0.8181818181818182,0.8333333333333334,0.8055555555555555,0.8106060606060606,1.0,0.5,1.0
20,0.8577901105726918,0.5973953008651733,0.7272727272727273,0.7222222222222222,0.7142857142857143,0.7272727272727273,1.0,0.5,0.6666666666666666
21,0.874385783749242,0.5927154421806335,0.6363636363636364,0.611111111111111,0.611111111111111,0.6363636363636364,1.0,0.5,0.3333333333333333
22,0.7195129452213165,0.5903292298316956,0.6363636363636364,0.611111111111111,0.611111111111111,0.6363636363636364,1.0,0.5,0.3333333333333333
23,0.7309230412206342,0.5866983532905579,0.8181818181818182,0.7777777777777778,0.7666666666666666,0.7909090909090909,1.0,1.0,0.3333333333333333
