seed,fold,feature,mean_abs_shap
42,5,AGE_AT_VISIT,0.09323080624918734
42,5,NP3BRADY_mean,0.09185942725013171
42,5,NP3BRADY_min,0.08358999899660671
42,5,NP3PRSPL_min,0.08313008773813495
42,5,NP2SPCH_mean,0.07915483929675701
42,5,NP3RTCON_max,0.07867093880155855
42,5,NP2SPCH_min,0.07437143777789113
42,5,NP3BRADY_max,0.06772520995142696
42,5,NP3PRSPL_mean,0.0677243792328029
42,5,NP3FACXP_max,0.0661345085094039
42,5,NP3RTCON_std,0.06451702014297607
42,5,NP2SPCH_max,0.062176479657042386
42,5,NP3FACXP_min,0.06136575117301754
42,5,NP3GAIT_max,0.05892538978886564
42,5,NP3FACXP_mean,0.058670744166395374
42,5,NP3RIGLU_mean,0.055451800740309996
42,5,NP3PRSPR_mean,0.055243796334180785
42,5,NP3FTAPR_min,0.055031473623480105
42,5,NP2TRMR_mean,0.05454155781586733
42,5,NP3RTCON_mean,0.05309371490269682
42,5,NP3RTARU_mean,0.051225747155898775
42,5,NP3RTCON_min,0.050311820489395656
42,5,NP2TURN_min,0.05030669560251822
42,5,NP3RIGLU_min,0.05002542871258323
42,5,NP1DPRS_var,0.04987693730413228
42,5,NP2HOBB_min,0.04976171665953165
42,5,NP3HMOVL_mean,0.048785882908542334
42,5,NP1SLPN_mean,0.04786006519237122
42,5,NP1FATG_mean,0.04750576185218639
42,5,NP1SLPN_min,0.047188678224552465
42,5,NP3TTAPR_max,0.04706915929241317
42,5,ENRLGBA,0.04655450133815713
42,5,NP1FATG_max,0.046431877015798526
42,5,NP2TRMR_max,0.04472661020980317
42,5,NP2WALK_max,0.0444500865880454
42,5,NP2WALK_mean,0.04433951930489009
42,5,NP3RTARU_max,0.04431651295213126
42,5,NP3GAIT_mean,0.043418204154227966
42,5,NP3PRSPL_max,0.04339973389520202
42,5,NP3LGAGL_mean,0.04322810579583764
42,5,NP3RIGLU_max,0.043087859458516294
42,5,NP2WALK_min,0.042973655298489656
42,5,NP3RIGRL_max,0.04252142151969278
42,5,NP3RISNG_max,0.042440308947671
42,5,NP3TTAPL_max,0.04174803057746834
42,5,NP3RIGLL_mean,0.04076204689981495
42,5,NP3RTALU_max,0.040621359400172294
42,5,NP3RIGN_std,0.04039673423738513
42,5,NP3RIGRU_min,0.0403894075666304
42,5,NP2DRES_min,0.039960399163803395
42,5,NP3PRSPL_std,0.03963113739559056
42,5,NP2SALV_var,0.03941250103149524
42,5,NP3FACXP_std,0.03924121516048858
42,5,NP2TURN_mean,0.03892987536047177
42,5,NP3RTCON_var,0.03851755683808259
42,5,NP1FATG_std,0.03839282279373359
42,5,NP3PSTBL_max,0.0382852850810763
42,5,NP3RTARU_std,0.03787984357319805
42,5,NP3HMOVR_mean,0.037411698454835794
42,5,NP3RTALU_min,0.03681865648628564
42,5,NP3RTARU_min,0.03677372620733662
42,5,NP3LGAGL_max,0.03572897678141072
42,5,ENRLLRRK2,0.03557086852163342
42,5,NP3TTAPR_std,0.035516017956795
42,5,NP3GAIT_min,0.03536650446974014
42,5,NP3HMOVL_min,0.03515910929938723
42,5,NP3RISNG_mean,0.035133409214265485
42,5,NP3PRSPR_min,0.03512442024668418
42,5,NP1DPRS_max,0.034757444165792635
42,5,NP1LTHD_min,0.03470426203725855
42,5,NP1FATG_var,0.034638026468466934
42,5,NP3PTRMR_std,0.03463280667044626
42,5,NP3RTALU_mean,0.03456958227930792
42,5,NP3BRADY_std,0.03456557055180713
42,5,NP2DRES_mean,0.03450347945592642
42,5,NP3LGAGL_min,0.03443661354084864
42,5,NP3RIGLL_max,0.034408231251040776
42,5,NP3PRSPR_max,0.034033058444121835
42,5,NP3TTAPL_mean,0.03392877843022204
42,5,NP3RIGRU_mean,0.03344244242832889
42,5,NP2DRES_std,0.033108627099309264
42,5,NP2HYGN_std,0.03284023582432828
42,5,NP3RIGN_mean,0.03210530691973403
42,5,NP1DPRS_std,0.03161867614915446
42,5,NP3POSTR_mean,0.0315679091601322
42,5,NP3FTAPR_mean,0.03155392182278109
42,5,NP1LTHD_mean,0.03132290847149608
42,5,NP2DRES_max,0.031001054208631872
42,5,NP3RIGN_max,0.030411423428514182
42,5,NP3FTAPL_min,0.030354102597125718
42,5,NP2HYGN_max,0.03032621576857479
42,5,NP3RIGLL_min,0.030165101776258616
42,5,NP3PRSPR_std,0.02973159291074799
42,5,NP3RIGRU_max,0.029708871246069916
42,5,NP2HWRT_min,0.029595533412646164
42,5,NP2TRMR_std,0.029347857635461088
42,5,NP3PTRML_var,0.029283784551876513
42,5,NP1URIN_max,0.029063940607367177
42,5,NP2TURN_max,0.029059448341528616
42,5,NP2SALV_mean,0.028678926277566914
42,5,NP1SLPN_max,0.028647940672704892
42,5,NP3FTAPL_mean,0.028579442846649036
42,5,NP1CNST_var,0.028240085801412327
