epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.0151753053069115,1.0053084414938223,0.5217391304347826,0.5119047619047619,0.4877492877492877,0.49557785209959115,1.0,0.25,0.2857142857142857
2,0.8439273908734322,1.0683972135834072,0.6521739130434783,0.6607142857142857,0.5851851851851851,0.5816425120772947,1.0,0.125,0.8571428571428571
3,0.7897548973560333,0.9285550894944564,0.5217391304347826,0.5119047619047619,0.4877492877492877,0.49557785209959115,1.0,0.25,0.2857142857142857
4,0.7618571072816849,0.8640027123948802,0.43478260869565216,0.4166666666666667,0.37977296181630543,0.3962848297213622,0.875,0.375,0.0
5,0.765988402068615,0.8831208011378413,0.4782608695652174,0.4702380952380952,0.4604072398190045,0.46704701947668703,0.875,0.25,0.2857142857142857
6,0.7219213247299194,0.8670232010924298,0.4782608695652174,0.4702380952380952,0.4604072398190045,0.46704701947668703,0.875,0.25,0.2857142857142857
7,0.7048236429691315,0.8628873773243116,0.4782608695652174,0.4761904761904762,0.45546218487394957,0.4578735842162952,0.875,0.125,0.42857142857142855
8,0.6638620644807816,0.8230358439943065,0.4782608695652174,0.4702380952380952,0.4604072398190045,0.46704701947668703,0.875,0.25,0.2857142857142857
9,0.6704080924391747,0.8223064826882404,0.4782608695652174,0.4702380952380952,0.4604072398190045,0.46704701947668703,0.875,0.25,0.2857142857142857
10,0.63231485709548,0.8120764416197072,0.5217391304347826,0.5238095238095238,0.4924585218702866,0.4921306315168208,0.875,0.125,0.5714285714285714
11,0.6387572661042213,0.7813965289489083,0.5217391304347826,0.5119047619047619,0.5032679738562091,0.5106564364876386,0.875,0.375,0.2857142857142857
12,0.6094245761632919,0.780648101931033,0.5652173913043478,0.5654761904761905,0.5475256769374416,0.5481427353550117,0.875,0.25,0.5714285714285714
13,0.6124652400612831,0.7868457151495892,0.6086956521739131,0.6190476190476191,0.5573380867498514,0.5525846702317291,0.875,0.125,0.8571428571428571
14,0.6102517433464527,0.7446969980778901,0.5217391304347826,0.5059523809523809,0.4815273477812177,0.49376766724996635,0.875,0.5,0.14285714285714285
15,0.61208276450634,0.8408725313518358,0.6521739130434783,0.6666666666666666,0.5867905056759546,0.5802665230852067,0.875,0.125,1.0
16,0.5945388674736023,0.7483200949171315,0.5652173913043478,0.5595238095238095,0.5533559577677224,0.5573480228211686,0.875,0.375,0.42857142857142855
17,0.5721127390861511,0.7210953987163046,0.5652173913043478,0.5476190476190476,0.5152505446623094,0.5279909065075306,0.875,0.625,0.14285714285714285
18,0.5665936321020126,0.7312939866729404,0.5652173913043478,0.5595238095238095,0.5533559577677224,0.5573480228211686,0.875,0.375,0.42857142857142855
19,0.5603041164577007,0.8210067671278248,0.6521739130434783,0.6666666666666666,0.5867905056759546,0.5802665230852067,0.875,0.125,1.0
20,0.5663351528346539,0.7476573042247606,0.7391304347826086,0.75,0.7156862745098039,0.7109974424552429,0.875,0.375,1.0
21,0.5631450228393078,0.7016156393548717,0.6086956521739131,0.5952380952380952,0.58328173374613,0.5912505047785706,0.875,0.625,0.2857142857142857
22,0.5481968559324741,0.7044395726660023,0.5652173913043478,0.5535714285714285,0.543870073281838,0.5517063215272934,0.875,0.5,0.2857142857142857
23,0.5479253530502319,0.7505611233089281,0.7391304347826086,0.75,0.7156862745098039,0.7109974424552429,0.875,0.375,1.0
24,0.5659343749284744,0.7216611711875253,0.7391304347826086,0.75,0.7156862745098039,0.7109974424552429,0.875,0.375,1.0
25,0.5174384489655495,0.7115206666614698,0.6956521739130435,0.6964285714285715,0.6903828197945846,0.6893435635123615,0.875,0.5,0.7142857142857143
26,0.5362245924770832,0.7138313262358956,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
27,0.5233599469065666,0.6971119771833005,0.6521739130434783,0.6488095238095238,0.6463046757164405,0.6476490261656502,0.875,0.5,0.5714285714285714
28,0.5290344767272472,0.7114090271618055,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
29,0.5048348791897297,0.7970086880352186,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
30,0.4925127737224102,0.7805024489112522,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
31,0.4843004010617733,0.7079554899879124,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
32,0.4917925149202347,0.6732642287793367,0.6521739130434783,0.6488095238095238,0.6463046757164405,0.6476490261656502,0.875,0.5,0.5714285714285714
33,0.4983641505241394,0.7213645318280095,0.7391304347826086,0.75,0.7156862745098039,0.7109974424552429,0.875,0.375,1.0
