epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3400658197902344,0.19869574260067296,0.9256756756756757,0.929519071310116,0.9290322580645162
2,0.1812207279475154,0.1748867999460246,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.14317504366910136,0.18445915195184784,0.9391891891891891,0.9418647503224618,0.9426751592356688
4,0.11893033761078038,0.19191486146804448,0.9324324324324325,0.9344020637552976,0.9367088607594937
5,0.09670296205660782,0.206400474256559,0.9391891891891891,0.9418647503224618,0.9426751592356688
6,0.08339689164800015,0.20229985836792636,0.9391891891891891,0.9418647503224618,0.9426751592356688
7,0.0625291097707845,0.2167048798055967,0.9256756756756757,0.9282292242491248,0.9299363057324841
8,0.06340122758410871,0.2109155213661693,0.9256756756756757,0.9282292242491248,0.9299363057324841
9,0.03906789430530389,0.24402925788701788,0.9256756756756757,0.9256495301271421,0.9316770186335404
10,0.025994168128818274,0.28387411343990954,0.918918918918919,0.9194766906209693,0.925
11,0.012594713370089192,0.31399478438008277,0.918918918918919,0.9207665376819606,0.9240506329113924
12,0.012380260606044653,0.3065155333228963,0.9121621621621622,0.912014004053805,0.9192546583850931
