,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7462 ± 0.0276,0.5985 ± 0.0285,0.5972 ± 0.0283,0.5968 ± 0.0279,0.7232 ± 0.0204,0.7473 ± 0.0219,0.7462 ± 0.0276,0.7459 ± 0.0237,0.7973 ± 0.0201,0.7363 ± 0.0199,0.5976 ± 0.0173,0.5956 ± 0.0187,0.5958 ± 0.0180,0.7180 ± 0.0148,0.7445 ± 0.0177,0.7363 ± 0.0199,0.7398 ± 0.0180,0.7901 ± 0.0157
random_forest,0.8538 ± 0.0106,0.7499 ± 0.0919,0.6612 ± 0.0195,0.6494 ± 0.0322,0.8909 ± 0.0091,0.8240 ± 0.0331,0.8538 ± 0.0106,0.8187 ± 0.0148,0.9391 ± 0.0058,0.8511 ± 0.0067,0.7438 ± 0.0575,0.6597 ± 0.0133,0.6510 ± 0.0210,0.8867 ± 0.0043,0.8210 ± 0.0207,0.8511 ± 0.0067,0.8182 ± 0.0088,0.9344 ± 0.0030
extra_trees,0.8553 ± 0.0093,0.8224 ± 0.0744,0.6657 ± 0.0158,0.6583 ± 0.0254,0.8909 ± 0.0120,0.8468 ± 0.0256,0.8553 ± 0.0093,0.8210 ± 0.0120,0.9393 ± 0.0069,0.8513 ± 0.0069,0.7487 ± 0.0357,0.6606 ± 0.0111,0.6525 ± 0.0174,0.8880 ± 0.0059,0.8227 ± 0.0144,0.8513 ± 0.0069,0.8186 ± 0.0079,0.9356 ± 0.0024
xgboost,0.8355 ± 0.0172,0.7124 ± 0.0482,0.6634 ± 0.0191,0.6633 ± 0.0237,0.8681 ± 0.0171,0.8081 ± 0.0207,0.8355 ± 0.0172,0.8125 ± 0.0157,0.9261 ± 0.0090,0.8285 ± 0.0114,0.6673 ± 0.0221,0.6494 ± 0.0114,0.6449 ± 0.0135,0.8607 ± 0.0097,0.7931 ± 0.0120,0.8285 ± 0.0114,0.8056 ± 0.0103,0.9213 ± 0.0069
adaboost,0.8143 ± 0.0107,0.6513 ± 0.0243,0.6516 ± 0.0160,0.6486 ± 0.0211,0.8399 ± 0.0144,0.7930 ± 0.0131,0.8143 ± 0.0107,0.8021 ± 0.0095,0.9152 ± 0.0084,0.7997 ± 0.0092,0.6509 ± 0.0172,0.6507 ± 0.0170,0.6500 ± 0.0171,0.8191 ± 0.0128,0.7909 ± 0.0105,0.7997 ± 0.0092,0.7947 ± 0.0092,0.9037 ± 0.0062
svm,0.8443 ± 0.0153,0.7103 ± 0.0335,0.6808 ± 0.0210,0.6824 ± 0.0263,0.8859 ± 0.0141,0.8189 ± 0.0186,0.8443 ± 0.0153,0.8260 ± 0.0158,0.9370 ± 0.0073,0.8308 ± 0.0091,0.6742 ± 0.0262,0.6612 ± 0.0160,0.6601 ± 0.0196,0.8710 ± 0.0063,0.8022 ± 0.0117,0.8308 ± 0.0091,0.8133 ± 0.0096,0.9284 ± 0.0036
logistic_regression,0.7835 ± 0.0183,0.6731 ± 0.0227,0.6770 ± 0.0276,0.6688 ± 0.0230,0.8644 ± 0.0174,0.8134 ± 0.0157,0.7835 ± 0.0183,0.7938 ± 0.0148,0.9237 ± 0.0094,0.7794 ± 0.0110,0.6614 ± 0.0145,0.6632 ± 0.0180,0.6583 ± 0.0157,0.8497 ± 0.0112,0.8082 ± 0.0102,0.7794 ± 0.0110,0.7913 ± 0.0102,0.9150 ± 0.0068
knn,0.6557 ± 0.0295,0.6299 ± 0.0149,0.5882 ± 0.0301,0.5563 ± 0.0315,0.7837 ± 0.0263,0.7782 ± 0.0115,0.6557 ± 0.0295,0.6589 ± 0.0323,0.8425 ± 0.0165,0.6407 ± 0.0180,0.6295 ± 0.0142,0.5883 ± 0.0245,0.5500 ± 0.0222,0.7871 ± 0.0148,0.7806 ± 0.0137,0.6407 ± 0.0180,0.6508 ± 0.0221,0.8422 ± 0.0106
gaussian_nb,0.7579 ± 0.0759,0.6760 ± 0.0178,0.6719 ± 0.0297,0.6528 ± 0.0444,0.8637 ± 0.0143,0.8220 ± 0.0155,0.7579 ± 0.0759,0.7748 ± 0.0568,0.9176 ± 0.0096,0.7439 ± 0.0489,0.6598 ± 0.0174,0.6580 ± 0.0187,0.6406 ± 0.0256,0.8498 ± 0.0118,0.8078 ± 0.0162,0.7439 ± 0.0489,0.7640 ± 0.0341,0.9068 ± 0.0070
