,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4960 ± 0.0227,0.4118 ± 0.0267,0.4102 ± 0.0245,0.4093 ± 0.0262,0.5193 ± 0.0249,0.4838 ± 0.0233,0.4960 ± 0.0227,0.4882 ± 0.0230,0.5387 ± 0.0228,0.4969 ± 0.0168,0.4142 ± 0.0175,0.4127 ± 0.0173,0.4126 ± 0.0174,0.5228 ± 0.0171,0.4904 ± 0.0164,0.4969 ± 0.0168,0.4928 ± 0.0163,0.5453 ± 0.0186
random_forest,0.5451 ± 0.0201,0.4327 ± 0.0317,0.4319 ± 0.0192,0.4204 ± 0.0248,0.6322 ± 0.0254,0.5032 ± 0.0227,0.5451 ± 0.0201,0.5156 ± 0.0188,0.6554 ± 0.0252,0.5231 ± 0.0201,0.4088 ± 0.0237,0.4145 ± 0.0198,0.4054 ± 0.0219,0.6177 ± 0.0241,0.4889 ± 0.0225,0.5231 ± 0.0201,0.5015 ± 0.0210,0.6426 ± 0.0236
extra_trees,0.5443 ± 0.0208,0.4451 ± 0.0404,0.4365 ± 0.0258,0.4292 ± 0.0304,0.6507 ± 0.0257,0.5126 ± 0.0264,0.5443 ± 0.0208,0.5205 ± 0.0210,0.6698 ± 0.0272,0.5285 ± 0.0205,0.4180 ± 0.0277,0.4202 ± 0.0228,0.4130 ± 0.0250,0.6356 ± 0.0198,0.4957 ± 0.0236,0.5285 ± 0.0205,0.5077 ± 0.0218,0.6551 ± 0.0199
xgboost,0.5374 ± 0.0190,0.4396 ± 0.0178,0.4283 ± 0.0140,0.4261 ± 0.0146,0.6082 ± 0.0235,0.5043 ± 0.0167,0.5374 ± 0.0190,0.5138 ± 0.0168,0.6260 ± 0.0222,0.5266 ± 0.0189,0.4189 ± 0.0237,0.4156 ± 0.0203,0.4122 ± 0.0219,0.6003 ± 0.0221,0.4923 ± 0.0208,0.5266 ± 0.0189,0.5048 ± 0.0199,0.6241 ± 0.0212
adaboost,0.5505 ± 0.0162,0.4313 ± 0.0884,0.4057 ± 0.0125,0.3811 ± 0.0174,0.6553 ± 0.0167,0.4929 ± 0.0481,0.5505 ± 0.0162,0.4940 ± 0.0142,0.6775 ± 0.0173,0.5462 ± 0.0179,0.3975 ± 0.0418,0.4059 ± 0.0197,0.3865 ± 0.0267,0.6402 ± 0.0240,0.4768 ± 0.0293,0.5462 ± 0.0179,0.4976 ± 0.0213,0.6646 ± 0.0197
svm,0.5637 ± 0.0139,0.3570 ± 0.0357,0.4050 ± 0.0141,0.3639 ± 0.0165,0.6566 ± 0.0243,0.4483 ± 0.0226,0.5637 ± 0.0139,0.4860 ± 0.0143,0.6780 ± 0.0262,0.5613 ± 0.0158,0.4047 ± 0.1146,0.4003 ± 0.0188,0.3602 ± 0.0213,0.6402 ± 0.0210,0.4743 ± 0.0683,0.5613 ± 0.0158,0.4838 ± 0.0206,0.6595 ± 0.0197
logistic_regression,0.5315 ± 0.0221,0.4468 ± 0.0224,0.4431 ± 0.0224,0.4428 ± 0.0223,0.6443 ± 0.0170,0.5317 ± 0.0219,0.5315 ± 0.0221,0.5299 ± 0.0216,0.6742 ± 0.0181,0.5042 ± 0.0139,0.4263 ± 0.0156,0.4242 ± 0.0151,0.4240 ± 0.0151,0.6291 ± 0.0162,0.5136 ± 0.0130,0.5042 ± 0.0139,0.5080 ± 0.0129,0.6581 ± 0.0155
knn,0.5205 ± 0.0149,0.4149 ± 0.0425,0.3888 ± 0.0215,0.3746 ± 0.0269,0.6037 ± 0.0301,0.4808 ± 0.0329,0.5205 ± 0.0149,0.4736 ± 0.0182,0.6265 ± 0.0351,0.5175 ± 0.0131,0.4156 ± 0.0174,0.3938 ± 0.0126,0.3811 ± 0.0156,0.6043 ± 0.0270,0.4784 ± 0.0149,0.5175 ± 0.0131,0.4743 ± 0.0138,0.6245 ± 0.0294
gaussian_nb,0.5608 ± 0.0163,0.4444 ± 0.0172,0.4440 ± 0.0130,0.4372 ± 0.0149,0.6726 ± 0.0246,0.5215 ± 0.0151,0.5608 ± 0.0163,0.5351 ± 0.0140,0.6939 ± 0.0237,0.5489 ± 0.0110,0.4358 ± 0.0179,0.4338 ± 0.0135,0.4300 ± 0.0150,0.6646 ± 0.0115,0.5137 ± 0.0126,0.5489 ± 0.0110,0.5268 ± 0.0114,0.6841 ± 0.0107
