,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5110 ± 0.0361,0.4431 ± 0.0358,0.4414 ± 0.0336,0.4412 ± 0.0347,0.5740 ± 0.0228,0.5119 ± 0.0307,0.5110 ± 0.0361,0.5106 ± 0.0330,0.5853 ± 0.0239,0.4969 ± 0.0140,0.4215 ± 0.0144,0.4207 ± 0.0144,0.4209 ± 0.0145,0.5587 ± 0.0129,0.4968 ± 0.0120,0.4969 ± 0.0140,0.4966 ± 0.0129,0.5719 ± 0.0149
random_forest,0.5930 ± 0.0282,0.4717 ± 0.0529,0.4697 ± 0.0312,0.4503 ± 0.0348,0.7195 ± 0.0195,0.5447 ± 0.0377,0.5930 ± 0.0282,0.5552 ± 0.0286,0.7363 ± 0.0211,0.5807 ± 0.0165,0.4758 ± 0.0328,0.4586 ± 0.0202,0.4475 ± 0.0243,0.7171 ± 0.0128,0.5388 ± 0.0236,0.5807 ± 0.0165,0.5462 ± 0.0186,0.7295 ± 0.0108
extra_trees,0.5842 ± 0.0281,0.4693 ± 0.0458,0.4710 ± 0.0313,0.4531 ± 0.0358,0.7135 ± 0.0208,0.5444 ± 0.0344,0.5842 ± 0.0281,0.5533 ± 0.0293,0.7302 ± 0.0214,0.5726 ± 0.0163,0.4610 ± 0.0231,0.4593 ± 0.0156,0.4461 ± 0.0152,0.7083 ± 0.0110,0.5358 ± 0.0168,0.5726 ± 0.0163,0.5451 ± 0.0139,0.7227 ± 0.0115
xgboost,0.5630 ± 0.0346,0.4761 ± 0.0443,0.4698 ± 0.0404,0.4680 ± 0.0428,0.6946 ± 0.0274,0.5424 ± 0.0378,0.5630 ± 0.0346,0.5492 ± 0.0360,0.7002 ± 0.0288,0.5522 ± 0.0146,0.4645 ± 0.0199,0.4580 ± 0.0176,0.4587 ± 0.0188,0.6891 ± 0.0158,0.5324 ± 0.0163,0.5522 ± 0.0146,0.5402 ± 0.0154,0.6937 ± 0.0155
adaboost,0.5722 ± 0.0224,0.4845 ± 0.0337,0.4688 ± 0.0265,0.4685 ± 0.0293,0.7122 ± 0.0154,0.5467 ± 0.0233,0.5722 ± 0.0224,0.5536 ± 0.0219,0.7266 ± 0.0135,0.5690 ± 0.0168,0.4838 ± 0.0211,0.4662 ± 0.0197,0.4664 ± 0.0209,0.7056 ± 0.0163,0.5437 ± 0.0176,0.5690 ± 0.0168,0.5503 ± 0.0173,0.7143 ± 0.0155
svm,0.5982 ± 0.0204,0.4501 ± 0.0493,0.4667 ± 0.0201,0.4359 ± 0.0210,0.7297 ± 0.0202,0.5325 ± 0.0309,0.5982 ± 0.0204,0.5500 ± 0.0178,0.7446 ± 0.0209,0.5830 ± 0.0125,0.4468 ± 0.0394,0.4527 ± 0.0132,0.4230 ± 0.0169,0.7205 ± 0.0115,0.5229 ± 0.0230,0.5830 ± 0.0125,0.5353 ± 0.0135,0.7324 ± 0.0123
logistic_regression,0.5615 ± 0.0204,0.4973 ± 0.0235,0.5000 ± 0.0251,0.4971 ± 0.0238,0.6842 ± 0.0231,0.5721 ± 0.0197,0.5615 ± 0.0204,0.5656 ± 0.0191,0.7030 ± 0.0212,0.5549 ± 0.0156,0.4953 ± 0.0168,0.5009 ± 0.0184,0.4957 ± 0.0170,0.6753 ± 0.0158,0.5727 ± 0.0149,0.5549 ± 0.0156,0.5620 ± 0.0150,0.6919 ± 0.0146
knn,0.5553 ± 0.0264,0.4477 ± 0.0495,0.4265 ± 0.0348,0.4198 ± 0.0420,0.6590 ± 0.0261,0.5168 ± 0.0407,0.5553 ± 0.0264,0.5183 ± 0.0338,0.6839 ± 0.0251,0.5489 ± 0.0179,0.4463 ± 0.0296,0.4212 ± 0.0207,0.4150 ± 0.0237,0.6649 ± 0.0122,0.5116 ± 0.0229,0.5489 ± 0.0179,0.5111 ± 0.0194,0.6834 ± 0.0113
gaussian_nb,0.5520 ± 0.0180,0.4835 ± 0.0334,0.4685 ± 0.0169,0.4457 ± 0.0221,0.7067 ± 0.0155,0.5657 ± 0.0272,0.5520 ± 0.0180,0.5353 ± 0.0193,0.7221 ± 0.0148,0.5368 ± 0.0139,0.4672 ± 0.0163,0.4623 ± 0.0130,0.4383 ± 0.0197,0.6894 ± 0.0106,0.5488 ± 0.0132,0.5368 ± 0.0139,0.5229 ± 0.0170,0.7028 ± 0.0091
