,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4996 ± 0.0342,0.4303 ± 0.0346,0.4290 ± 0.0337,0.4285 ± 0.0341,0.5788 ± 0.0251,0.5011 ± 0.0317,0.4996 ± 0.0342,0.4992 ± 0.0322,0.5928 ± 0.0263,0.4958 ± 0.0248,0.4184 ± 0.0272,0.4180 ± 0.0267,0.4179 ± 0.0270,0.5714 ± 0.0200,0.4930 ± 0.0243,0.4958 ± 0.0248,0.4941 ± 0.0245,0.5872 ± 0.0208
random_forest,0.5908 ± 0.0283,0.5140 ± 0.0555,0.4694 ± 0.0296,0.4676 ± 0.0337,0.7531 ± 0.0193,0.5590 ± 0.0390,0.5908 ± 0.0283,0.5570 ± 0.0286,0.7610 ± 0.0194,0.5761 ± 0.0105,0.4961 ± 0.0158,0.4627 ± 0.0145,0.4635 ± 0.0174,0.7405 ± 0.0097,0.5445 ± 0.0134,0.5761 ± 0.0105,0.5481 ± 0.0136,0.7451 ± 0.0095
extra_trees,0.5985 ± 0.0216,0.5202 ± 0.0330,0.4887 ± 0.0211,0.4875 ± 0.0252,0.7452 ± 0.0166,0.5710 ± 0.0244,0.5985 ± 0.0216,0.5729 ± 0.0203,0.7550 ± 0.0170,0.5821 ± 0.0085,0.4911 ± 0.0218,0.4733 ± 0.0119,0.4707 ± 0.0170,0.7399 ± 0.0069,0.5505 ± 0.0144,0.5821 ± 0.0085,0.5581 ± 0.0113,0.7462 ± 0.0065
xgboost,0.5842 ± 0.0250,0.5115 ± 0.0342,0.4867 ± 0.0210,0.4909 ± 0.0227,0.7389 ± 0.0131,0.5630 ± 0.0256,0.5842 ± 0.0250,0.5669 ± 0.0221,0.7413 ± 0.0148,0.5634 ± 0.0165,0.4830 ± 0.0203,0.4715 ± 0.0180,0.4738 ± 0.0189,0.7192 ± 0.0130,0.5431 ± 0.0170,0.5634 ± 0.0165,0.5503 ± 0.0166,0.7216 ± 0.0134
adaboost,0.5799 ± 0.0159,0.5014 ± 0.0279,0.4749 ± 0.0217,0.4776 ± 0.0243,0.7266 ± 0.0108,0.5534 ± 0.0196,0.5799 ± 0.0159,0.5578 ± 0.0175,0.7378 ± 0.0123,0.5703 ± 0.0125,0.4891 ± 0.0182,0.4665 ± 0.0154,0.4698 ± 0.0171,0.7084 ± 0.0141,0.5429 ± 0.0152,0.5703 ± 0.0125,0.5493 ± 0.0141,0.7160 ± 0.0124
svm,0.6051 ± 0.0160,0.5317 ± 0.0414,0.4875 ± 0.0218,0.4815 ± 0.0280,0.7618 ± 0.0157,0.5758 ± 0.0284,0.6051 ± 0.0160,0.5715 ± 0.0195,0.7642 ± 0.0161,0.5906 ± 0.0144,0.5153 ± 0.0324,0.4765 ± 0.0216,0.4739 ± 0.0276,0.7477 ± 0.0111,0.5613 ± 0.0243,0.5906 ± 0.0144,0.5610 ± 0.0201,0.7477 ± 0.0103
logistic_regression,0.5249 ± 0.0198,0.4791 ± 0.0214,0.4863 ± 0.0222,0.4795 ± 0.0205,0.6323 ± 0.0162,0.5442 ± 0.0222,0.5249 ± 0.0198,0.5316 ± 0.0196,0.6435 ± 0.0164,0.5014 ± 0.0161,0.4479 ± 0.0170,0.4522 ± 0.0181,0.4488 ± 0.0179,0.5988 ± 0.0222,0.5142 ± 0.0125,0.5014 ± 0.0161,0.5068 ± 0.0145,0.6082 ± 0.0197
knn,0.5454 ± 0.0189,0.4882 ± 0.0869,0.3811 ± 0.0252,0.3391 ± 0.0383,0.5959 ± 0.0197,0.5154 ± 0.0719,0.5454 ± 0.0189,0.4437 ± 0.0299,0.6051 ± 0.0176,0.5500 ± 0.0060,0.4946 ± 0.0319,0.3863 ± 0.0097,0.3450 ± 0.0148,0.6007 ± 0.0171,0.5212 ± 0.0246,0.5500 ± 0.0060,0.4485 ± 0.0095,0.6079 ± 0.0169
gaussian_nb,0.5930 ± 0.0168,0.5219 ± 0.0143,0.5171 ± 0.0136,0.5163 ± 0.0135,0.7271 ± 0.0149,0.5920 ± 0.0112,0.5930 ± 0.0168,0.5898 ± 0.0127,0.7372 ± 0.0155,0.5730 ± 0.0072,0.5072 ± 0.0098,0.5077 ± 0.0122,0.5045 ± 0.0107,0.7117 ± 0.0074,0.5780 ± 0.0128,0.5730 ± 0.0072,0.5732 ± 0.0096,0.7216 ± 0.0082
