,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4993 ± 0.0211,0.4118 ± 0.0269,0.4090 ± 0.0265,0.4084 ± 0.0270,0.5205 ± 0.0295,0.4859 ± 0.0244,0.4993 ± 0.0211,0.4907 ± 0.0218,0.5413 ± 0.0306,0.4896 ± 0.0143,0.4016 ± 0.0179,0.4010 ± 0.0176,0.4004 ± 0.0175,0.5108 ± 0.0150,0.4796 ± 0.0160,0.4896 ± 0.0143,0.4837 ± 0.0150,0.5329 ± 0.0190
random_forest,0.5399 ± 0.0246,0.4405 ± 0.0476,0.4287 ± 0.0277,0.4204 ± 0.0324,0.6298 ± 0.0264,0.5075 ± 0.0321,0.5399 ± 0.0246,0.5142 ± 0.0251,0.6546 ± 0.0259,0.5388 ± 0.0253,0.4264 ± 0.0335,0.4280 ± 0.0290,0.4193 ± 0.0313,0.6343 ± 0.0283,0.5027 ± 0.0312,0.5388 ± 0.0253,0.5152 ± 0.0285,0.6600 ± 0.0265
extra_trees,0.5289 ± 0.0276,0.4158 ± 0.0406,0.4168 ± 0.0273,0.4085 ± 0.0311,0.6452 ± 0.0301,0.4950 ± 0.0296,0.5289 ± 0.0276,0.5063 ± 0.0257,0.6651 ± 0.0290,0.5421 ± 0.0210,0.4338 ± 0.0331,0.4337 ± 0.0270,0.4272 ± 0.0304,0.6484 ± 0.0260,0.5108 ± 0.0283,0.5421 ± 0.0210,0.5219 ± 0.0250,0.6688 ± 0.0255
xgboost,0.5286 ± 0.0216,0.4266 ± 0.0279,0.4217 ± 0.0206,0.4184 ± 0.0234,0.6133 ± 0.0241,0.4962 ± 0.0212,0.5286 ± 0.0216,0.5073 ± 0.0196,0.6327 ± 0.0245,0.5233 ± 0.0140,0.4149 ± 0.0161,0.4145 ± 0.0155,0.4109 ± 0.0161,0.6017 ± 0.0204,0.4925 ± 0.0168,0.5233 ± 0.0140,0.5046 ± 0.0160,0.6270 ± 0.0220
adaboost,0.5549 ± 0.0179,0.4334 ± 0.0583,0.4152 ± 0.0173,0.3914 ± 0.0190,0.6619 ± 0.0152,0.4977 ± 0.0367,0.5549 ± 0.0179,0.5024 ± 0.0184,0.6836 ± 0.0178,0.5588 ± 0.0119,0.4245 ± 0.0339,0.4211 ± 0.0121,0.3976 ± 0.0129,0.6458 ± 0.0167,0.4965 ± 0.0188,0.5588 ± 0.0119,0.5093 ± 0.0114,0.6683 ± 0.0132
svm,0.5886 ± 0.0236,0.4200 ± 0.1014,0.4416 ± 0.0207,0.4039 ± 0.0236,0.6683 ± 0.0246,0.4983 ± 0.0618,0.5886 ± 0.0236,0.5218 ± 0.0218,0.6892 ± 0.0247,0.5816 ± 0.0183,0.4242 ± 0.0675,0.4342 ± 0.0234,0.3975 ± 0.0279,0.6622 ± 0.0177,0.5000 ± 0.0452,0.5816 ± 0.0183,0.5173 ± 0.0241,0.6799 ± 0.0186
logistic_regression,0.5396 ± 0.0243,0.4631 ± 0.0311,0.4603 ± 0.0281,0.4592 ± 0.0274,0.6559 ± 0.0250,0.5422 ± 0.0274,0.5396 ± 0.0243,0.5389 ± 0.0238,0.6824 ± 0.0266,0.5182 ± 0.0177,0.4410 ± 0.0160,0.4380 ± 0.0159,0.4384 ± 0.0161,0.6325 ± 0.0178,0.5273 ± 0.0143,0.5182 ± 0.0177,0.5220 ± 0.0159,0.6620 ± 0.0187
knn,0.5249 ± 0.0245,0.4168 ± 0.0312,0.3957 ± 0.0247,0.3868 ± 0.0271,0.6087 ± 0.0287,0.4829 ± 0.0250,0.5249 ± 0.0245,0.4842 ± 0.0233,0.6321 ± 0.0299,0.5247 ± 0.0106,0.4177 ± 0.0147,0.4015 ± 0.0122,0.3934 ± 0.0144,0.6184 ± 0.0274,0.4837 ± 0.0133,0.5247 ± 0.0106,0.4875 ± 0.0126,0.6400 ± 0.0272
gaussian_nb,0.5396 ± 0.0218,0.4291 ± 0.0249,0.4202 ± 0.0209,0.4150 ± 0.0234,0.6680 ± 0.0304,0.5073 ± 0.0215,0.5396 ± 0.0218,0.5138 ± 0.0218,0.6890 ± 0.0308,0.5305 ± 0.0156,0.4202 ± 0.0262,0.4137 ± 0.0219,0.4096 ± 0.0242,0.6485 ± 0.0145,0.4996 ± 0.0217,0.5305 ± 0.0156,0.5075 ± 0.0188,0.6720 ± 0.0143
