,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4993 ± 0.0341,0.4299 ± 0.0350,0.4286 ± 0.0336,0.4281 ± 0.0344,0.5783 ± 0.0244,0.5003 ± 0.0306,0.4993 ± 0.0341,0.4987 ± 0.0317,0.5921 ± 0.0248,0.4970 ± 0.0241,0.4199 ± 0.0264,0.4192 ± 0.0259,0.4193 ± 0.0262,0.5723 ± 0.0194,0.4940 ± 0.0235,0.4970 ± 0.0241,0.4952 ± 0.0237,0.5879 ± 0.0200
random_forest,0.5908 ± 0.0249,0.5151 ± 0.0513,0.4704 ± 0.0271,0.4691 ± 0.0311,0.7530 ± 0.0193,0.5597 ± 0.0353,0.5908 ± 0.0249,0.5577 ± 0.0254,0.7610 ± 0.0196,0.5753 ± 0.0124,0.4946 ± 0.0187,0.4605 ± 0.0167,0.4611 ± 0.0198,0.7410 ± 0.0100,0.5427 ± 0.0160,0.5753 ± 0.0124,0.5462 ± 0.0158,0.7456 ± 0.0097
extra_trees,0.5985 ± 0.0216,0.5202 ± 0.0330,0.4887 ± 0.0211,0.4875 ± 0.0252,0.7452 ± 0.0166,0.5710 ± 0.0244,0.5985 ± 0.0216,0.5729 ± 0.0203,0.7550 ± 0.0170,0.5821 ± 0.0085,0.4911 ± 0.0218,0.4733 ± 0.0119,0.4707 ± 0.0170,0.7399 ± 0.0069,0.5505 ± 0.0144,0.5821 ± 0.0085,0.5581 ± 0.0113,0.7462 ± 0.0065
xgboost,0.5842 ± 0.0250,0.5115 ± 0.0342,0.4867 ± 0.0210,0.4909 ± 0.0227,0.7389 ± 0.0131,0.5630 ± 0.0256,0.5842 ± 0.0250,0.5669 ± 0.0221,0.7413 ± 0.0148,0.5634 ± 0.0165,0.4830 ± 0.0203,0.4715 ± 0.0180,0.4738 ± 0.0189,0.7192 ± 0.0130,0.5431 ± 0.0170,0.5634 ± 0.0165,0.5503 ± 0.0166,0.7216 ± 0.0134
adaboost,0.5799 ± 0.0159,0.5014 ± 0.0279,0.4749 ± 0.0217,0.4776 ± 0.0243,0.7266 ± 0.0108,0.5534 ± 0.0196,0.5799 ± 0.0159,0.5578 ± 0.0175,0.7378 ± 0.0123,0.5703 ± 0.0125,0.4891 ± 0.0182,0.4665 ± 0.0154,0.4698 ± 0.0171,0.7084 ± 0.0141,0.5429 ± 0.0152,0.5703 ± 0.0125,0.5493 ± 0.0141,0.7160 ± 0.0124
svm,0.5985 ± 0.0163,0.5179 ± 0.0357,0.4816 ± 0.0248,0.4806 ± 0.0310,0.7532 ± 0.0139,0.5663 ± 0.0257,0.5985 ± 0.0163,0.5676 ± 0.0208,0.7593 ± 0.0166,0.5802 ± 0.0125,0.4919 ± 0.0233,0.4615 ± 0.0171,0.4612 ± 0.0212,0.7396 ± 0.0133,0.5444 ± 0.0173,0.5802 ± 0.0125,0.5494 ± 0.0159,0.7424 ± 0.0124
logistic_regression,0.5722 ± 0.0206,0.5183 ± 0.0206,0.5246 ± 0.0220,0.5183 ± 0.0207,0.7024 ± 0.0115,0.5878 ± 0.0179,0.5722 ± 0.0206,0.5775 ± 0.0183,0.7152 ± 0.0107,0.5464 ± 0.0125,0.4905 ± 0.0150,0.4961 ± 0.0162,0.4919 ± 0.0156,0.6799 ± 0.0187,0.5589 ± 0.0116,0.5464 ± 0.0125,0.5516 ± 0.0120,0.6891 ± 0.0154
knn,0.5681 ± 0.0164,0.4954 ± 0.0339,0.4293 ± 0.0177,0.4140 ± 0.0251,0.6694 ± 0.0189,0.5343 ± 0.0260,0.5681 ± 0.0164,0.5052 ± 0.0212,0.6795 ± 0.0187,0.5557 ± 0.0073,0.4663 ± 0.0237,0.4177 ± 0.0103,0.3980 ± 0.0140,0.6460 ± 0.0091,0.5115 ± 0.0183,0.5557 ± 0.0073,0.4906 ± 0.0106,0.6567 ± 0.0095
gaussian_nb,0.5930 ± 0.0168,0.5223 ± 0.0146,0.5177 ± 0.0140,0.5168 ± 0.0139,0.7273 ± 0.0149,0.5926 ± 0.0118,0.5930 ± 0.0168,0.5901 ± 0.0131,0.7376 ± 0.0154,0.5725 ± 0.0077,0.5067 ± 0.0109,0.5075 ± 0.0131,0.5041 ± 0.0117,0.7119 ± 0.0074,0.5781 ± 0.0136,0.5725 ± 0.0077,0.5731 ± 0.0104,0.7219 ± 0.0081
