,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5099 ± 0.0355,0.4415 ± 0.0339,0.4403 ± 0.0328,0.4399 ± 0.0335,0.5731 ± 0.0224,0.5108 ± 0.0299,0.5099 ± 0.0355,0.5095 ± 0.0324,0.5845 ± 0.0239,0.4973 ± 0.0145,0.4219 ± 0.0155,0.4211 ± 0.0157,0.4213 ± 0.0157,0.5589 ± 0.0136,0.4971 ± 0.0130,0.4973 ± 0.0145,0.4970 ± 0.0136,0.5720 ± 0.0154
random_forest,0.5897 ± 0.0285,0.4746 ± 0.0520,0.4656 ± 0.0312,0.4471 ± 0.0337,0.7196 ± 0.0200,0.5442 ± 0.0366,0.5897 ± 0.0285,0.5518 ± 0.0280,0.7363 ± 0.0216,0.5830 ± 0.0175,0.4802 ± 0.0356,0.4611 ± 0.0214,0.4502 ± 0.0256,0.7171 ± 0.0129,0.5420 ± 0.0252,0.5830 ± 0.0175,0.5486 ± 0.0197,0.7295 ± 0.0108
extra_trees,0.5842 ± 0.0281,0.4693 ± 0.0458,0.4710 ± 0.0313,0.4531 ± 0.0358,0.7135 ± 0.0208,0.5444 ± 0.0344,0.5842 ± 0.0281,0.5533 ± 0.0293,0.7302 ± 0.0214,0.5726 ± 0.0163,0.4610 ± 0.0231,0.4593 ± 0.0156,0.4461 ± 0.0152,0.7083 ± 0.0110,0.5358 ± 0.0168,0.5726 ± 0.0163,0.5451 ± 0.0139,0.7227 ± 0.0115
xgboost,0.5630 ± 0.0346,0.4761 ± 0.0443,0.4698 ± 0.0404,0.4680 ± 0.0428,0.6946 ± 0.0274,0.5424 ± 0.0378,0.5630 ± 0.0346,0.5492 ± 0.0360,0.7002 ± 0.0288,0.5522 ± 0.0146,0.4645 ± 0.0199,0.4580 ± 0.0176,0.4587 ± 0.0188,0.6891 ± 0.0158,0.5324 ± 0.0163,0.5522 ± 0.0146,0.5402 ± 0.0154,0.6937 ± 0.0155
adaboost,0.5722 ± 0.0224,0.4845 ± 0.0337,0.4688 ± 0.0265,0.4685 ± 0.0293,0.7122 ± 0.0154,0.5467 ± 0.0233,0.5722 ± 0.0224,0.5536 ± 0.0219,0.7266 ± 0.0135,0.5690 ± 0.0168,0.4838 ± 0.0211,0.4662 ± 0.0197,0.4664 ± 0.0209,0.7056 ± 0.0163,0.5437 ± 0.0176,0.5690 ± 0.0168,0.5503 ± 0.0173,0.7143 ± 0.0155
svm,0.6055 ± 0.0212,0.4367 ± 0.0464,0.4742 ± 0.0187,0.4359 ± 0.0177,0.7244 ± 0.0167,0.5275 ± 0.0272,0.6055 ± 0.0212,0.5528 ± 0.0169,0.7413 ± 0.0175,0.5805 ± 0.0135,0.4358 ± 0.0435,0.4513 ± 0.0153,0.4155 ± 0.0183,0.7152 ± 0.0121,0.5180 ± 0.0271,0.5805 ± 0.0135,0.5312 ± 0.0152,0.7286 ± 0.0130
logistic_regression,0.5330 ± 0.0300,0.4667 ± 0.0328,0.4697 ± 0.0357,0.4666 ± 0.0336,0.6268 ± 0.0296,0.5432 ± 0.0306,0.5330 ± 0.0300,0.5368 ± 0.0298,0.6479 ± 0.0301,0.5225 ± 0.0118,0.4638 ± 0.0124,0.4677 ± 0.0141,0.4638 ± 0.0135,0.6082 ± 0.0203,0.5398 ± 0.0108,0.5225 ± 0.0118,0.5297 ± 0.0113,0.6294 ± 0.0175
knn,0.5414 ± 0.0154,0.4282 ± 0.0270,0.4113 ± 0.0163,0.4016 ± 0.0193,0.6570 ± 0.0256,0.4992 ± 0.0212,0.5414 ± 0.0154,0.5017 ± 0.0151,0.6830 ± 0.0256,0.5459 ± 0.0107,0.4383 ± 0.0178,0.4173 ± 0.0116,0.4073 ± 0.0141,0.6611 ± 0.0095,0.5022 ± 0.0122,0.5459 ± 0.0107,0.5032 ± 0.0117,0.6812 ± 0.0096
gaussian_nb,0.5484 ± 0.0154,0.4823 ± 0.0280,0.4663 ± 0.0143,0.4400 ± 0.0196,0.7067 ± 0.0153,0.5650 ± 0.0241,0.5484 ± 0.0154,0.5301 ± 0.0177,0.7221 ± 0.0145,0.5341 ± 0.0141,0.4653 ± 0.0155,0.4607 ± 0.0116,0.4334 ± 0.0194,0.6892 ± 0.0102,0.5477 ± 0.0124,0.5341 ± 0.0141,0.5187 ± 0.0169,0.7028 ± 0.0085
