,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.5234 ± 0.0355,0.4548 ± 0.0441,0.4542 ± 0.0432,0.4531 ± 0.0435,0.5833 ± 0.0263,0.5214 ± 0.0362,0.5234 ± 0.0355,0.5212 ± 0.0353,0.5922 ± 0.0238,0.5121 ± 0.0144,0.4409 ± 0.0186,0.4402 ± 0.0185,0.4402 ± 0.0186,0.5694 ± 0.0147,0.5084 ± 0.0141,0.5121 ± 0.0144,0.5099 ± 0.0140,0.5776 ± 0.0129
random_forest,0.5788 ± 0.0127,0.4965 ± 0.0227,0.4739 ± 0.0197,0.4750 ± 0.0220,0.7421 ± 0.0102,0.5500 ± 0.0173,0.5788 ± 0.0127,0.5564 ± 0.0157,0.7473 ± 0.0122,0.5719 ± 0.0151,0.4979 ± 0.0245,0.4709 ± 0.0190,0.4750 ± 0.0213,0.7364 ± 0.0092,0.5463 ± 0.0185,0.5719 ± 0.0151,0.5514 ± 0.0165,0.7369 ± 0.0084
extra_trees,0.5824 ± 0.0174,0.4980 ± 0.0243,0.4810 ± 0.0190,0.4808 ± 0.0208,0.7353 ± 0.0131,0.5566 ± 0.0177,0.5824 ± 0.0174,0.5631 ± 0.0159,0.7435 ± 0.0158,0.5772 ± 0.0104,0.5002 ± 0.0151,0.4819 ± 0.0123,0.4838 ± 0.0142,0.7362 ± 0.0102,0.5550 ± 0.0108,0.5772 ± 0.0104,0.5609 ± 0.0105,0.7393 ± 0.0106
xgboost,0.5722 ± 0.0273,0.5037 ± 0.0318,0.4887 ± 0.0316,0.4915 ± 0.0323,0.7161 ± 0.0183,0.5557 ± 0.0288,0.5722 ± 0.0273,0.5604 ± 0.0282,0.7134 ± 0.0208,0.5580 ± 0.0152,0.4862 ± 0.0204,0.4741 ± 0.0185,0.4775 ± 0.0194,0.7111 ± 0.0152,0.5417 ± 0.0168,0.5580 ± 0.0152,0.5475 ± 0.0162,0.7082 ± 0.0152
adaboost,0.5916 ± 0.0131,0.5086 ± 0.0198,0.4816 ± 0.0168,0.4841 ± 0.0180,0.7285 ± 0.0169,0.5628 ± 0.0157,0.5916 ± 0.0131,0.5678 ± 0.0155,0.7395 ± 0.0164,0.5747 ± 0.0136,0.4947 ± 0.0204,0.4719 ± 0.0159,0.4756 ± 0.0181,0.7144 ± 0.0144,0.5477 ± 0.0158,0.5747 ± 0.0136,0.5542 ± 0.0142,0.7197 ± 0.0125
svm,0.6004 ± 0.0224,0.5161 ± 0.0402,0.4924 ± 0.0280,0.4898 ± 0.0343,0.7633 ± 0.0139,0.5716 ± 0.0293,0.6004 ± 0.0224,0.5758 ± 0.0250,0.7670 ± 0.0139,0.5869 ± 0.0116,0.5116 ± 0.0223,0.4848 ± 0.0192,0.4859 ± 0.0221,0.7549 ± 0.0099,0.5625 ± 0.0177,0.5869 ± 0.0116,0.5663 ± 0.0156,0.7540 ± 0.0077
logistic_regression,0.5575 ± 0.0203,0.5010 ± 0.0224,0.5064 ± 0.0269,0.5016 ± 0.0238,0.6641 ± 0.0212,0.5682 ± 0.0223,0.5575 ± 0.0203,0.5612 ± 0.0209,0.6773 ± 0.0225,0.5454 ± 0.0187,0.4900 ± 0.0204,0.4970 ± 0.0226,0.4915 ± 0.0213,0.6477 ± 0.0168,0.5593 ± 0.0172,0.5454 ± 0.0187,0.5509 ± 0.0177,0.6597 ± 0.0137
knn,0.5612 ± 0.0149,0.5092 ± 0.0465,0.4138 ± 0.0249,0.3863 ± 0.0326,0.6619 ± 0.0202,0.5378 ± 0.0391,0.5612 ± 0.0149,0.4795 ± 0.0241,0.6680 ± 0.0219,0.5564 ± 0.0078,0.4836 ± 0.0275,0.4097 ± 0.0107,0.3801 ± 0.0144,0.6474 ± 0.0207,0.5192 ± 0.0236,0.5564 ± 0.0078,0.4746 ± 0.0108,0.6528 ± 0.0230
gaussian_nb,0.5923 ± 0.0195,0.5260 ± 0.0189,0.5163 ± 0.0181,0.5127 ± 0.0207,0.7401 ± 0.0142,0.5942 ± 0.0155,0.5923 ± 0.0195,0.5864 ± 0.0181,0.7503 ± 0.0142,0.5756 ± 0.0114,0.5132 ± 0.0153,0.5135 ± 0.0177,0.5058 ± 0.0183,0.7251 ± 0.0078,0.5793 ± 0.0152,0.5756 ± 0.0114,0.5717 ± 0.0149,0.7324 ± 0.0086
