,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4007 ± 0.0317,0.3407 ± 0.0299,0.3418 ± 0.0308,0.3404 ± 0.0308,0.5034 ± 0.0238,0.4069 ± 0.0280,0.4007 ± 0.0317,0.4032 ± 0.0301,0.5045 ± 0.0264,0.4105 ± 0.0188,0.3472 ± 0.0215,0.3471 ± 0.0216,0.3468 ± 0.0214,0.5111 ± 0.0165,0.4173 ± 0.0205,0.4105 ± 0.0188,0.4135 ± 0.0193,0.5155 ± 0.0172
random_forest,0.4993 ± 0.0139,0.3326 ± 0.0394,0.3397 ± 0.0135,0.3005 ± 0.0184,0.5186 ± 0.0239,0.4030 ± 0.0269,0.4993 ± 0.0139,0.4170 ± 0.0148,0.5332 ± 0.0231,0.5107 ± 0.0115,0.3378 ± 0.0255,0.3454 ± 0.0108,0.3035 ± 0.0137,0.5377 ± 0.0236,0.4113 ± 0.0195,0.5107 ± 0.0115,0.4240 ± 0.0132,0.5511 ± 0.0245
extra_trees,0.4773 ± 0.0195,0.3264 ± 0.0374,0.3350 ± 0.0189,0.3087 ± 0.0233,0.5121 ± 0.0159,0.3985 ± 0.0265,0.4773 ± 0.0195,0.4167 ± 0.0189,0.5244 ± 0.0141,0.4984 ± 0.0132,0.3499 ± 0.0189,0.3544 ± 0.0113,0.3305 ± 0.0140,0.5446 ± 0.0225,0.4222 ± 0.0149,0.4984 ± 0.0132,0.4396 ± 0.0133,0.5568 ± 0.0227
xgboost,0.4579 ± 0.0201,0.3519 ± 0.0193,0.3500 ± 0.0160,0.3437 ± 0.0170,0.5063 ± 0.0157,0.4186 ± 0.0151,0.4579 ± 0.0201,0.4312 ± 0.0160,0.5140 ± 0.0148,0.4748 ± 0.0190,0.3608 ± 0.0230,0.3598 ± 0.0188,0.3523 ± 0.0203,0.5312 ± 0.0269,0.4304 ± 0.0205,0.4748 ± 0.0190,0.4449 ± 0.0196,0.5421 ± 0.0299
adaboost,0.5183 ± 0.0243,0.3061 ± 0.0671,0.3445 ± 0.0216,0.2907 ± 0.0284,0.5339 ± 0.0177,0.3933 ± 0.0524,0.5183 ± 0.0243,0.4167 ± 0.0258,0.5406 ± 0.0202,0.5248 ± 0.0111,0.3459 ± 0.0488,0.3532 ± 0.0130,0.3059 ± 0.0205,0.5409 ± 0.0332,0.4206 ± 0.0326,0.5248 ± 0.0111,0.4299 ± 0.0168,0.5513 ± 0.0329
svm,0.5381 ± 0.0098,0.3405 ± 0.0900,0.3461 ± 0.0099,0.2701 ± 0.0189,0.5317 ± 0.0229,0.4236 ± 0.0757,0.5381 ± 0.0098,0.4041 ± 0.0169,0.5431 ± 0.0258,0.5324 ± 0.0101,0.2905 ± 0.0554,0.3401 ± 0.0114,0.2630 ± 0.0207,0.5490 ± 0.0188,0.3820 ± 0.0478,0.5324 ± 0.0101,0.3982 ± 0.0187,0.5602 ± 0.0195
logistic_regression,0.4011 ± 0.0304,0.3660 ± 0.0288,0.3632 ± 0.0295,0.3590 ± 0.0285,0.5379 ± 0.0236,0.4377 ± 0.0315,0.4011 ± 0.0304,0.4142 ± 0.0301,0.5504 ± 0.0280,0.4215 ± 0.0151,0.3810 ± 0.0153,0.3817 ± 0.0162,0.3776 ± 0.0152,0.5456 ± 0.0176,0.4513 ± 0.0174,0.4215 ± 0.0151,0.4331 ± 0.0160,0.5567 ± 0.0195
knn,0.4667 ± 0.0105,0.3313 ± 0.0199,0.3334 ± 0.0104,0.3111 ± 0.0127,0.5112 ± 0.0198,0.3997 ± 0.0144,0.4667 ± 0.0105,0.4108 ± 0.0077,0.5173 ± 0.0206,0.4802 ± 0.0108,0.3554 ± 0.0191,0.3482 ± 0.0115,0.3312 ± 0.0154,0.5283 ± 0.0166,0.4219 ± 0.0170,0.4802 ± 0.0108,0.4297 ± 0.0140,0.5351 ± 0.0179
gaussian_nb,0.3516 ± 0.0860,0.3856 ± 0.0461,0.3535 ± 0.0214,0.2955 ± 0.0629,0.5370 ± 0.0296,0.4620 ± 0.0523,0.3516 ± 0.0860,0.3345 ± 0.1021,0.5482 ± 0.0289,0.3671 ± 0.0794,0.3730 ± 0.0286,0.3602 ± 0.0257,0.3194 ± 0.0585,0.5374 ± 0.0191,0.4475 ± 0.0271,0.3671 ± 0.0794,0.3638 ± 0.0889,0.5509 ± 0.0183
