,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4762 ± 0.0216,0.3993 ± 0.0235,0.4000 ± 0.0243,0.3987 ± 0.0240,0.5588 ± 0.0178,0.4787 ± 0.0219,0.4762 ± 0.0216,0.4766 ± 0.0205,0.5765 ± 0.0184,0.4934 ± 0.0170,0.4236 ± 0.0166,0.4242 ± 0.0168,0.4237 ± 0.0168,0.5756 ± 0.0125,0.4983 ± 0.0148,0.4934 ± 0.0170,0.4956 ± 0.0158,0.5903 ± 0.0127
random_forest,0.5850 ± 0.0280,0.4671 ± 0.0665,0.4531 ± 0.0286,0.4295 ± 0.0331,0.7233 ± 0.0146,0.5344 ± 0.0454,0.5850 ± 0.0280,0.5394 ± 0.0286,0.7409 ± 0.0176,0.5792 ± 0.0139,0.4545 ± 0.0228,0.4457 ± 0.0146,0.4257 ± 0.0151,0.7171 ± 0.0067,0.5232 ± 0.0171,0.5792 ± 0.0139,0.5339 ± 0.0143,0.7333 ± 0.0079
extra_trees,0.5806 ± 0.0168,0.4506 ± 0.0494,0.4571 ± 0.0195,0.4337 ± 0.0248,0.7138 ± 0.0207,0.5283 ± 0.0299,0.5806 ± 0.0168,0.5410 ± 0.0160,0.7344 ± 0.0213,0.5785 ± 0.0151,0.4446 ± 0.0208,0.4538 ± 0.0155,0.4318 ± 0.0154,0.7131 ± 0.0117,0.5263 ± 0.0158,0.5785 ± 0.0151,0.5409 ± 0.0144,0.7307 ± 0.0124
xgboost,0.5590 ± 0.0301,0.4514 ± 0.0362,0.4492 ± 0.0269,0.4431 ± 0.0273,0.7069 ± 0.0192,0.5259 ± 0.0286,0.5590 ± 0.0301,0.5372 ± 0.0264,0.7184 ± 0.0212,0.5568 ± 0.0178,0.4608 ± 0.0234,0.4538 ± 0.0203,0.4530 ± 0.0219,0.7090 ± 0.0146,0.5301 ± 0.0195,0.5568 ± 0.0178,0.5399 ± 0.0187,0.7191 ± 0.0155
adaboost,0.5652 ± 0.0225,0.4752 ± 0.0372,0.4554 ± 0.0226,0.4551 ± 0.0261,0.6999 ± 0.0110,0.5368 ± 0.0247,0.5652 ± 0.0225,0.5434 ± 0.0204,0.7158 ± 0.0141,0.5566 ± 0.0117,0.4620 ± 0.0214,0.4502 ± 0.0172,0.4488 ± 0.0193,0.6887 ± 0.0166,0.5284 ± 0.0152,0.5566 ± 0.0117,0.5371 ± 0.0133,0.7015 ± 0.0159
svm,0.5956 ± 0.0228,0.4055 ± 0.0465,0.4646 ± 0.0227,0.4217 ± 0.0219,0.7139 ± 0.0155,0.5050 ± 0.0313,0.5956 ± 0.0228,0.5399 ± 0.0206,0.7322 ± 0.0176,0.5892 ± 0.0165,0.4459 ± 0.0474,0.4602 ± 0.0189,0.4214 ± 0.0204,0.7095 ± 0.0116,0.5252 ± 0.0325,0.5892 ± 0.0165,0.5369 ± 0.0184,0.7246 ± 0.0127
logistic_regression,0.5073 ± 0.0257,0.4470 ± 0.0247,0.4486 ± 0.0249,0.4464 ± 0.0252,0.5896 ± 0.0273,0.5162 ± 0.0252,0.5073 ± 0.0257,0.5106 ± 0.0255,0.6044 ± 0.0297,0.4909 ± 0.0222,0.4345 ± 0.0204,0.4374 ± 0.0210,0.4348 ± 0.0208,0.5840 ± 0.0236,0.5058 ± 0.0211,0.4909 ± 0.0222,0.4973 ± 0.0216,0.5982 ± 0.0239
knn,0.5524 ± 0.0185,0.4432 ± 0.0417,0.4192 ± 0.0223,0.4059 ± 0.0287,0.6466 ± 0.0198,0.5099 ± 0.0324,0.5524 ± 0.0185,0.5058 ± 0.0215,0.6726 ± 0.0201,0.5494 ± 0.0108,0.4405 ± 0.0200,0.4183 ± 0.0144,0.4051 ± 0.0153,0.6538 ± 0.0116,0.5052 ± 0.0161,0.5494 ± 0.0108,0.5027 ± 0.0128,0.6730 ± 0.0115
gaussian_nb,0.5322 ± 0.0338,0.4722 ± 0.0419,0.4568 ± 0.0353,0.4354 ± 0.0322,0.6907 ± 0.0228,0.5570 ± 0.0354,0.5322 ± 0.0338,0.5227 ± 0.0297,0.7095 ± 0.0209,0.5197 ± 0.0137,0.4577 ± 0.0176,0.4524 ± 0.0179,0.4303 ± 0.0229,0.6734 ± 0.0090,0.5452 ± 0.0158,0.5197 ± 0.0137,0.5145 ± 0.0177,0.6925 ± 0.0089
