,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4993 ± 0.0204,0.4121 ± 0.0260,0.4092 ± 0.0256,0.4088 ± 0.0261,0.5209 ± 0.0284,0.4864 ± 0.0240,0.4993 ± 0.0204,0.4911 ± 0.0214,0.5419 ± 0.0300,0.4909 ± 0.0151,0.4029 ± 0.0190,0.4023 ± 0.0189,0.4017 ± 0.0188,0.5121 ± 0.0164,0.4809 ± 0.0172,0.4909 ± 0.0151,0.4850 ± 0.0160,0.5343 ± 0.0201
random_forest,0.5410 ± 0.0226,0.4432 ± 0.0473,0.4309 ± 0.0261,0.4230 ± 0.0317,0.6298 ± 0.0269,0.5087 ± 0.0312,0.5410 ± 0.0226,0.5154 ± 0.0238,0.6545 ± 0.0261,0.5395 ± 0.0254,0.4283 ± 0.0323,0.4285 ± 0.0284,0.4204 ± 0.0306,0.6348 ± 0.0284,0.5038 ± 0.0306,0.5395 ± 0.0254,0.5159 ± 0.0283,0.6604 ± 0.0266
extra_trees,0.5289 ± 0.0276,0.4158 ± 0.0406,0.4168 ± 0.0273,0.4085 ± 0.0311,0.6452 ± 0.0301,0.4950 ± 0.0296,0.5289 ± 0.0276,0.5063 ± 0.0257,0.6651 ± 0.0290,0.5421 ± 0.0210,0.4338 ± 0.0331,0.4337 ± 0.0270,0.4272 ± 0.0304,0.6484 ± 0.0260,0.5108 ± 0.0283,0.5421 ± 0.0210,0.5219 ± 0.0250,0.6688 ± 0.0255
xgboost,0.5286 ± 0.0216,0.4266 ± 0.0279,0.4217 ± 0.0206,0.4184 ± 0.0234,0.6133 ± 0.0241,0.4962 ± 0.0212,0.5286 ± 0.0216,0.5073 ± 0.0196,0.6327 ± 0.0245,0.5233 ± 0.0140,0.4149 ± 0.0161,0.4145 ± 0.0155,0.4109 ± 0.0161,0.6017 ± 0.0204,0.4925 ± 0.0168,0.5233 ± 0.0140,0.5046 ± 0.0160,0.6270 ± 0.0220
adaboost,0.5549 ± 0.0179,0.4334 ± 0.0583,0.4152 ± 0.0173,0.3914 ± 0.0190,0.6619 ± 0.0152,0.4977 ± 0.0367,0.5549 ± 0.0179,0.5024 ± 0.0184,0.6836 ± 0.0178,0.5588 ± 0.0119,0.4245 ± 0.0339,0.4211 ± 0.0121,0.3976 ± 0.0129,0.6458 ± 0.0167,0.4965 ± 0.0188,0.5588 ± 0.0119,0.5093 ± 0.0114,0.6683 ± 0.0132
svm,0.5813 ± 0.0225,0.4301 ± 0.1508,0.4351 ± 0.0208,0.3948 ± 0.0218,0.6707 ± 0.0244,0.5019 ± 0.0891,0.5813 ± 0.0225,0.5143 ± 0.0208,0.6908 ± 0.0249,0.5752 ± 0.0205,0.3976 ± 0.0919,0.4289 ± 0.0249,0.3901 ± 0.0274,0.6640 ± 0.0177,0.4828 ± 0.0589,0.5752 ± 0.0205,0.5105 ± 0.0248,0.6810 ± 0.0191
logistic_regression,0.5267 ± 0.0201,0.4535 ± 0.0236,0.4515 ± 0.0215,0.4497 ± 0.0210,0.6291 ± 0.0249,0.5303 ± 0.0216,0.5267 ± 0.0201,0.5264 ± 0.0194,0.6546 ± 0.0261,0.5033 ± 0.0225,0.4280 ± 0.0222,0.4258 ± 0.0222,0.4257 ± 0.0224,0.6042 ± 0.0220,0.5127 ± 0.0211,0.5033 ± 0.0225,0.5072 ± 0.0217,0.6324 ± 0.0241
knn,0.5289 ± 0.0320,0.4272 ± 0.0396,0.4078 ± 0.0311,0.4001 ± 0.0352,0.6052 ± 0.0272,0.4883 ± 0.0324,0.5289 ± 0.0320,0.4909 ± 0.0311,0.6278 ± 0.0296,0.5269 ± 0.0181,0.4226 ± 0.0296,0.4072 ± 0.0233,0.3996 ± 0.0275,0.6180 ± 0.0292,0.4872 ± 0.0259,0.5269 ± 0.0181,0.4912 ± 0.0231,0.6404 ± 0.0302
gaussian_nb,0.5396 ± 0.0218,0.4291 ± 0.0249,0.4202 ± 0.0209,0.4150 ± 0.0234,0.6680 ± 0.0300,0.5073 ± 0.0215,0.5396 ± 0.0218,0.5138 ± 0.0218,0.6889 ± 0.0302,0.5305 ± 0.0156,0.4202 ± 0.0262,0.4137 ± 0.0219,0.4096 ± 0.0242,0.6488 ± 0.0147,0.4996 ± 0.0217,0.5305 ± 0.0156,0.5075 ± 0.0188,0.6724 ± 0.0147
