,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4125 ± 0.0312,0.3484 ± 0.0199,0.3489 ± 0.0205,0.3475 ± 0.0202,0.5082 ± 0.0122,0.4157 ± 0.0198,0.4125 ± 0.0312,0.4131 ± 0.0253,0.5110 ± 0.0138,0.4170 ± 0.0163,0.3542 ± 0.0155,0.3545 ± 0.0158,0.3538 ± 0.0156,0.5158 ± 0.0130,0.4208 ± 0.0161,0.4170 ± 0.0163,0.4184 ± 0.0160,0.5177 ± 0.0150
random_forest,0.5161 ± 0.0185,0.3666 ± 0.0562,0.3478 ± 0.0169,0.3027 ± 0.0243,0.5439 ± 0.0183,0.4273 ± 0.0397,0.5161 ± 0.0185,0.4209 ± 0.0208,0.5506 ± 0.0201,0.5116 ± 0.0170,0.3483 ± 0.0338,0.3456 ± 0.0149,0.3036 ± 0.0174,0.5417 ± 0.0216,0.4172 ± 0.0270,0.5116 ± 0.0170,0.4228 ± 0.0173,0.5483 ± 0.0248
extra_trees,0.4989 ± 0.0262,0.3549 ± 0.0578,0.3495 ± 0.0222,0.3199 ± 0.0264,0.5372 ± 0.0253,0.4206 ± 0.0418,0.4989 ± 0.0262,0.4296 ± 0.0241,0.5452 ± 0.0275,0.5025 ± 0.0158,0.3579 ± 0.0233,0.3533 ± 0.0119,0.3264 ± 0.0129,0.5424 ± 0.0220,0.4252 ± 0.0163,0.5025 ± 0.0158,0.4366 ± 0.0144,0.5511 ± 0.0259
xgboost,0.4883 ± 0.0108,0.3826 ± 0.0215,0.3734 ± 0.0118,0.3665 ± 0.0145,0.5470 ± 0.0195,0.4446 ± 0.0132,0.4883 ± 0.0108,0.4554 ± 0.0097,0.5488 ± 0.0161,0.4741 ± 0.0162,0.3699 ± 0.0155,0.3645 ± 0.0129,0.3593 ± 0.0132,0.5363 ± 0.0194,0.4342 ± 0.0150,0.4741 ± 0.0162,0.4466 ± 0.0149,0.5398 ± 0.0214
adaboost,0.5209 ± 0.0181,0.3520 ± 0.0708,0.3453 ± 0.0164,0.2898 ± 0.0254,0.5582 ± 0.0291,0.4193 ± 0.0455,0.5209 ± 0.0181,0.4139 ± 0.0204,0.5600 ± 0.0316,0.5223 ± 0.0052,0.3490 ± 0.0463,0.3461 ± 0.0071,0.2929 ± 0.0137,0.5476 ± 0.0199,0.4179 ± 0.0283,0.5223 ± 0.0052,0.4183 ± 0.0093,0.5530 ± 0.0189
svm,0.5330 ± 0.0067,0.2870 ± 0.1181,0.3345 ± 0.0063,0.2404 ± 0.0113,0.5408 ± 0.0251,0.3767 ± 0.0992,0.5330 ± 0.0067,0.3787 ± 0.0101,0.5433 ± 0.0233,0.5325 ± 0.0052,0.2961 ± 0.0988,0.3324 ± 0.0039,0.2367 ± 0.0046,0.5454 ± 0.0225,0.3758 ± 0.0633,0.5325 ± 0.0052,0.3765 ± 0.0046,0.5473 ± 0.0235
logistic_regression,0.4099 ± 0.0208,0.3825 ± 0.0207,0.3820 ± 0.0193,0.3744 ± 0.0184,0.5536 ± 0.0198,0.4554 ± 0.0295,0.4099 ± 0.0208,0.4248 ± 0.0231,0.5636 ± 0.0267,0.4091 ± 0.0188,0.3769 ± 0.0198,0.3773 ± 0.0238,0.3711 ± 0.0210,0.5460 ± 0.0186,0.4486 ± 0.0192,0.4091 ± 0.0188,0.4233 ± 0.0183,0.5552 ± 0.0193
knn,0.4755 ± 0.0198,0.3602 ± 0.0290,0.3529 ± 0.0162,0.3336 ± 0.0187,0.5375 ± 0.0177,0.4209 ± 0.0249,0.4755 ± 0.0198,0.4246 ± 0.0177,0.5401 ± 0.0149,0.4748 ± 0.0148,0.3613 ± 0.0204,0.3532 ± 0.0132,0.3365 ± 0.0160,0.5272 ± 0.0075,0.4226 ± 0.0178,0.4748 ± 0.0148,0.4273 ± 0.0149,0.5312 ± 0.0090
gaussian_nb,0.4696 ± 0.0164,0.3451 ± 0.0249,0.3486 ± 0.0165,0.3369 ± 0.0189,0.5415 ± 0.0202,0.4196 ± 0.0179,0.4696 ± 0.0164,0.4351 ± 0.0153,0.5518 ± 0.0181,0.4756 ± 0.0153,0.3558 ± 0.0102,0.3578 ± 0.0087,0.3485 ± 0.0093,0.5394 ± 0.0066,0.4294 ± 0.0095,0.4756 ± 0.0153,0.4441 ± 0.0104,0.5521 ± 0.0090
