,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4132 ± 0.0327,0.3498 ± 0.0214,0.3504 ± 0.0217,0.3490 ± 0.0216,0.5093 ± 0.0129,0.4164 ± 0.0216,0.4132 ± 0.0327,0.4138 ± 0.0269,0.5116 ± 0.0147,0.4173 ± 0.0174,0.3546 ± 0.0165,0.3550 ± 0.0168,0.3543 ± 0.0166,0.5162 ± 0.0137,0.4208 ± 0.0165,0.4173 ± 0.0174,0.4186 ± 0.0167,0.5178 ± 0.0154
random_forest,0.5179 ± 0.0178,0.3835 ± 0.0586,0.3502 ± 0.0163,0.3064 ± 0.0231,0.5444 ± 0.0195,0.4379 ± 0.0399,0.5179 ± 0.0178,0.4238 ± 0.0203,0.5511 ± 0.0212,0.5113 ± 0.0144,0.3442 ± 0.0340,0.3446 ± 0.0140,0.3017 ± 0.0177,0.5409 ± 0.0223,0.4144 ± 0.0261,0.5113 ± 0.0144,0.4216 ± 0.0167,0.5473 ± 0.0253
extra_trees,0.4989 ± 0.0262,0.3549 ± 0.0578,0.3495 ± 0.0222,0.3199 ± 0.0264,0.5372 ± 0.0254,0.4206 ± 0.0418,0.4989 ± 0.0262,0.4296 ± 0.0241,0.5452 ± 0.0275,0.5025 ± 0.0158,0.3579 ± 0.0233,0.3533 ± 0.0119,0.3264 ± 0.0129,0.5424 ± 0.0220,0.4252 ± 0.0163,0.5025 ± 0.0158,0.4366 ± 0.0144,0.5512 ± 0.0259
xgboost,0.4883 ± 0.0108,0.3826 ± 0.0215,0.3734 ± 0.0118,0.3665 ± 0.0145,0.5470 ± 0.0195,0.4446 ± 0.0132,0.4883 ± 0.0108,0.4554 ± 0.0097,0.5488 ± 0.0161,0.4741 ± 0.0162,0.3699 ± 0.0155,0.3645 ± 0.0129,0.3593 ± 0.0132,0.5363 ± 0.0194,0.4342 ± 0.0150,0.4741 ± 0.0162,0.4466 ± 0.0149,0.5398 ± 0.0214
adaboost,0.5209 ± 0.0181,0.3520 ± 0.0708,0.3453 ± 0.0164,0.2898 ± 0.0254,0.5582 ± 0.0291,0.4193 ± 0.0455,0.5209 ± 0.0181,0.4139 ± 0.0204,0.5600 ± 0.0316,0.5223 ± 0.0052,0.3490 ± 0.0463,0.3461 ± 0.0071,0.2929 ± 0.0137,0.5476 ± 0.0199,0.4179 ± 0.0283,0.5223 ± 0.0052,0.4183 ± 0.0093,0.5530 ± 0.0189
svm,0.5392 ± 0.0054,0.3464 ± 0.1114,0.3413 ± 0.0059,0.2532 ± 0.0126,0.5445 ± 0.0274,0.4276 ± 0.0935,0.5392 ± 0.0054,0.3906 ± 0.0110,0.5517 ± 0.0262,0.5363 ± 0.0049,0.2857 ± 0.0657,0.3368 ± 0.0054,0.2456 ± 0.0108,0.5297 ± 0.0259,0.3775 ± 0.0554,0.5363 ± 0.0049,0.3849 ± 0.0095,0.5388 ± 0.0258
logistic_regression,0.4238 ± 0.0207,0.3888 ± 0.0203,0.3903 ± 0.0231,0.3839 ± 0.0210,0.5574 ± 0.0179,0.4601 ± 0.0229,0.4238 ± 0.0207,0.4365 ± 0.0200,0.5680 ± 0.0217,0.4061 ± 0.0172,0.3684 ± 0.0189,0.3677 ± 0.0225,0.3636 ± 0.0195,0.5480 ± 0.0179,0.4405 ± 0.0183,0.4061 ± 0.0172,0.4191 ± 0.0170,0.5572 ± 0.0185
knn,0.4663 ± 0.0260,0.3430 ± 0.0431,0.3425 ± 0.0301,0.3219 ± 0.0339,0.5162 ± 0.0254,0.4077 ± 0.0360,0.4663 ± 0.0260,0.4152 ± 0.0284,0.5191 ± 0.0246,0.4712 ± 0.0140,0.3473 ± 0.0218,0.3433 ± 0.0142,0.3242 ± 0.0151,0.5231 ± 0.0205,0.4132 ± 0.0181,0.4712 ± 0.0140,0.4202 ± 0.0131,0.5263 ± 0.0216
gaussian_nb,0.4696 ± 0.0164,0.3451 ± 0.0249,0.3486 ± 0.0165,0.3369 ± 0.0189,0.5415 ± 0.0202,0.4196 ± 0.0179,0.4696 ± 0.0164,0.4351 ± 0.0153,0.5517 ± 0.0181,0.4756 ± 0.0153,0.3558 ± 0.0102,0.3578 ± 0.0087,0.3485 ± 0.0093,0.5394 ± 0.0066,0.4294 ± 0.0095,0.4756 ± 0.0153,0.4441 ± 0.0104,0.5521 ± 0.0090
