epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3467557164462837,0.19304158780220393,0.9256756756756757,0.9299363057324841,0.9282292242491248
2,0.1748076049057213,0.15789110243723198,0.9459459459459459,0.9493670886075949,0.9480375898286346
3,0.14344430005026831,0.1537646862199983,0.9527027027027027,0.9554140127388535,0.9555002763957987
4,0.10492330960728027,0.1636616428244255,0.9459459459459459,0.9493670886075949,0.9480375898286346
5,0.07902586796144778,0.17165794049238636,0.9527027027027027,0.9559748427672956,0.9542104293348075
6,0.058630966480720685,0.17685644243013215,0.9594594594594594,0.9625,0.9603832688409804
7,0.03932307569964512,0.20394954956262498,0.9594594594594594,0.9625,0.9603832688409804
8,0.02246583195094875,0.2237487310603437,0.9594594594594594,0.9625,0.9603832688409804
9,0.020529458596610237,0.27086607505014004,0.9459459459459459,0.9493670886075949,0.9480375898286346
10,0.018511677017699724,0.26702309008593345,0.9459459459459459,0.9493670886075949,0.9480375898286346
11,0.010121326739396396,0.27334147872170433,0.9594594594594594,0.9625,0.9603832688409804
12,0.010864544132837673,0.27428542599325834,0.9527027027027027,0.9565217391304348,0.952920582273816
13,0.00555066585720114,0.2907929927931872,0.9594594594594594,0.9625,0.9603832688409804
