,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7703 ± 0.0198,0.6387 ± 0.0298,0.6379 ± 0.0286,0.6370 ± 0.0297,0.7523 ± 0.0168,0.7706 ± 0.0168,0.7703 ± 0.0198,0.7694 ± 0.0172,0.8167 ± 0.0126,0.7604 ± 0.0113,0.6247 ± 0.0146,0.6250 ± 0.0156,0.6243 ± 0.0152,0.7400 ± 0.0100,0.7646 ± 0.0083,0.7604 ± 0.0113,0.7621 ± 0.0091,0.8088 ± 0.0074
random_forest,0.8582 ± 0.0073,0.7575 ± 0.0601,0.6712 ± 0.0097,0.6664 ± 0.0141,0.8893 ± 0.0111,0.8316 ± 0.0190,0.8582 ± 0.0073,0.8276 ± 0.0068,0.9392 ± 0.0066,0.8541 ± 0.0054,0.7377 ± 0.0392,0.6649 ± 0.0109,0.6583 ± 0.0167,0.8849 ± 0.0059,0.8224 ± 0.0135,0.8541 ± 0.0054,0.8230 ± 0.0079,0.9360 ± 0.0034
extra_trees,0.8553 ± 0.0110,0.7494 ± 0.1068,0.6556 ± 0.0139,0.6383 ± 0.0242,0.8889 ± 0.0109,0.8236 ± 0.0343,0.8553 ± 0.0110,0.8163 ± 0.0105,0.9386 ± 0.0071,0.8500 ± 0.0060,0.7306 ± 0.0575,0.6498 ± 0.0103,0.6324 ± 0.0167,0.8892 ± 0.0059,0.8147 ± 0.0207,0.8500 ± 0.0060,0.8119 ± 0.0083,0.9378 ± 0.0033
xgboost,0.8410 ± 0.0080,0.6905 ± 0.0477,0.6625 ± 0.0219,0.6577 ± 0.0309,0.8604 ± 0.0215,0.8066 ± 0.0168,0.8410 ± 0.0080,0.8165 ± 0.0116,0.9221 ± 0.0114,0.8382 ± 0.0062,0.6900 ± 0.0189,0.6643 ± 0.0091,0.6632 ± 0.0122,0.8506 ± 0.0085,0.8067 ± 0.0079,0.8382 ± 0.0062,0.8173 ± 0.0060,0.9177 ± 0.0050
adaboost,0.7934 ± 0.0247,0.6536 ± 0.0231,0.6535 ± 0.0220,0.6507 ± 0.0233,0.8411 ± 0.0154,0.7953 ± 0.0144,0.7934 ± 0.0247,0.7924 ± 0.0170,0.9155 ± 0.0052,0.7825 ± 0.0137,0.6465 ± 0.0186,0.6466 ± 0.0214,0.6456 ± 0.0200,0.8310 ± 0.0128,0.7942 ± 0.0113,0.7825 ± 0.0137,0.7877 ± 0.0116,0.9109 ± 0.0041
svm,0.8546 ± 0.0130,0.7197 ± 0.0533,0.6718 ± 0.0160,0.6680 ± 0.0234,0.8767 ± 0.0119,0.8213 ± 0.0199,0.8546 ± 0.0130,0.8274 ± 0.0125,0.9329 ± 0.0068,0.8476 ± 0.0031,0.7026 ± 0.0194,0.6692 ± 0.0103,0.6672 ± 0.0144,0.8650 ± 0.0121,0.8140 ± 0.0074,0.8476 ± 0.0031,0.8239 ± 0.0056,0.9265 ± 0.0058
logistic_regression,0.7861 ± 0.0232,0.6651 ± 0.0288,0.6655 ± 0.0340,0.6610 ± 0.0315,0.8464 ± 0.0150,0.8115 ± 0.0169,0.7861 ± 0.0232,0.7956 ± 0.0191,0.9150 ± 0.0079,0.7756 ± 0.0088,0.6558 ± 0.0137,0.6563 ± 0.0180,0.6521 ± 0.0152,0.8441 ± 0.0150,0.8060 ± 0.0082,0.7756 ± 0.0088,0.7884 ± 0.0082,0.9115 ± 0.0077
knn,0.7553 ± 0.0214,0.6397 ± 0.0214,0.6314 ± 0.0271,0.6262 ± 0.0248,0.8187 ± 0.0193,0.7866 ± 0.0160,0.7553 ± 0.0214,0.7604 ± 0.0189,0.8851 ± 0.0128,0.7448 ± 0.0165,0.6435 ± 0.0164,0.6376 ± 0.0221,0.6291 ± 0.0198,0.8186 ± 0.0159,0.7895 ± 0.0113,0.7448 ± 0.0165,0.7560 ± 0.0147,0.8837 ± 0.0101
gaussian_nb,0.7040 ± 0.0684,0.6613 ± 0.0287,0.6389 ± 0.0496,0.6121 ± 0.0563,0.8487 ± 0.0239,0.8181 ± 0.0230,0.7040 ± 0.0684,0.7288 ± 0.0611,0.9105 ± 0.0141,0.6803 ± 0.0340,0.6486 ± 0.0113,0.6267 ± 0.0194,0.5959 ± 0.0252,0.8372 ± 0.0113,0.8077 ± 0.0096,0.6803 ± 0.0340,0.7114 ± 0.0313,0.9012 ± 0.0057
