,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4582 ± 0.0275,0.3808 ± 0.0308,0.3800 ± 0.0327,0.3791 ± 0.0321,0.5360 ± 0.0227,0.4658 ± 0.0209,0.4582 ± 0.0275,0.4611 ± 0.0242,0.5438 ± 0.0188,0.4247 ± 0.0256,0.3519 ± 0.0245,0.3518 ± 0.0260,0.3511 ± 0.0253,0.5118 ± 0.0200,0.4328 ± 0.0252,0.4247 ± 0.0256,0.4282 ± 0.0255,0.5155 ± 0.0220
random_forest,0.5088 ± 0.0253,0.3937 ± 0.0692,0.3861 ± 0.0194,0.3721 ± 0.0200,0.5508 ± 0.0163,0.4757 ± 0.0285,0.5088 ± 0.0253,0.4851 ± 0.0229,0.5729 ± 0.0181,0.4844 ± 0.0115,0.3637 ± 0.0308,0.3682 ± 0.0089,0.3558 ± 0.0122,0.5366 ± 0.0091,0.4504 ± 0.0124,0.4844 ± 0.0115,0.4631 ± 0.0105,0.5546 ± 0.0112
extra_trees,0.5033 ± 0.0151,0.4032 ± 0.0705,0.3812 ± 0.0095,0.3659 ± 0.0097,0.5498 ± 0.0230,0.4741 ± 0.0207,0.5033 ± 0.0151,0.4784 ± 0.0139,0.5680 ± 0.0193,0.4865 ± 0.0181,0.3630 ± 0.0445,0.3687 ± 0.0151,0.3552 ± 0.0177,0.5322 ± 0.0106,0.4519 ± 0.0217,0.4865 ± 0.0181,0.4643 ± 0.0170,0.5450 ± 0.0147
xgboost,0.5022 ± 0.0292,0.3776 ± 0.0465,0.3828 ± 0.0252,0.3717 ± 0.0275,0.5482 ± 0.0222,0.4709 ± 0.0302,0.5022 ± 0.0292,0.4824 ± 0.0277,0.5775 ± 0.0217,0.4791 ± 0.0218,0.3589 ± 0.0204,0.3662 ± 0.0153,0.3573 ± 0.0154,0.5364 ± 0.0164,0.4499 ± 0.0189,0.4791 ± 0.0218,0.4622 ± 0.0200,0.5558 ± 0.0231
adaboost,0.5381 ± 0.0183,0.3982 ± 0.0348,0.4087 ± 0.0156,0.3947 ± 0.0185,0.5807 ± 0.0179,0.5010 ± 0.0233,0.5381 ± 0.0183,0.5149 ± 0.0189,0.6108 ± 0.0144,0.5195 ± 0.0190,0.3977 ± 0.0210,0.4014 ± 0.0162,0.3957 ± 0.0168,0.5655 ± 0.0151,0.4956 ± 0.0180,0.5195 ± 0.0190,0.5057 ± 0.0179,0.5949 ± 0.0130
svm,0.5304 ± 0.0215,0.3673 ± 0.0211,0.3987 ± 0.0156,0.3781 ± 0.0151,0.5806 ± 0.0193,0.4811 ± 0.0181,0.5304 ± 0.0215,0.5013 ± 0.0199,0.6062 ± 0.0192,0.5135 ± 0.0185,0.3762 ± 0.0205,0.3902 ± 0.0140,0.3783 ± 0.0150,0.5648 ± 0.0161,0.4804 ± 0.0174,0.5135 ± 0.0185,0.4936 ± 0.0173,0.5856 ± 0.0157
logistic_regression,0.4183 ± 0.0363,0.4041 ± 0.0241,0.3926 ± 0.0357,0.3742 ± 0.0307,0.5678 ± 0.0253,0.5001 ± 0.0273,0.4183 ± 0.0363,0.4426 ± 0.0324,0.5916 ± 0.0229,0.4107 ± 0.0136,0.3936 ± 0.0072,0.3780 ± 0.0109,0.3658 ± 0.0095,0.5507 ± 0.0125,0.4912 ± 0.0099,0.4107 ± 0.0136,0.4381 ± 0.0116,0.5730 ± 0.0153
knn,0.3824 ± 0.0197,0.3433 ± 0.0204,0.3420 ± 0.0228,0.3226 ± 0.0219,0.5309 ± 0.0195,0.4222 ± 0.0240,0.3824 ± 0.0197,0.3824 ± 0.0226,0.5382 ± 0.0146,0.3726 ± 0.0131,0.3450 ± 0.0117,0.3435 ± 0.0125,0.3203 ± 0.0123,0.5205 ± 0.0123,0.4262 ± 0.0145,0.3726 ± 0.0131,0.3787 ± 0.0142,0.5303 ± 0.0122
gaussian_nb,0.3648 ± 0.1167,0.3872 ± 0.0397,0.3736 ± 0.0290,0.3025 ± 0.0649,0.5719 ± 0.0214,0.4810 ± 0.0451,0.3648 ± 0.1167,0.3549 ± 0.1004,0.5850 ± 0.0225,0.3442 ± 0.0763,0.3817 ± 0.0099,0.3612 ± 0.0145,0.3090 ± 0.0465,0.5378 ± 0.0126,0.4751 ± 0.0128,0.3442 ± 0.0763,0.3591 ± 0.0709,0.5572 ± 0.0114
