,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7187 ± 0.0135,0.5145 ± 0.0423,0.5216 ± 0.0439,0.5147 ± 0.0413,0.7082 ± 0.0241,0.7204 ± 0.0196,0.7187 ± 0.0135,0.7183 ± 0.0156,0.7896 ± 0.0112,0.7135 ± 0.0091,0.5143 ± 0.0240,0.5070 ± 0.0263,0.5080 ± 0.0205,0.6999 ± 0.0139,0.7146 ± 0.0110,0.7135 ± 0.0091,0.7136 ± 0.0095,0.7855 ± 0.0078
random_forest,0.8326 ± 0.0062,0.6126 ± 0.1080,0.4908 ± 0.0100,0.4675 ± 0.0194,0.8928 ± 0.0195,0.8000 ± 0.0378,0.8326 ± 0.0062,0.7790 ± 0.0048,0.9296 ± 0.0087,0.8248 ± 0.0043,0.6445 ± 0.1060,0.4869 ± 0.0099,0.4628 ± 0.0174,0.8955 ± 0.0051,0.7923 ± 0.0283,0.8248 ± 0.0043,0.7702 ± 0.0048,0.9253 ± 0.0039
extra_trees,0.8315 ± 0.0133,0.5661 ± 0.1681,0.4967 ± 0.0290,0.4750 ± 0.0451,0.8959 ± 0.0140,0.7619 ± 0.0560,0.8315 ± 0.0133,0.7758 ± 0.0151,0.9293 ± 0.0077,0.8230 ± 0.0066,0.7127 ± 0.1992,0.4928 ± 0.0165,0.4737 ± 0.0276,0.8885 ± 0.0098,0.7886 ± 0.0563,0.8230 ± 0.0066,0.7679 ± 0.0082,0.9226 ± 0.0046
xgboost,0.8209 ± 0.0173,0.6435 ± 0.1088,0.5365 ± 0.0447,0.5459 ± 0.0583,0.8881 ± 0.0170,0.7779 ± 0.0248,0.8209 ± 0.0173,0.7875 ± 0.0185,0.9257 ± 0.0067,0.8171 ± 0.0081,0.7005 ± 0.0617,0.5337 ± 0.0150,0.5489 ± 0.0209,0.8764 ± 0.0131,0.7816 ± 0.0137,0.8171 ± 0.0081,0.7842 ± 0.0096,0.9168 ± 0.0045
adaboost,0.7908 ± 0.0158,0.5993 ± 0.0624,0.5753 ± 0.0612,0.5721 ± 0.0541,0.8590 ± 0.0188,0.7515 ± 0.0267,0.7908 ± 0.0158,0.7672 ± 0.0178,0.9001 ± 0.0128,0.7808 ± 0.0125,0.5935 ± 0.0398,0.5559 ± 0.0241,0.5640 ± 0.0251,0.8484 ± 0.0203,0.7510 ± 0.0096,0.7808 ± 0.0125,0.7623 ± 0.0096,0.8915 ± 0.0107
svm,0.8322 ± 0.0122,0.4907 ± 0.1183,0.4827 ± 0.0067,0.4504 ± 0.0077,0.9025 ± 0.0084,0.7528 ± 0.0497,0.8322 ± 0.0122,0.7735 ± 0.0107,0.9306 ± 0.0061,0.8234 ± 0.0059,0.4118 ± 0.0030,0.4767 ± 0.0035,0.4417 ± 0.0032,0.8915 ± 0.0063,0.7125 ± 0.0051,0.8234 ± 0.0059,0.7636 ± 0.0054,0.9227 ± 0.0041
logistic_regression,0.7582 ± 0.0212,0.5999 ± 0.0447,0.6333 ± 0.0512,0.6083 ± 0.0456,0.8811 ± 0.0145,0.7820 ± 0.0167,0.7582 ± 0.0212,0.7648 ± 0.0189,0.9140 ± 0.0098,0.7531 ± 0.0175,0.5942 ± 0.0300,0.6058 ± 0.0382,0.5968 ± 0.0331,0.8610 ± 0.0116,0.7728 ± 0.0128,0.7531 ± 0.0175,0.7606 ± 0.0155,0.9023 ± 0.0062
knn,0.6593 ± 0.0209,0.5172 ± 0.1304,0.4042 ± 0.0271,0.3991 ± 0.0413,0.7493 ± 0.0235,0.6653 ± 0.0212,0.6593 ± 0.0209,0.6162 ± 0.0250,0.8238 ± 0.0116,0.6505 ± 0.0073,0.5897 ± 0.1380,0.4047 ± 0.0195,0.4003 ± 0.0320,0.7460 ± 0.0147,0.6685 ± 0.0244,0.6505 ± 0.0073,0.6081 ± 0.0101,0.8163 ± 0.0076
gaussian_nb,0.6637 ± 0.0504,0.5409 ± 0.0302,0.6191 ± 0.0412,0.5274 ± 0.0377,0.8386 ± 0.0228,0.7687 ± 0.0148,0.6637 ± 0.0504,0.6859 ± 0.0462,0.8926 ± 0.0076,0.6392 ± 0.0466,0.5163 ± 0.0153,0.5821 ± 0.0334,0.4951 ± 0.0240,0.8043 ± 0.0298,0.7561 ± 0.0129,0.6392 ± 0.0466,0.6633 ± 0.0482,0.8783 ± 0.0082
