,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6670 ± 0.0155,0.4569 ± 0.0332,0.4557 ± 0.0441,0.4525 ± 0.0354,0.6380 ± 0.0260,0.6711 ± 0.0185,0.6670 ± 0.0155,0.6663 ± 0.0149,0.7103 ± 0.0119,0.6678 ± 0.0191,0.4720 ± 0.0314,0.4709 ± 0.0332,0.4702 ± 0.0320,0.6433 ± 0.0203,0.6661 ± 0.0169,0.6678 ± 0.0191,0.6661 ± 0.0178,0.7104 ± 0.0143
random_forest,0.7641 ± 0.0150,0.5067 ± 0.1161,0.4610 ± 0.0185,0.4502 ± 0.0324,0.7906 ± 0.0261,0.7034 ± 0.0178,0.7641 ± 0.0150,0.7254 ± 0.0120,0.8499 ± 0.0132,0.7574 ± 0.0086,0.4651 ± 0.0669,0.4524 ± 0.0122,0.4371 ± 0.0191,0.7872 ± 0.0127,0.6993 ± 0.0142,0.7574 ± 0.0086,0.7187 ± 0.0082,0.8433 ± 0.0061
extra_trees,0.7571 ± 0.0176,0.5912 ± 0.1140,0.4846 ± 0.0341,0.4904 ± 0.0520,0.7933 ± 0.0285,0.7023 ± 0.0238,0.7571 ± 0.0176,0.7212 ± 0.0174,0.8436 ± 0.0121,0.7560 ± 0.0107,0.6324 ± 0.0752,0.4885 ± 0.0342,0.4969 ± 0.0463,0.7911 ± 0.0169,0.7133 ± 0.0119,0.7560 ± 0.0107,0.7226 ± 0.0114,0.8394 ± 0.0090
xgboost,0.7443 ± 0.0114,0.5172 ± 0.0831,0.4851 ± 0.0389,0.4854 ± 0.0496,0.7855 ± 0.0265,0.6991 ± 0.0231,0.7443 ± 0.0114,0.7173 ± 0.0163,0.8451 ± 0.0114,0.7343 ± 0.0100,0.5017 ± 0.0392,0.4653 ± 0.0186,0.4675 ± 0.0258,0.7787 ± 0.0135,0.6953 ± 0.0102,0.7343 ± 0.0100,0.7099 ± 0.0094,0.8371 ± 0.0088
adaboost,0.7560 ± 0.0199,0.4818 ± 0.0749,0.4864 ± 0.0386,0.4664 ± 0.0413,0.7847 ± 0.0192,0.7024 ± 0.0355,0.7560 ± 0.0199,0.7201 ± 0.0191,0.8367 ± 0.0217,0.7354 ± 0.0097,0.4724 ± 0.0490,0.4660 ± 0.0239,0.4548 ± 0.0307,0.7765 ± 0.0179,0.6847 ± 0.0185,0.7354 ± 0.0097,0.7017 ± 0.0104,0.8287 ± 0.0079
svm,0.7835 ± 0.0140,0.3923 ± 0.0067,0.4531 ± 0.0080,0.4201 ± 0.0074,0.8158 ± 0.0174,0.6800 ± 0.0113,0.7835 ± 0.0140,0.7274 ± 0.0127,0.8666 ± 0.0122,0.7693 ± 0.0058,0.3874 ± 0.0029,0.4460 ± 0.0034,0.4133 ± 0.0031,0.8092 ± 0.0125,0.6712 ± 0.0051,0.7693 ± 0.0058,0.7146 ± 0.0054,0.8562 ± 0.0059
logistic_regression,0.6374 ± 0.0139,0.4772 ± 0.0331,0.5105 ± 0.0615,0.4678 ± 0.0361,0.7571 ± 0.0483,0.7087 ± 0.0258,0.6374 ± 0.0139,0.6556 ± 0.0163,0.8264 ± 0.0178,0.6303 ± 0.0133,0.4711 ± 0.0203,0.4948 ± 0.0340,0.4645 ± 0.0262,0.7355 ± 0.0287,0.6998 ± 0.0098,0.6303 ± 0.0133,0.6533 ± 0.0120,0.8136 ± 0.0069
knn,0.6978 ± 0.0162,0.4589 ± 0.1294,0.4170 ± 0.0242,0.4074 ± 0.0390,0.7306 ± 0.0318,0.6453 ± 0.0284,0.6978 ± 0.0162,0.6610 ± 0.0191,0.8182 ± 0.0221,0.7003 ± 0.0112,0.5094 ± 0.0988,0.4351 ± 0.0223,0.4342 ± 0.0337,0.7332 ± 0.0146,0.6601 ± 0.0195,0.7003 ± 0.0112,0.6699 ± 0.0129,0.8159 ± 0.0099
gaussian_nb,0.5923 ± 0.0417,0.4634 ± 0.0265,0.5502 ± 0.0375,0.4430 ± 0.0407,0.8004 ± 0.0106,0.6592 ± 0.0178,0.5923 ± 0.0417,0.5795 ± 0.0429,0.8243 ± 0.0137,0.5796 ± 0.0233,0.4570 ± 0.0166,0.5352 ± 0.0190,0.4382 ± 0.0174,0.7890 ± 0.0130,0.6490 ± 0.0203,0.5796 ± 0.0233,0.5697 ± 0.0266,0.8118 ± 0.0102
