,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7326 ± 0.0256,0.5290 ± 0.0557,0.5248 ± 0.0443,0.5236 ± 0.0478,0.7124 ± 0.0254,0.7319 ± 0.0227,0.7326 ± 0.0256,0.7312 ± 0.0234,0.7999 ± 0.0179,0.7190 ± 0.0209,0.5408 ± 0.0458,0.5379 ± 0.0470,0.5382 ± 0.0459,0.7171 ± 0.0263,0.7290 ± 0.0191,0.7190 ± 0.0209,0.7235 ± 0.0197,0.7927 ± 0.0157
random_forest,0.8366 ± 0.0067,0.5601 ± 0.1385,0.4911 ± 0.0134,0.4650 ± 0.0242,0.8922 ± 0.0151,0.7787 ± 0.0501,0.8366 ± 0.0067,0.7807 ± 0.0075,0.9285 ± 0.0089,0.8278 ± 0.0057,0.5980 ± 0.0571,0.4858 ± 0.0056,0.4592 ± 0.0096,0.8943 ± 0.0073,0.7891 ± 0.0254,0.8278 ± 0.0057,0.7724 ± 0.0057,0.9273 ± 0.0038
extra_trees,0.8352 ± 0.0105,0.5720 ± 0.1205,0.5019 ± 0.0267,0.4820 ± 0.0404,0.8964 ± 0.0123,0.7608 ± 0.0388,0.8352 ± 0.0105,0.7796 ± 0.0119,0.9302 ± 0.0070,0.8281 ± 0.0058,0.6968 ± 0.1386,0.5006 ± 0.0122,0.4859 ± 0.0206,0.8918 ± 0.0080,0.7778 ± 0.0441,0.8281 ± 0.0058,0.7744 ± 0.0077,0.9272 ± 0.0043
xgboost,0.8311 ± 0.0100,0.6878 ± 0.0812,0.5479 ± 0.0306,0.5607 ± 0.0383,0.8974 ± 0.0140,0.7978 ± 0.0153,0.8311 ± 0.0100,0.7984 ± 0.0117,0.9306 ± 0.0075,0.8178 ± 0.0084,0.6334 ± 0.0599,0.5321 ± 0.0221,0.5422 ± 0.0314,0.8895 ± 0.0110,0.7761 ± 0.0132,0.8178 ± 0.0084,0.7844 ± 0.0092,0.9249 ± 0.0044
adaboost,0.7762 ± 0.0209,0.5982 ± 0.0728,0.5586 ± 0.0510,0.5669 ± 0.0530,0.8557 ± 0.0197,0.7578 ± 0.0179,0.7762 ± 0.0209,0.7645 ± 0.0173,0.9027 ± 0.0104,0.7664 ± 0.0075,0.5831 ± 0.0388,0.5371 ± 0.0252,0.5489 ± 0.0262,0.8517 ± 0.0158,0.7487 ± 0.0093,0.7664 ± 0.0075,0.7550 ± 0.0079,0.8961 ± 0.0079
svm,0.8300 ± 0.0085,0.4782 ± 0.1063,0.4817 ± 0.0060,0.4497 ± 0.0086,0.8823 ± 0.0121,0.7479 ± 0.0473,0.8300 ± 0.0085,0.7725 ± 0.0081,0.9214 ± 0.0074,0.8201 ± 0.0027,0.5155 ± 0.0999,0.4771 ± 0.0023,0.4456 ± 0.0051,0.8762 ± 0.0065,0.7573 ± 0.0425,0.8201 ± 0.0027,0.7633 ± 0.0028,0.9158 ± 0.0038
logistic_regression,0.7388 ± 0.0262,0.5580 ± 0.0527,0.5626 ± 0.0520,0.5587 ± 0.0521,0.8027 ± 0.0372,0.7521 ± 0.0161,0.7388 ± 0.0262,0.7441 ± 0.0206,0.8682 ± 0.0129,0.7236 ± 0.0205,0.5385 ± 0.0367,0.5373 ± 0.0353,0.5364 ± 0.0351,0.8024 ± 0.0274,0.7415 ± 0.0176,0.7236 ± 0.0205,0.7318 ± 0.0189,0.8661 ± 0.0138
knn,0.7348 ± 0.0151,0.4605 ± 0.0999,0.4410 ± 0.0224,0.4307 ± 0.0337,0.7644 ± 0.0208,0.6940 ± 0.0234,0.7348 ± 0.0151,0.6993 ± 0.0146,0.8602 ± 0.0094,0.7316 ± 0.0080,0.5247 ± 0.1199,0.4445 ± 0.0114,0.4366 ± 0.0179,0.7687 ± 0.0158,0.6964 ± 0.0182,0.7316 ± 0.0080,0.6958 ± 0.0085,0.8566 ± 0.0078
gaussian_nb,0.6168 ± 0.0494,0.5033 ± 0.0284,0.5607 ± 0.0497,0.4672 ± 0.0492,0.7995 ± 0.0341,0.7481 ± 0.0266,0.6168 ± 0.0494,0.6342 ± 0.0521,0.8790 ± 0.0123,0.6013 ± 0.0338,0.4927 ± 0.0088,0.5442 ± 0.0201,0.4561 ± 0.0217,0.7725 ± 0.0223,0.7357 ± 0.0110,0.6013 ± 0.0338,0.6216 ± 0.0396,0.8683 ± 0.0065
