,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7190 ± 0.0132,0.5151 ± 0.0417,0.5218 ± 0.0438,0.5150 ± 0.0408,0.7084 ± 0.0240,0.7206 ± 0.0195,0.7190 ± 0.0132,0.7186 ± 0.0153,0.7898 ± 0.0111,0.7131 ± 0.0086,0.5135 ± 0.0243,0.5062 ± 0.0265,0.5072 ± 0.0208,0.6994 ± 0.0140,0.7141 ± 0.0105,0.7131 ± 0.0086,0.7131 ± 0.0089,0.7852 ± 0.0073
random_forest,0.8344 ± 0.0088,0.6176 ± 0.1034,0.4925 ± 0.0092,0.4699 ± 0.0185,0.8925 ± 0.0190,0.8032 ± 0.0363,0.8344 ± 0.0088,0.7810 ± 0.0071,0.9292 ± 0.0086,0.8248 ± 0.0041,0.6445 ± 0.1059,0.4869 ± 0.0097,0.4628 ± 0.0172,0.8945 ± 0.0042,0.7922 ± 0.0284,0.8248 ± 0.0041,0.7702 ± 0.0045,0.9252 ± 0.0039
extra_trees,0.8315 ± 0.0133,0.5661 ± 0.1681,0.4967 ± 0.0290,0.4750 ± 0.0451,0.8959 ± 0.0140,0.7619 ± 0.0560,0.8315 ± 0.0133,0.7758 ± 0.0151,0.9293 ± 0.0077,0.8230 ± 0.0066,0.7127 ± 0.1992,0.4928 ± 0.0165,0.4737 ± 0.0276,0.8885 ± 0.0098,0.7886 ± 0.0563,0.8230 ± 0.0066,0.7679 ± 0.0082,0.9226 ± 0.0046
xgboost,0.8209 ± 0.0173,0.6435 ± 0.1088,0.5365 ± 0.0447,0.5459 ± 0.0583,0.8881 ± 0.0170,0.7779 ± 0.0248,0.8209 ± 0.0173,0.7875 ± 0.0185,0.9257 ± 0.0067,0.8171 ± 0.0081,0.7005 ± 0.0617,0.5337 ± 0.0150,0.5489 ± 0.0209,0.8764 ± 0.0131,0.7816 ± 0.0137,0.8171 ± 0.0081,0.7842 ± 0.0096,0.9168 ± 0.0045
adaboost,0.7908 ± 0.0158,0.5993 ± 0.0624,0.5753 ± 0.0612,0.5721 ± 0.0541,0.8589 ± 0.0188,0.7515 ± 0.0267,0.7908 ± 0.0158,0.7672 ± 0.0178,0.9001 ± 0.0128,0.7808 ± 0.0125,0.5935 ± 0.0398,0.5559 ± 0.0241,0.5640 ± 0.0251,0.8484 ± 0.0203,0.7510 ± 0.0096,0.7808 ± 0.0125,0.7623 ± 0.0096,0.8915 ± 0.0107
svm,0.8117 ± 0.0113,0.4441 ± 0.0852,0.4706 ± 0.0075,0.4384 ± 0.0097,0.8817 ± 0.0114,0.7213 ± 0.0394,0.8117 ± 0.0113,0.7550 ± 0.0113,0.9182 ± 0.0063,0.8042 ± 0.0060,0.4372 ± 0.0560,0.4670 ± 0.0042,0.4346 ± 0.0061,0.8709 ± 0.0076,0.7138 ± 0.0261,0.8042 ± 0.0060,0.7478 ± 0.0062,0.9096 ± 0.0038
logistic_regression,0.7238 ± 0.0233,0.5505 ± 0.0440,0.5571 ± 0.0632,0.5488 ± 0.0506,0.8236 ± 0.0243,0.7475 ± 0.0226,0.7238 ± 0.0233,0.7330 ± 0.0225,0.8717 ± 0.0165,0.7131 ± 0.0084,0.5378 ± 0.0232,0.5284 ± 0.0229,0.5312 ± 0.0223,0.7952 ± 0.0192,0.7346 ± 0.0074,0.7131 ± 0.0084,0.7228 ± 0.0075,0.8565 ± 0.0096
knn,0.5168 ± 0.0149,0.3415 ± 0.0337,0.2931 ± 0.0108,0.2391 ± 0.0183,0.6622 ± 0.0266,0.5550 ± 0.0280,0.5168 ± 0.0149,0.4121 ± 0.0261,0.7010 ± 0.0172,0.5110 ± 0.0079,0.3728 ± 0.1113,0.2921 ± 0.0083,0.2384 ± 0.0152,0.6521 ± 0.0166,0.5468 ± 0.0258,0.5110 ± 0.0079,0.4054 ± 0.0132,0.6969 ± 0.0079
gaussian_nb,0.6553 ± 0.0624,0.5393 ± 0.0295,0.6151 ± 0.0424,0.5171 ± 0.0430,0.8382 ± 0.0225,0.7704 ± 0.0177,0.6553 ± 0.0624,0.6744 ± 0.0613,0.8924 ± 0.0076,0.6258 ± 0.0529,0.5096 ± 0.0173,0.5739 ± 0.0335,0.4816 ± 0.0291,0.8029 ± 0.0297,0.7500 ± 0.0162,0.6258 ± 0.0529,0.6470 ± 0.0578,0.8772 ± 0.0081
