,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6549 ± 0.0263,0.4708 ± 0.0617,0.4655 ± 0.0550,0.4648 ± 0.0574,0.6416 ± 0.0322,0.6581 ± 0.0220,0.6549 ± 0.0263,0.6535 ± 0.0251,0.6972 ± 0.0246,0.6557 ± 0.0123,0.4586 ± 0.0313,0.4525 ± 0.0266,0.4540 ± 0.0284,0.6282 ± 0.0183,0.6536 ± 0.0121,0.6557 ± 0.0123,0.6537 ± 0.0121,0.6964 ± 0.0131
random_forest,0.7469 ± 0.0175,0.4166 ± 0.0322,0.4371 ± 0.0120,0.4153 ± 0.0134,0.7906 ± 0.0194,0.6794 ± 0.0204,0.7469 ± 0.0175,0.7052 ± 0.0153,0.8473 ± 0.0100,0.7450 ± 0.0047,0.4471 ± 0.0110,0.4457 ± 0.0056,0.4311 ± 0.0089,0.7920 ± 0.0122,0.6929 ± 0.0066,0.7450 ± 0.0047,0.7090 ± 0.0052,0.8450 ± 0.0048
extra_trees,0.7542 ± 0.0135,0.4918 ± 0.1148,0.4527 ± 0.0202,0.4388 ± 0.0328,0.7990 ± 0.0159,0.6936 ± 0.0231,0.7542 ± 0.0135,0.7126 ± 0.0131,0.8426 ± 0.0097,0.7476 ± 0.0124,0.5114 ± 0.0895,0.4525 ± 0.0101,0.4428 ± 0.0153,0.8041 ± 0.0101,0.7040 ± 0.0169,0.7476 ± 0.0124,0.7119 ± 0.0117,0.8428 ± 0.0057
xgboost,0.7377 ± 0.0140,0.4993 ± 0.0740,0.4654 ± 0.0239,0.4617 ± 0.0313,0.7855 ± 0.0186,0.6941 ± 0.0120,0.7377 ± 0.0140,0.7093 ± 0.0097,0.8403 ± 0.0126,0.7197 ± 0.0114,0.4769 ± 0.0749,0.4436 ± 0.0186,0.4402 ± 0.0243,0.7790 ± 0.0155,0.6804 ± 0.0146,0.7197 ± 0.0114,0.6952 ± 0.0114,0.8324 ± 0.0099
adaboost,0.7484 ± 0.0199,0.4985 ± 0.0640,0.4832 ± 0.0381,0.4696 ± 0.0377,0.7736 ± 0.0283,0.6846 ± 0.0233,0.7484 ± 0.0199,0.7091 ± 0.0187,0.8244 ± 0.0174,0.7373 ± 0.0111,0.5055 ± 0.0536,0.4794 ± 0.0244,0.4740 ± 0.0320,0.7722 ± 0.0190,0.6825 ± 0.0119,0.7373 ± 0.0111,0.7023 ± 0.0075,0.8166 ± 0.0088
svm,0.7707 ± 0.0099,0.3852 ± 0.0049,0.4453 ± 0.0057,0.4129 ± 0.0053,0.8104 ± 0.0163,0.6676 ± 0.0082,0.7707 ± 0.0099,0.7152 ± 0.0090,0.8606 ± 0.0134,0.7651 ± 0.0079,0.3837 ± 0.0041,0.4430 ± 0.0046,0.4106 ± 0.0043,0.8154 ± 0.0122,0.6644 ± 0.0073,0.7651 ± 0.0079,0.7102 ± 0.0074,0.8585 ± 0.0069
logistic_regression,0.6231 ± 0.0249,0.4770 ± 0.0342,0.5196 ± 0.0564,0.4576 ± 0.0360,0.7960 ± 0.0209,0.7143 ± 0.0348,0.6231 ± 0.0249,0.6419 ± 0.0226,0.8463 ± 0.0163,0.6193 ± 0.0157,0.4749 ± 0.0175,0.5306 ± 0.0326,0.4660 ± 0.0245,0.7929 ± 0.0156,0.7002 ± 0.0122,0.6193 ± 0.0157,0.6392 ± 0.0149,0.8369 ± 0.0096
knn,0.6894 ± 0.0175,0.4262 ± 0.0782,0.4118 ± 0.0168,0.4004 ± 0.0251,0.7249 ± 0.0291,0.6461 ± 0.0245,0.6894 ± 0.0175,0.6536 ± 0.0203,0.8089 ± 0.0221,0.6858 ± 0.0130,0.4360 ± 0.0831,0.4129 ± 0.0118,0.4019 ± 0.0161,0.7162 ± 0.0188,0.6402 ± 0.0177,0.6858 ± 0.0130,0.6501 ± 0.0132,0.8006 ± 0.0206
gaussian_nb,0.6125 ± 0.0303,0.4533 ± 0.0356,0.5204 ± 0.0563,0.4496 ± 0.0444,0.7991 ± 0.0187,0.6486 ± 0.0312,0.6125 ± 0.0303,0.6059 ± 0.0341,0.8243 ± 0.0177,0.6086 ± 0.0127,0.4489 ± 0.0162,0.5090 ± 0.0238,0.4486 ± 0.0197,0.7940 ± 0.0076,0.6416 ± 0.0122,0.6086 ± 0.0127,0.6053 ± 0.0137,0.8129 ± 0.0064
