,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6542 ± 0.0267,0.4704 ± 0.0615,0.4651 ± 0.0550,0.4644 ± 0.0574,0.6414 ± 0.0326,0.6582 ± 0.0224,0.6542 ± 0.0267,0.6532 ± 0.0256,0.6972 ± 0.0261,0.6560 ± 0.0123,0.4591 ± 0.0291,0.4540 ± 0.0272,0.4552 ± 0.0279,0.6291 ± 0.0187,0.6538 ± 0.0123,0.6560 ± 0.0123,0.6540 ± 0.0122,0.6967 ± 0.0136
random_forest,0.7487 ± 0.0176,0.4175 ± 0.0325,0.4382 ± 0.0121,0.4163 ± 0.0136,0.7914 ± 0.0194,0.6809 ± 0.0210,0.7487 ± 0.0176,0.7069 ± 0.0156,0.8481 ± 0.0100,0.7451 ± 0.0056,0.4464 ± 0.0100,0.4455 ± 0.0050,0.4308 ± 0.0079,0.7925 ± 0.0124,0.6929 ± 0.0066,0.7451 ± 0.0056,0.7092 ± 0.0053,0.8452 ± 0.0050
extra_trees,0.7542 ± 0.0135,0.4918 ± 0.1148,0.4527 ± 0.0202,0.4388 ± 0.0328,0.7990 ± 0.0159,0.6936 ± 0.0231,0.7542 ± 0.0135,0.7126 ± 0.0131,0.8426 ± 0.0097,0.7476 ± 0.0124,0.5114 ± 0.0895,0.4525 ± 0.0101,0.4428 ± 0.0153,0.8041 ± 0.0101,0.7040 ± 0.0169,0.7476 ± 0.0124,0.7119 ± 0.0117,0.8428 ± 0.0057
xgboost,0.7377 ± 0.0140,0.4993 ± 0.0740,0.4654 ± 0.0239,0.4617 ± 0.0313,0.7855 ± 0.0186,0.6941 ± 0.0120,0.7377 ± 0.0140,0.7093 ± 0.0097,0.8403 ± 0.0126,0.7197 ± 0.0114,0.4769 ± 0.0749,0.4436 ± 0.0186,0.4402 ± 0.0243,0.7790 ± 0.0155,0.6804 ± 0.0146,0.7197 ± 0.0114,0.6952 ± 0.0114,0.8324 ± 0.0099
adaboost,0.7484 ± 0.0199,0.4985 ± 0.0640,0.4832 ± 0.0381,0.4696 ± 0.0377,0.7736 ± 0.0283,0.6846 ± 0.0233,0.7484 ± 0.0199,0.7091 ± 0.0187,0.8244 ± 0.0174,0.7373 ± 0.0111,0.5055 ± 0.0536,0.4794 ± 0.0244,0.4740 ± 0.0320,0.7722 ± 0.0190,0.6825 ± 0.0119,0.7373 ± 0.0111,0.7023 ± 0.0075,0.8166 ± 0.0088
svm,0.7531 ± 0.0113,0.3790 ± 0.0054,0.4360 ± 0.0065,0.4041 ± 0.0060,0.8004 ± 0.0180,0.6577 ± 0.0094,0.7531 ± 0.0113,0.6998 ± 0.0102,0.8502 ± 0.0177,0.7476 ± 0.0092,0.3783 ± 0.0047,0.4336 ± 0.0053,0.4020 ± 0.0049,0.8048 ± 0.0101,0.6558 ± 0.0083,0.7476 ± 0.0092,0.6951 ± 0.0085,0.8476 ± 0.0075
logistic_regression,0.6231 ± 0.0191,0.4646 ± 0.0291,0.4940 ± 0.0546,0.4485 ± 0.0275,0.7634 ± 0.0280,0.7055 ± 0.0296,0.6231 ± 0.0191,0.6442 ± 0.0207,0.8229 ± 0.0154,0.6165 ± 0.0133,0.4592 ± 0.0172,0.4795 ± 0.0283,0.4483 ± 0.0222,0.7568 ± 0.0305,0.6923 ± 0.0120,0.6165 ± 0.0133,0.6407 ± 0.0118,0.8170 ± 0.0112
knn,0.6315 ± 0.0217,0.3729 ± 0.0242,0.3716 ± 0.0157,0.3544 ± 0.0187,0.6806 ± 0.0296,0.6013 ± 0.0276,0.6315 ± 0.0217,0.5897 ± 0.0261,0.7795 ± 0.0309,0.6247 ± 0.0154,0.3766 ± 0.0199,0.3727 ± 0.0126,0.3571 ± 0.0151,0.6836 ± 0.0161,0.5884 ± 0.0181,0.6247 ± 0.0154,0.5830 ± 0.0168,0.7692 ± 0.0201
gaussian_nb,0.6132 ± 0.0310,0.4539 ± 0.0357,0.5208 ± 0.0565,0.4500 ± 0.0446,0.7990 ± 0.0187,0.6492 ± 0.0312,0.6132 ± 0.0310,0.6064 ± 0.0344,0.8243 ± 0.0177,0.6086 ± 0.0127,0.4484 ± 0.0164,0.5085 ± 0.0241,0.4480 ± 0.0199,0.7938 ± 0.0077,0.6412 ± 0.0124,0.6086 ± 0.0127,0.6050 ± 0.0137,0.8128 ± 0.0064
