,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7337 ± 0.0260,0.5345 ± 0.0537,0.5261 ± 0.0442,0.5261 ± 0.0474,0.7132 ± 0.0254,0.7328 ± 0.0226,0.7337 ± 0.0260,0.7321 ± 0.0237,0.8004 ± 0.0179,0.7189 ± 0.0221,0.5402 ± 0.0475,0.5360 ± 0.0477,0.5370 ± 0.0473,0.7161 ± 0.0269,0.7285 ± 0.0199,0.7189 ± 0.0221,0.7232 ± 0.0208,0.7924 ± 0.0166
random_forest,0.8363 ± 0.0060,0.5725 ± 0.1141,0.4915 ± 0.0121,0.4656 ± 0.0207,0.8916 ± 0.0151,0.7883 ± 0.0468,0.8363 ± 0.0060,0.7810 ± 0.0057,0.9282 ± 0.0089,0.8274 ± 0.0061,0.5895 ± 0.0766,0.4853 ± 0.0065,0.4583 ± 0.0109,0.8946 ± 0.0070,0.7853 ± 0.0331,0.8274 ± 0.0061,0.7718 ± 0.0064,0.9274 ± 0.0036
extra_trees,0.8352 ± 0.0105,0.5720 ± 0.1205,0.5019 ± 0.0267,0.4820 ± 0.0404,0.8964 ± 0.0123,0.7608 ± 0.0388,0.8352 ± 0.0105,0.7796 ± 0.0119,0.9302 ± 0.0070,0.8281 ± 0.0058,0.6968 ± 0.1386,0.5006 ± 0.0122,0.4859 ± 0.0206,0.8918 ± 0.0080,0.7778 ± 0.0441,0.8281 ± 0.0058,0.7744 ± 0.0077,0.9272 ± 0.0043
xgboost,0.8311 ± 0.0100,0.6878 ± 0.0812,0.5479 ± 0.0306,0.5607 ± 0.0383,0.8974 ± 0.0140,0.7978 ± 0.0153,0.8311 ± 0.0100,0.7984 ± 0.0117,0.9306 ± 0.0075,0.8178 ± 0.0084,0.6334 ± 0.0599,0.5321 ± 0.0221,0.5422 ± 0.0314,0.8895 ± 0.0110,0.7761 ± 0.0132,0.8178 ± 0.0084,0.7844 ± 0.0092,0.9249 ± 0.0044
adaboost,0.7762 ± 0.0209,0.5982 ± 0.0728,0.5586 ± 0.0510,0.5669 ± 0.0530,0.8557 ± 0.0197,0.7578 ± 0.0179,0.7762 ± 0.0209,0.7645 ± 0.0173,0.9027 ± 0.0104,0.7664 ± 0.0075,0.5831 ± 0.0388,0.5371 ± 0.0252,0.5489 ± 0.0262,0.8517 ± 0.0158,0.7487 ± 0.0093,0.7664 ± 0.0075,0.7550 ± 0.0079,0.8961 ± 0.0080
svm,0.8319 ± 0.0097,0.4166 ± 0.0049,0.4808 ± 0.0058,0.4462 ± 0.0052,0.8875 ± 0.0091,0.7217 ± 0.0085,0.8319 ± 0.0097,0.7726 ± 0.0089,0.9243 ± 0.0073,0.8250 ± 0.0036,0.4344 ± 0.0443,0.4782 ± 0.0018,0.4443 ± 0.0025,0.8838 ± 0.0048,0.7248 ± 0.0184,0.8250 ± 0.0036,0.7664 ± 0.0029,0.9197 ± 0.0035
logistic_regression,0.7579 ± 0.0208,0.5844 ± 0.0404,0.6013 ± 0.0628,0.5872 ± 0.0484,0.8540 ± 0.0255,0.7749 ± 0.0144,0.7579 ± 0.0208,0.7636 ± 0.0175,0.9005 ± 0.0119,0.7476 ± 0.0140,0.5632 ± 0.0371,0.5665 ± 0.0393,0.5633 ± 0.0381,0.8532 ± 0.0150,0.7656 ± 0.0132,0.7476 ± 0.0140,0.7554 ± 0.0133,0.8991 ± 0.0081
knn,0.7604 ± 0.0131,0.5259 ± 0.1160,0.4736 ± 0.0334,0.4732 ± 0.0507,0.7809 ± 0.0200,0.7219 ± 0.0229,0.7604 ± 0.0131,0.7286 ± 0.0152,0.8749 ± 0.0104,0.7495 ± 0.0077,0.5458 ± 0.1066,0.4546 ± 0.0084,0.4481 ± 0.0147,0.7752 ± 0.0162,0.7081 ± 0.0141,0.7495 ± 0.0077,0.7140 ± 0.0066,0.8711 ± 0.0082
gaussian_nb,0.6278 ± 0.0478,0.5060 ± 0.0285,0.5637 ± 0.0511,0.4770 ± 0.0474,0.7998 ± 0.0342,0.7500 ± 0.0241,0.6278 ± 0.0478,0.6480 ± 0.0478,0.8785 ± 0.0128,0.6108 ± 0.0289,0.4954 ± 0.0122,0.5425 ± 0.0236,0.4647 ± 0.0192,0.7730 ± 0.0216,0.7388 ± 0.0105,0.6108 ± 0.0289,0.6354 ± 0.0320,0.8687 ± 0.0060
