,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4249 ± 0.0303,0.2865 ± 0.0536,0.2804 ± 0.0334,0.2802 ± 0.0370,0.5187 ± 0.0226,0.4246 ± 0.0286,0.4249 ± 0.0303,0.4238 ± 0.0290,0.5249 ± 0.0235,0.4002 ± 0.0191,0.2714 ± 0.0201,0.2724 ± 0.0194,0.2715 ± 0.0195,0.5113 ± 0.0142,0.4035 ± 0.0216,0.4002 ± 0.0191,0.4016 ± 0.0203,0.5100 ± 0.0193
random_forest,0.5084 ± 0.0173,0.2687 ± 0.0391,0.2948 ± 0.0106,0.2761 ± 0.0116,0.5970 ± 0.0315,0.4493 ± 0.0202,0.5084 ± 0.0173,0.4744 ± 0.0148,0.6025 ± 0.0277,0.4816 ± 0.0218,0.2520 ± 0.0194,0.2793 ± 0.0130,0.2617 ± 0.0125,0.5756 ± 0.0217,0.4244 ± 0.0197,0.4816 ± 0.0218,0.4496 ± 0.0200,0.5693 ± 0.0194
extra_trees,0.5011 ± 0.0218,0.3016 ± 0.0475,0.2941 ± 0.0127,0.2790 ± 0.0136,0.5915 ± 0.0308,0.4596 ± 0.0235,0.5011 ± 0.0218,0.4700 ± 0.0203,0.5857 ± 0.0253,0.4755 ± 0.0138,0.2622 ± 0.0303,0.2770 ± 0.0084,0.2603 ± 0.0091,0.5731 ± 0.0166,0.4246 ± 0.0181,0.4755 ± 0.0138,0.4444 ± 0.0125,0.5574 ± 0.0200
xgboost,0.4733 ± 0.0329,0.2713 ± 0.0361,0.2818 ± 0.0244,0.2718 ± 0.0266,0.5704 ± 0.0316,0.4320 ± 0.0295,0.4733 ± 0.0329,0.4496 ± 0.0299,0.5695 ± 0.0285,0.4476 ± 0.0162,0.2441 ± 0.0105,0.2617 ± 0.0092,0.2504 ± 0.0085,0.5560 ± 0.0159,0.4077 ± 0.0132,0.4476 ± 0.0162,0.4257 ± 0.0143,0.5455 ± 0.0178
adaboost,0.4960 ± 0.0259,0.2510 ± 0.0126,0.2858 ± 0.0147,0.2656 ± 0.0134,0.5841 ± 0.0260,0.4348 ± 0.0215,0.4960 ± 0.0259,0.4605 ± 0.0232,0.5647 ± 0.0273,0.4920 ± 0.0154,0.2801 ± 0.0524,0.2870 ± 0.0078,0.2694 ± 0.0087,0.5695 ± 0.0173,0.4402 ± 0.0289,0.4920 ± 0.0154,0.4580 ± 0.0149,0.5515 ± 0.0157
svm,0.5447 ± 0.0170,0.2712 ± 0.0091,0.3124 ± 0.0102,0.2879 ± 0.0104,0.6514 ± 0.0192,0.4694 ± 0.0156,0.5447 ± 0.0170,0.4999 ± 0.0176,0.6397 ± 0.0135,0.5063 ± 0.0127,0.2515 ± 0.0066,0.2911 ± 0.0073,0.2680 ± 0.0068,0.6365 ± 0.0167,0.4348 ± 0.0112,0.5063 ± 0.0127,0.4647 ± 0.0117,0.6121 ± 0.0112
logistic_regression,0.3817 ± 0.0094,0.3100 ± 0.0153,0.3312 ± 0.0338,0.2822 ± 0.0146,0.5754 ± 0.0131,0.4781 ± 0.0181,0.3817 ± 0.0094,0.4042 ± 0.0090,0.5726 ± 0.0093,0.3566 ± 0.0165,0.2935 ± 0.0108,0.3178 ± 0.0277,0.2721 ± 0.0156,0.5651 ± 0.0190,0.4463 ± 0.0107,0.3566 ± 0.0165,0.3805 ± 0.0141,0.5562 ± 0.0127
knn,0.4560 ± 0.0232,0.2620 ± 0.0239,0.2668 ± 0.0150,0.2494 ± 0.0168,0.5448 ± 0.0211,0.4201 ± 0.0238,0.4560 ± 0.0232,0.4169 ± 0.0269,0.5621 ± 0.0230,0.4472 ± 0.0164,0.2513 ± 0.0167,0.2636 ± 0.0111,0.2468 ± 0.0139,0.5317 ± 0.0103,0.4066 ± 0.0158,0.4472 ± 0.0164,0.4106 ± 0.0154,0.5485 ± 0.0109
gaussian_nb,0.3813 ± 0.0632,0.3035 ± 0.0203,0.3549 ± 0.0428,0.2748 ± 0.0218,0.6047 ± 0.0209,0.4513 ± 0.0221,0.3813 ± 0.0632,0.3797 ± 0.0458,0.5819 ± 0.0132,0.3591 ± 0.0654,0.2950 ± 0.0122,0.3245 ± 0.0205,0.2610 ± 0.0245,0.5722 ± 0.0192,0.4490 ± 0.0143,0.3591 ± 0.0654,0.3685 ± 0.0447,0.5605 ± 0.0091
