,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7366 ± 0.0180,0.5315 ± 0.0589,0.5283 ± 0.0532,0.5255 ± 0.0505,0.7154 ± 0.0281,0.7411 ± 0.0163,0.7366 ± 0.0180,0.7376 ± 0.0160,0.8048 ± 0.0119,0.7211 ± 0.0107,0.5140 ± 0.0202,0.5159 ± 0.0220,0.5139 ± 0.0205,0.7071 ± 0.0124,0.7342 ± 0.0111,0.7211 ± 0.0107,0.7271 ± 0.0100,0.7964 ± 0.0082
random_forest,0.8418 ± 0.0093,0.6189 ± 0.0583,0.4990 ± 0.0090,0.4798 ± 0.0152,0.8981 ± 0.0087,0.8163 ± 0.0268,0.8418 ± 0.0093,0.7914 ± 0.0100,0.9312 ± 0.0077,0.8349 ± 0.0057,0.6667 ± 0.1206,0.4986 ± 0.0109,0.4815 ± 0.0191,0.8949 ± 0.0067,0.8116 ± 0.0280,0.8349 ± 0.0057,0.7840 ± 0.0064,0.9288 ± 0.0050
extra_trees,0.8469 ± 0.0116,0.7436 ± 0.1275,0.5334 ± 0.0314,0.5330 ± 0.0481,0.8964 ± 0.0094,0.8322 ± 0.0416,0.8469 ± 0.0116,0.8006 ± 0.0141,0.9301 ± 0.0072,0.8325 ± 0.0076,0.7279 ± 0.1061,0.5123 ± 0.0207,0.5061 ± 0.0335,0.8963 ± 0.0081,0.8187 ± 0.0240,0.8325 ± 0.0076,0.7848 ± 0.0098,0.9293 ± 0.0039
xgboost,0.8304 ± 0.0171,0.6998 ± 0.1136,0.5722 ± 0.0490,0.5852 ± 0.0556,0.8808 ± 0.0206,0.8018 ± 0.0255,0.8304 ± 0.0171,0.8014 ± 0.0167,0.9248 ± 0.0087,0.8148 ± 0.0073,0.6244 ± 0.0421,0.5364 ± 0.0191,0.5479 ± 0.0257,0.8696 ± 0.0116,0.7755 ± 0.0116,0.8148 ± 0.0073,0.7844 ± 0.0077,0.9172 ± 0.0062
adaboost,0.8073 ± 0.0196,0.6366 ± 0.0720,0.5731 ± 0.0573,0.5816 ± 0.0540,0.8588 ± 0.0132,0.7790 ± 0.0139,0.8073 ± 0.0196,0.7875 ± 0.0143,0.9062 ± 0.0096,0.7719 ± 0.0131,0.5886 ± 0.0488,0.5364 ± 0.0305,0.5502 ± 0.0347,0.8534 ± 0.0058,0.7533 ± 0.0135,0.7719 ± 0.0131,0.7605 ± 0.0123,0.8984 ± 0.0045
svm,0.8322 ± 0.0096,0.5166 ± 0.1147,0.4842 ± 0.0066,0.4538 ± 0.0094,0.8838 ± 0.0071,0.7658 ± 0.0506,0.8322 ± 0.0096,0.7754 ± 0.0092,0.9208 ± 0.0048,0.8245 ± 0.0036,0.5198 ± 0.0832,0.4808 ± 0.0032,0.4506 ± 0.0066,0.8798 ± 0.0036,0.7620 ± 0.0357,0.8245 ± 0.0036,0.7683 ± 0.0036,0.9164 ± 0.0035
logistic_regression,0.7319 ± 0.0341,0.5368 ± 0.0425,0.5502 ± 0.0507,0.5395 ± 0.0458,0.8131 ± 0.0283,0.7478 ± 0.0225,0.7319 ± 0.0341,0.7377 ± 0.0278,0.8721 ± 0.0153,0.7171 ± 0.0133,0.5260 ± 0.0285,0.5305 ± 0.0294,0.5269 ± 0.0288,0.8015 ± 0.0196,0.7362 ± 0.0117,0.7171 ± 0.0133,0.7259 ± 0.0122,0.8631 ± 0.0127
knn,0.7696 ± 0.0173,0.5800 ± 0.1376,0.4892 ± 0.0432,0.4951 ± 0.0621,0.8080 ± 0.0261,0.7392 ± 0.0310,0.7696 ± 0.0173,0.7396 ± 0.0213,0.8821 ± 0.0138,0.7575 ± 0.0075,0.5921 ± 0.0885,0.4760 ± 0.0127,0.4781 ± 0.0198,0.7975 ± 0.0111,0.7275 ± 0.0140,0.7575 ± 0.0075,0.7277 ± 0.0071,0.8760 ± 0.0065
gaussian_nb,0.6172 ± 0.0413,0.5185 ± 0.0382,0.6190 ± 0.0539,0.4739 ± 0.0464,0.8421 ± 0.0330,0.7639 ± 0.0403,0.6172 ± 0.0413,0.6258 ± 0.0462,0.8917 ± 0.0133,0.6086 ± 0.0260,0.5133 ± 0.0188,0.5998 ± 0.0354,0.4728 ± 0.0246,0.8178 ± 0.0164,0.7550 ± 0.0223,0.6086 ± 0.0260,0.6236 ± 0.0311,0.8797 ± 0.0070
