epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.0303739309310913,0.7574130996413853,0.6521739130434783,0.6369047619047619,0.6148148148148148,0.6241545893719807,1.0,0.625,0.2857142857142857
2,0.76167893409729,0.7462598888770394,0.7391304347826086,0.7440476190476191,0.7129629629629629,0.7113526570048309,1.0,0.375,0.8571428571428571
3,0.7367229461669922,0.7178488529246786,0.6956521739130435,0.6904761904761904,0.6792022792022792,0.6819769602378297,1.0,0.5,0.5714285714285714
4,0.7179095819592476,0.6958104605260103,0.7391304347826086,0.7321428571428571,0.7268518518518517,0.7294685990338164,1.0,0.625,0.5714285714285714
5,0.7221862375736237,0.6936267432959183,0.7391304347826086,0.7380952380952381,0.7248677248677248,0.7253278122843341,1.0,0.5,0.7142857142857143
6,0.6997746005654335,0.6679192366807357,0.7391304347826086,0.7321428571428571,0.7268518518518517,0.7294685990338164,1.0,0.625,0.5714285714285714
7,0.7083958983421326,0.6661382006562274,0.6956521739130435,0.6845238095238094,0.6741929094870271,0.6797902296623525,1.0,0.625,0.42857142857142855
8,0.6634763553738594,0.653576637091844,0.6521739130434783,0.6309523809523809,0.5796296296296296,0.5939613526570049,1.0,0.75,0.14285714285714285
9,0.6107506342232227,0.8927085321882496,0.6521739130434783,0.6666666666666666,0.5296296296296296,0.5222222222222221,1.0,0.0,1.0
10,0.6872127093374729,0.6434812429158584,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
11,0.6408184841275215,0.6341912267000779,0.6086956521739131,0.5833333333333334,0.48677248677248675,0.5079365079365079,1.0,0.75,0.0
12,0.661053504794836,0.6768951675166255,0.782608695652174,0.7916666666666666,0.7526242820360466,0.7495414503087138,1.0,0.375,1.0
13,0.6273162513971329,0.6846872905026311,0.782608695652174,0.7916666666666666,0.7526242820360466,0.7495414503087138,1.0,0.375,1.0
14,0.6200379803776741,0.6693702754767045,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
15,0.5987499170005322,0.684965773769047,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
16,0.5819647461175919,0.6784317804419476,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
17,0.6030443236231804,0.6568162078442781,0.8260869565217391,0.8273809523809524,0.8184873949579833,0.8192911947387651,1.0,0.625,0.8571428571428571
18,0.5801471695303917,0.609653001246245,0.6521739130434783,0.625,0.5258467023172906,0.5487096024180423,1.0,0.875,0.0
19,0.5764729641377926,0.6929896940355715,0.782608695652174,0.7916666666666666,0.7548029312735195,0.7538040249037692,1.0,0.375,1.0
20,0.5833226591348648,0.7819298039311948,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
21,0.6036388203501701,0.6270971259345179,0.7391304347826086,0.7261904761904762,0.7177658942364825,0.7252576920096101,1.0,0.75,0.42857142857142855
22,0.5614844635128975,0.6809364479521046,0.8260869565217391,0.8333333333333334,0.8104575163398694,0.8098891730605287,1.0,0.5,1.0
23,0.5084860026836395,0.7490345706110415,0.782608695652174,0.7916666666666666,0.7548029312735195,0.7538040249037692,1.0,0.375,1.0
24,0.5371858365833759,0.6495646821415942,0.782608695652174,0.7797619047619048,0.7740429505135388,0.7766410912190963,1.0,0.625,0.7142857142857143
25,0.5744093507528305,0.6646873769552811,0.8695652173913043,0.875,0.8618024132730016,0.8612286051544364,1.0,0.625,1.0
26,0.58093136921525,0.6459970137347346,0.7391304347826086,0.7321428571428571,0.7271870286576169,0.7320480031477474,1.0,0.625,0.5714285714285714
27,0.5575834587216377,0.7308422560277192,0.782608695652174,0.7916666666666666,0.7548029312735195,0.7538040249037692,1.0,0.375,1.0
28,0.5554588213562965,0.6723110909047334,0.8695652173913043,0.875,0.8618024132730016,0.8612286051544364,1.0,0.625,1.0
