epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.1877540200948715,0.9073510921519735,0.5217391304347826,0.5238095238095238,0.5187675070028012,0.520862257946657,0.75,0.25,0.5714285714285714
2,0.8697133138775826,0.8510176202525264,0.5652173913043478,0.5654761904761905,0.5475256769374416,0.5481427353550117,0.875,0.25,0.5714285714285714
3,0.9307498410344124,0.7933425307273865,0.5217391304347826,0.5059523809523809,0.4815273477812177,0.49376766724996635,0.875,0.5,0.14285714285714285
4,0.8649268746376038,0.768743123697198,0.5652173913043478,0.5476190476190476,0.5152505446623094,0.5279909065075306,0.875,0.625,0.14285714285714285
5,0.8641871586441994,0.7393543487009795,0.5652173913043478,0.5416666666666666,0.4563279857397504,0.4761683329458265,0.875,0.75,0.0
6,0.8470888286828995,0.7384445978247601,0.6521739130434783,0.6369047619047619,0.6226579520697167,0.6304063654447285,0.875,0.75,0.2857142857142857
7,0.8723174780607224,0.7430413624514705,0.6086956521739131,0.6011904761904762,0.5980392156862745,0.6023017902813299,0.875,0.5,0.42857142857142855
8,0.7616587579250336,0.7370841814124066,0.6086956521739131,0.6011904761904762,0.5980392156862745,0.6023017902813299,0.875,0.5,0.42857142857142855
9,0.7597667500376701,0.7450810541277346,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
10,0.779717244207859,0.6947567151940387,0.6086956521739131,0.5892857142857143,0.5483193277310924,0.5612897332846182,0.875,0.75,0.14285714285714285
11,0.7723012119531631,0.7043257174284562,0.6521739130434783,0.6428571428571429,0.6415131709249356,0.6456896329019092,0.875,0.625,0.42857142857142855
12,0.6905170828104019,0.7136518436929454,0.6956521739130435,0.7023809523809524,0.6783559577677224,0.6752409994097973,0.875,0.375,0.8571428571428571
13,0.7529271990060806,0.6858400261920431,0.6521739130434783,0.6369047619047619,0.6226579520697167,0.6304063654447285,0.875,0.75,0.2857142857142857
14,0.7393849939107895,0.7716205638387929,0.6521739130434783,0.6666666666666666,0.5867905056759546,0.5802665230852067,0.875,0.125,1.0
15,0.6926500126719475,0.7185345706732377,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
16,0.592223584651947,0.6839529457299606,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
17,0.6658574193716049,0.6569873677647632,0.6086956521739131,0.5892857142857143,0.5483193277310924,0.5612897332846182,0.875,0.75,0.14285714285714285
18,0.6667455211281776,0.7025005014046378,0.7391304347826086,0.75,0.7156862745098039,0.7109974424552429,0.875,0.375,1.0
19,0.6362213715910912,0.7464163536610811,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
20,0.6820847876369953,0.7044140255969503,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
21,0.6643580682575703,0.6665839086408201,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
22,0.6545179225504398,0.6623922262502753,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
23,0.7142041698098183,0.6655217460964037,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
24,0.5950450599193573,0.6703003204387167,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
25,0.6603403687477112,0.7190350967904796,0.6956521739130435,0.7083333333333334,0.6549811843929491,0.6496422020718695,0.875,0.25,1.0
26,0.6220821440219879,0.6999522680821626,0.782608695652174,0.7916666666666666,0.7713046757164405,0.7667961833562857,0.875,0.5,1.0
27,0.6104779653251171,0.6574010317740233,0.7391304347826086,0.7440476190476191,0.7316526610644258,0.7286810376324443,0.875,0.5,0.8571428571428571
