epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3709623145090567,0.205207487618601,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.19353486003505216,0.17578537520524617,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1670160402317305,0.17415945332598043,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.13912186298418688,0.17781524893802567,0.9391891891891891,0.9418647503224618,0.9426751592356688
5,0.11028916617805087,0.1947960423658023,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.1052368453426941,0.1842886645950981,0.9391891891891891,0.9418647503224618,0.9426751592356688
7,0.07871932043014346,0.19399139229711648,0.9324324324324325,0.9344020637552976,0.9367088607594937
8,0.07443719129455653,0.19066060870583798,0.9391891891891891,0.9418647503224618,0.9426751592356688
9,0.05774882013557126,0.191666775005492,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.05710431082627258,0.19996926053804723,0.9594594594594594,0.9616731159019716,0.9620253164556962
11,0.03177017856364113,0.28342782307457104,0.9391891891891891,0.9392850562004791,0.9440993788819876
12,0.0412981069325847,0.2472466490533505,0.9391891891891891,0.9392850562004791,0.9440993788819876
13,0.023268014799828665,0.29946810764109566,0.9256756756756757,0.9243596830661507,0.9325153374233128
