,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4799 ± 0.0259,0.4017 ± 0.0264,0.4030 ± 0.0257,0.4017 ± 0.0262,0.5616 ± 0.0188,0.4823 ± 0.0226,0.4799 ± 0.0259,0.4804 ± 0.0238,0.5804 ± 0.0192,0.4857 ± 0.0167,0.4073 ± 0.0132,0.4073 ± 0.0132,0.4069 ± 0.0131,0.5648 ± 0.0114,0.4869 ± 0.0162,0.4857 ± 0.0167,0.4859 ± 0.0159,0.5832 ± 0.0158
random_forest,0.5696 ± 0.0218,0.4216 ± 0.0387,0.4380 ± 0.0185,0.4162 ± 0.0246,0.7045 ± 0.0213,0.5073 ± 0.0271,0.5696 ± 0.0218,0.5280 ± 0.0206,0.7288 ± 0.0212,0.5582 ± 0.0136,0.4255 ± 0.0300,0.4286 ± 0.0161,0.4093 ± 0.0200,0.6956 ± 0.0106,0.5029 ± 0.0207,0.5582 ± 0.0136,0.5179 ± 0.0154,0.7166 ± 0.0108
extra_trees,0.5744 ± 0.0173,0.4390 ± 0.0385,0.4496 ± 0.0182,0.4293 ± 0.0238,0.6980 ± 0.0197,0.5231 ± 0.0258,0.5744 ± 0.0173,0.5383 ± 0.0171,0.7215 ± 0.0205,0.5590 ± 0.0149,0.4482 ± 0.0234,0.4426 ± 0.0157,0.4268 ± 0.0139,0.6973 ± 0.0101,0.5230 ± 0.0178,0.5590 ± 0.0149,0.5292 ± 0.0132,0.7164 ± 0.0113
xgboost,0.5440 ± 0.0276,0.4381 ± 0.0280,0.4353 ± 0.0255,0.4303 ± 0.0249,0.6740 ± 0.0191,0.5131 ± 0.0259,0.5440 ± 0.0276,0.5237 ± 0.0250,0.6950 ± 0.0211,0.5387 ± 0.0105,0.4302 ± 0.0212,0.4296 ± 0.0155,0.4250 ± 0.0168,0.6767 ± 0.0099,0.5079 ± 0.0141,0.5387 ± 0.0105,0.5195 ± 0.0114,0.6958 ± 0.0098
adaboost,0.5685 ± 0.0284,0.4596 ± 0.0556,0.4526 ± 0.0349,0.4436 ± 0.0412,0.6947 ± 0.0173,0.5336 ± 0.0353,0.5685 ± 0.0284,0.5423 ± 0.0286,0.7186 ± 0.0148,0.5566 ± 0.0185,0.4495 ± 0.0262,0.4476 ± 0.0216,0.4417 ± 0.0231,0.6862 ± 0.0130,0.5274 ± 0.0220,0.5566 ± 0.0185,0.5373 ± 0.0199,0.7069 ± 0.0118
svm,0.5861 ± 0.0145,0.4303 ± 0.0803,0.4536 ± 0.0173,0.4117 ± 0.0191,0.6983 ± 0.0191,0.5148 ± 0.0501,0.5861 ± 0.0145,0.5305 ± 0.0155,0.7193 ± 0.0205,0.5734 ± 0.0110,0.4088 ± 0.0426,0.4443 ± 0.0136,0.4026 ± 0.0126,0.6925 ± 0.0115,0.4998 ± 0.0274,0.5734 ± 0.0110,0.5207 ± 0.0116,0.7114 ± 0.0125
logistic_regression,0.4817 ± 0.0334,0.4152 ± 0.0343,0.4140 ± 0.0368,0.4131 ± 0.0355,0.5667 ± 0.0379,0.4935 ± 0.0339,0.4817 ± 0.0334,0.4863 ± 0.0330,0.5928 ± 0.0384,0.4885 ± 0.0173,0.4224 ± 0.0173,0.4218 ± 0.0177,0.4212 ± 0.0175,0.5676 ± 0.0153,0.5040 ± 0.0165,0.4885 ± 0.0173,0.4955 ± 0.0169,0.5953 ± 0.0161
knn,0.5509 ± 0.0129,0.4407 ± 0.0321,0.4166 ± 0.0169,0.4062 ± 0.0206,0.6499 ± 0.0144,0.5059 ± 0.0253,0.5509 ± 0.0129,0.5057 ± 0.0150,0.6791 ± 0.0132,0.5484 ± 0.0141,0.4451 ± 0.0218,0.4208 ± 0.0201,0.4125 ± 0.0241,0.6513 ± 0.0103,0.5068 ± 0.0192,0.5484 ± 0.0141,0.5067 ± 0.0196,0.6759 ± 0.0098
gaussian_nb,0.5535 ± 0.0284,0.4708 ± 0.0325,0.4712 ± 0.0249,0.4569 ± 0.0281,0.7034 ± 0.0190,0.5571 ± 0.0259,0.5535 ± 0.0284,0.5448 ± 0.0249,0.7187 ± 0.0187,0.5414 ± 0.0167,0.4714 ± 0.0164,0.4698 ± 0.0163,0.4581 ± 0.0151,0.6825 ± 0.0074,0.5559 ± 0.0166,0.5414 ± 0.0167,0.5398 ± 0.0134,0.6993 ± 0.0079
