,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4136 ± 0.0288,0.3431 ± 0.0328,0.3430 ± 0.0315,0.3421 ± 0.0323,0.5100 ± 0.0237,0.4129 ± 0.0297,0.4136 ± 0.0288,0.4125 ± 0.0291,0.5156 ± 0.0245,0.4292 ± 0.0224,0.3684 ± 0.0203,0.3679 ± 0.0198,0.3678 ± 0.0198,0.5276 ± 0.0154,0.4349 ± 0.0197,0.4292 ± 0.0224,0.4318 ± 0.0208,0.5310 ± 0.0171
random_forest,0.5311 ± 0.0095,0.3240 ± 0.1069,0.3390 ± 0.0080,0.2592 ± 0.0143,0.5670 ± 0.0213,0.4040 ± 0.0761,0.5311 ± 0.0095,0.3935 ± 0.0118,0.5807 ± 0.0204,0.5286 ± 0.0067,0.2725 ± 0.0268,0.3358 ± 0.0068,0.2566 ± 0.0112,0.5703 ± 0.0208,0.3672 ± 0.0232,0.5286 ± 0.0067,0.3930 ± 0.0101,0.5805 ± 0.0187
extra_trees,0.5370 ± 0.0191,0.3326 ± 0.0502,0.3629 ± 0.0172,0.3126 ± 0.0214,0.5872 ± 0.0268,0.4181 ± 0.0378,0.5370 ± 0.0191,0.4380 ± 0.0206,0.5971 ± 0.0305,0.5289 ± 0.0106,0.3342 ± 0.0442,0.3539 ± 0.0114,0.3028 ± 0.0152,0.5824 ± 0.0111,0.4136 ± 0.0277,0.5289 ± 0.0106,0.4297 ± 0.0138,0.5918 ± 0.0118
xgboost,0.5051 ± 0.0170,0.3801 ± 0.0566,0.3674 ± 0.0245,0.3474 ± 0.0356,0.5697 ± 0.0305,0.4412 ± 0.0355,0.5051 ± 0.0170,0.4501 ± 0.0241,0.5750 ± 0.0299,0.5009 ± 0.0116,0.3694 ± 0.0253,0.3623 ± 0.0136,0.3444 ± 0.0177,0.5583 ± 0.0137,0.4348 ± 0.0176,0.5009 ± 0.0116,0.4480 ± 0.0142,0.5651 ± 0.0164
adaboost,0.5231 ± 0.0237,0.4068 ± 0.1128,0.3578 ± 0.0215,0.3158 ± 0.0293,0.5428 ± 0.0317,0.4546 ± 0.0697,0.5231 ± 0.0237,0.4341 ± 0.0250,0.5544 ± 0.0296,0.5116 ± 0.0116,0.3442 ± 0.0401,0.3474 ± 0.0115,0.3063 ± 0.0152,0.5342 ± 0.0206,0.4142 ± 0.0257,0.5116 ± 0.0116,0.4261 ± 0.0134,0.5439 ± 0.0162
svm,0.5436 ± 0.0109,0.3379 ± 0.0529,0.3489 ± 0.0102,0.2708 ± 0.0176,0.5892 ± 0.0187,0.4223 ± 0.0454,0.5436 ± 0.0109,0.4063 ± 0.0159,0.6026 ± 0.0190,0.5393 ± 0.0058,0.3067 ± 0.0261,0.3434 ± 0.0078,0.2628 ± 0.0158,0.5792 ± 0.0158,0.3966 ± 0.0227,0.5393 ± 0.0058,0.4001 ± 0.0140,0.5924 ± 0.0161
logistic_regression,0.4249 ± 0.0188,0.3709 ± 0.0169,0.3693 ± 0.0197,0.3682 ± 0.0188,0.5479 ± 0.0177,0.4462 ± 0.0153,0.4249 ± 0.0188,0.4335 ± 0.0170,0.5632 ± 0.0191,0.4159 ± 0.0140,0.3659 ± 0.0128,0.3653 ± 0.0131,0.3638 ± 0.0128,0.5385 ± 0.0128,0.4387 ± 0.0146,0.4159 ± 0.0140,0.4255 ± 0.0142,0.5498 ± 0.0139
knn,0.5040 ± 0.0163,0.3588 ± 0.0422,0.3487 ± 0.0135,0.3057 ± 0.0182,0.5322 ± 0.0220,0.4219 ± 0.0356,0.5040 ± 0.0163,0.4156 ± 0.0133,0.5403 ± 0.0217,0.4918 ± 0.0166,0.3558 ± 0.0369,0.3389 ± 0.0123,0.3003 ± 0.0186,0.5170 ± 0.0132,0.4230 ± 0.0293,0.4918 ± 0.0166,0.4106 ± 0.0119,0.5197 ± 0.0125
gaussian_nb,0.2132 ± 0.0184,0.3863 ± 0.0624,0.3315 ± 0.0154,0.1719 ± 0.0271,0.5351 ± 0.0222,0.4643 ± 0.0835,0.2132 ± 0.0184,0.1384 ± 0.0373,0.5591 ± 0.0207,0.2292 ± 0.0311,0.3736 ± 0.0207,0.3363 ± 0.0147,0.1997 ± 0.0386,0.5377 ± 0.0139,0.4535 ± 0.0309,0.2292 ± 0.0311,0.1756 ± 0.0508,0.5581 ± 0.0128
