,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4799 ± 0.0264,0.4026 ± 0.0254,0.4039 ± 0.0249,0.4025 ± 0.0253,0.5622 ± 0.0185,0.4830 ± 0.0222,0.4799 ± 0.0264,0.4807 ± 0.0240,0.5807 ± 0.0193,0.4855 ± 0.0164,0.4071 ± 0.0133,0.4072 ± 0.0134,0.4068 ± 0.0133,0.5645 ± 0.0114,0.4865 ± 0.0159,0.4855 ± 0.0164,0.4856 ± 0.0157,0.5828 ± 0.0155
random_forest,0.5733 ± 0.0236,0.4343 ± 0.0417,0.4426 ± 0.0215,0.4222 ± 0.0261,0.7047 ± 0.0211,0.5151 ± 0.0300,0.5733 ± 0.0236,0.5322 ± 0.0222,0.7288 ± 0.0211,0.5579 ± 0.0138,0.4254 ± 0.0338,0.4279 ± 0.0169,0.4086 ± 0.0209,0.6965 ± 0.0107,0.5026 ± 0.0226,0.5579 ± 0.0138,0.5175 ± 0.0158,0.7175 ± 0.0109
extra_trees,0.5744 ± 0.0173,0.4390 ± 0.0385,0.4496 ± 0.0182,0.4293 ± 0.0238,0.6980 ± 0.0197,0.5231 ± 0.0258,0.5744 ± 0.0173,0.5383 ± 0.0171,0.7215 ± 0.0205,0.5590 ± 0.0149,0.4482 ± 0.0234,0.4426 ± 0.0157,0.4268 ± 0.0139,0.6973 ± 0.0101,0.5230 ± 0.0178,0.5590 ± 0.0149,0.5292 ± 0.0132,0.7164 ± 0.0113
xgboost,0.5410 ± 0.0285,0.4333 ± 0.0314,0.4314 ± 0.0277,0.4259 ± 0.0283,0.6740 ± 0.0191,0.5092 ± 0.0289,0.5410 ± 0.0285,0.5202 ± 0.0272,0.6951 ± 0.0211,0.5379 ± 0.0108,0.4293 ± 0.0217,0.4290 ± 0.0160,0.4243 ± 0.0174,0.6764 ± 0.0103,0.5074 ± 0.0145,0.5379 ± 0.0108,0.5189 ± 0.0118,0.6954 ± 0.0100
adaboost,0.5685 ± 0.0284,0.4596 ± 0.0556,0.4526 ± 0.0349,0.4436 ± 0.0412,0.6947 ± 0.0173,0.5336 ± 0.0353,0.5685 ± 0.0284,0.5423 ± 0.0286,0.7186 ± 0.0148,0.5566 ± 0.0185,0.4495 ± 0.0262,0.4476 ± 0.0216,0.4417 ± 0.0231,0.6862 ± 0.0130,0.5274 ± 0.0220,0.5566 ± 0.0185,0.5373 ± 0.0199,0.7069 ± 0.0118
svm,0.5835 ± 0.0167,0.4055 ± 0.0721,0.4506 ± 0.0200,0.4078 ± 0.0205,0.7018 ± 0.0199,0.4999 ± 0.0454,0.5835 ± 0.0167,0.5274 ± 0.0175,0.7232 ± 0.0206,0.5792 ± 0.0111,0.4154 ± 0.0471,0.4476 ± 0.0133,0.4075 ± 0.0158,0.6939 ± 0.0112,0.5046 ± 0.0304,0.5792 ± 0.0111,0.5258 ± 0.0131,0.7134 ± 0.0118
logistic_regression,0.5245 ± 0.0312,0.4522 ± 0.0310,0.4500 ± 0.0312,0.4497 ± 0.0308,0.6400 ± 0.0255,0.5404 ± 0.0305,0.5245 ± 0.0312,0.5314 ± 0.0303,0.6730 ± 0.0246,0.5131 ± 0.0167,0.4463 ± 0.0182,0.4441 ± 0.0191,0.4435 ± 0.0182,0.6327 ± 0.0165,0.5368 ± 0.0175,0.5131 ± 0.0167,0.5234 ± 0.0168,0.6629 ± 0.0165
knn,0.5535 ± 0.0192,0.4439 ± 0.0376,0.4220 ± 0.0223,0.4129 ± 0.0257,0.6555 ± 0.0269,0.5093 ± 0.0314,0.5535 ± 0.0192,0.5110 ± 0.0214,0.6847 ± 0.0260,0.5436 ± 0.0119,0.4361 ± 0.0236,0.4178 ± 0.0169,0.4082 ± 0.0205,0.6579 ± 0.0114,0.5003 ± 0.0188,0.5436 ± 0.0119,0.5026 ± 0.0158,0.6821 ± 0.0112
gaussian_nb,0.5546 ± 0.0267,0.4731 ± 0.0266,0.4708 ± 0.0260,0.4588 ± 0.0254,0.7037 ± 0.0187,0.5572 ± 0.0237,0.5546 ± 0.0267,0.5462 ± 0.0232,0.7187 ± 0.0184,0.5423 ± 0.0175,0.4709 ± 0.0175,0.4686 ± 0.0175,0.4588 ± 0.0168,0.6829 ± 0.0074,0.5550 ± 0.0164,0.5423 ± 0.0175,0.5409 ± 0.0146,0.6994 ± 0.0077
