,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4784 ± 0.0247,0.4087 ± 0.0201,0.4073 ± 0.0203,0.4064 ± 0.0204,0.5632 ± 0.0154,0.4842 ± 0.0199,0.4784 ± 0.0247,0.4800 ± 0.0215,0.5788 ± 0.0176,0.4893 ± 0.0221,0.4213 ± 0.0278,0.4221 ± 0.0291,0.4214 ± 0.0283,0.5722 ± 0.0210,0.4919 ± 0.0244,0.4893 ± 0.0221,0.4903 ± 0.0229,0.5835 ± 0.0200
random_forest,0.5733 ± 0.0146,0.4402 ± 0.0589,0.4320 ± 0.0161,0.4043 ± 0.0198,0.7163 ± 0.0157,0.5097 ± 0.0358,0.5733 ± 0.0146,0.5187 ± 0.0160,0.7364 ± 0.0167,0.5763 ± 0.0179,0.4517 ± 0.0645,0.4327 ± 0.0175,0.4089 ± 0.0203,0.7132 ± 0.0113,0.5152 ± 0.0376,0.5763 ± 0.0179,0.5213 ± 0.0180,0.7299 ± 0.0110
extra_trees,0.5853 ± 0.0147,0.4449 ± 0.0517,0.4535 ± 0.0176,0.4249 ± 0.0221,0.7173 ± 0.0154,0.5222 ± 0.0325,0.5853 ± 0.0147,0.5370 ± 0.0171,0.7377 ± 0.0159,0.5797 ± 0.0145,0.4461 ± 0.0309,0.4480 ± 0.0170,0.4187 ± 0.0192,0.7083 ± 0.0123,0.5208 ± 0.0232,0.5797 ± 0.0145,0.5316 ± 0.0169,0.7256 ± 0.0106
xgboost,0.5696 ± 0.0289,0.4604 ± 0.0462,0.4521 ± 0.0291,0.4451 ± 0.0339,0.7098 ± 0.0208,0.5306 ± 0.0338,0.5696 ± 0.0289,0.5415 ± 0.0287,0.7258 ± 0.0222,0.5635 ± 0.0111,0.4630 ± 0.0218,0.4511 ± 0.0141,0.4488 ± 0.0159,0.7025 ± 0.0091,0.5300 ± 0.0139,0.5635 ± 0.0111,0.5403 ± 0.0115,0.7139 ± 0.0075
adaboost,0.5593 ± 0.0169,0.4467 ± 0.0292,0.4421 ± 0.0188,0.4357 ± 0.0237,0.6766 ± 0.0265,0.5203 ± 0.0175,0.5593 ± 0.0169,0.5328 ± 0.0158,0.6979 ± 0.0255,0.5557 ± 0.0162,0.4522 ± 0.0255,0.4416 ± 0.0198,0.4387 ± 0.0221,0.6788 ± 0.0154,0.5209 ± 0.0192,0.5557 ± 0.0162,0.5318 ± 0.0174,0.6963 ± 0.0141
svm,0.6015 ± 0.0151,0.3961 ± 0.0604,0.4561 ± 0.0164,0.4130 ± 0.0163,0.7088 ± 0.0213,0.4929 ± 0.0377,0.6015 ± 0.0151,0.5344 ± 0.0154,0.7312 ± 0.0223,0.5816 ± 0.0101,0.3662 ± 0.0171,0.4346 ± 0.0121,0.3934 ± 0.0113,0.6970 ± 0.0125,0.4684 ± 0.0139,0.5816 ± 0.0101,0.5156 ± 0.0113,0.7156 ± 0.0129
logistic_regression,0.5139 ± 0.0305,0.4418 ± 0.0331,0.4408 ± 0.0315,0.4399 ± 0.0316,0.6237 ± 0.0231,0.5117 ± 0.0291,0.5139 ± 0.0305,0.5116 ± 0.0287,0.6370 ± 0.0209,0.4956 ± 0.0217,0.4244 ± 0.0220,0.4242 ± 0.0220,0.4241 ± 0.0221,0.6081 ± 0.0216,0.4965 ± 0.0200,0.4956 ± 0.0217,0.4959 ± 0.0208,0.6213 ± 0.0218
knn,0.5370 ± 0.0160,0.4256 ± 0.0489,0.3809 ± 0.0155,0.3503 ± 0.0228,0.6300 ± 0.0206,0.4832 ± 0.0391,0.5370 ± 0.0160,0.4588 ± 0.0186,0.6557 ± 0.0197,0.5423 ± 0.0072,0.4274 ± 0.0188,0.3857 ± 0.0074,0.3586 ± 0.0116,0.6225 ± 0.0115,0.4837 ± 0.0155,0.5423 ± 0.0072,0.4662 ± 0.0105,0.6449 ± 0.0115
gaussian_nb,0.4326 ± 0.0569,0.4730 ± 0.0315,0.4409 ± 0.0373,0.4027 ± 0.0482,0.6411 ± 0.0311,0.5756 ± 0.0317,0.4326 ± 0.0569,0.4514 ± 0.0610,0.6715 ± 0.0267,0.4170 ± 0.0572,0.4557 ± 0.0176,0.4276 ± 0.0278,0.3931 ± 0.0503,0.6185 ± 0.0149,0.5608 ± 0.0203,0.4170 ± 0.0572,0.4376 ± 0.0676,0.6506 ± 0.0149
