,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4930 ± 0.0268,0.4164 ± 0.0297,0.4151 ± 0.0279,0.4149 ± 0.0284,0.5691 ± 0.0204,0.4895 ± 0.0249,0.4930 ± 0.0268,0.4906 ± 0.0250,0.5848 ± 0.0208,0.4962 ± 0.0173,0.4251 ± 0.0159,0.4253 ± 0.0148,0.4249 ± 0.0154,0.5769 ± 0.0109,0.5008 ± 0.0134,0.4962 ± 0.0173,0.4982 ± 0.0151,0.5927 ± 0.0119
random_forest,0.5846 ± 0.0199,0.4569 ± 0.0480,0.4558 ± 0.0246,0.4326 ± 0.0289,0.7164 ± 0.0164,0.5300 ± 0.0324,0.5846 ± 0.0199,0.5413 ± 0.0216,0.7360 ± 0.0176,0.5818 ± 0.0136,0.4517 ± 0.0279,0.4471 ± 0.0149,0.4263 ± 0.0162,0.7158 ± 0.0088,0.5232 ± 0.0190,0.5818 ± 0.0136,0.5360 ± 0.0143,0.7328 ± 0.0100
extra_trees,0.5886 ± 0.0244,0.4667 ± 0.0423,0.4667 ± 0.0273,0.4442 ± 0.0294,0.7145 ± 0.0134,0.5426 ± 0.0316,0.5886 ± 0.0244,0.5512 ± 0.0235,0.7343 ± 0.0167,0.5778 ± 0.0164,0.4499 ± 0.0292,0.4559 ± 0.0184,0.4336 ± 0.0207,0.7102 ± 0.0108,0.5285 ± 0.0219,0.5778 ± 0.0164,0.5406 ± 0.0174,0.7274 ± 0.0121
xgboost,0.5601 ± 0.0188,0.4569 ± 0.0269,0.4540 ± 0.0233,0.4495 ± 0.0258,0.6997 ± 0.0178,0.5290 ± 0.0218,0.5601 ± 0.0188,0.5400 ± 0.0201,0.7095 ± 0.0201,0.5544 ± 0.0183,0.4568 ± 0.0239,0.4519 ± 0.0194,0.4503 ± 0.0213,0.7024 ± 0.0147,0.5280 ± 0.0196,0.5544 ± 0.0183,0.5380 ± 0.0187,0.7111 ± 0.0150
adaboost,0.5626 ± 0.0206,0.4649 ± 0.0388,0.4516 ± 0.0236,0.4484 ± 0.0288,0.7054 ± 0.0183,0.5314 ± 0.0251,0.5626 ± 0.0206,0.5398 ± 0.0207,0.7202 ± 0.0179,0.5612 ± 0.0151,0.4647 ± 0.0244,0.4515 ± 0.0190,0.4491 ± 0.0218,0.6925 ± 0.0150,0.5300 ± 0.0180,0.5612 ± 0.0151,0.5390 ± 0.0165,0.7041 ± 0.0145
svm,0.5916 ± 0.0213,0.4023 ± 0.0459,0.4604 ± 0.0224,0.4172 ± 0.0202,0.7131 ± 0.0161,0.5011 ± 0.0313,0.5916 ± 0.0213,0.5354 ± 0.0197,0.7311 ± 0.0178,0.5903 ± 0.0153,0.4549 ± 0.0493,0.4605 ± 0.0180,0.4221 ± 0.0200,0.7093 ± 0.0117,0.5298 ± 0.0329,0.5903 ± 0.0153,0.5374 ± 0.0178,0.7245 ± 0.0125
logistic_regression,0.5004 ± 0.0285,0.4394 ± 0.0309,0.4407 ± 0.0307,0.4384 ± 0.0307,0.5852 ± 0.0273,0.5090 ± 0.0299,0.5004 ± 0.0285,0.5034 ± 0.0289,0.5997 ± 0.0284,0.4953 ± 0.0203,0.4367 ± 0.0199,0.4391 ± 0.0206,0.4370 ± 0.0202,0.5819 ± 0.0230,0.5088 ± 0.0205,0.4953 ± 0.0203,0.5012 ± 0.0202,0.5964 ± 0.0241
knn,0.5531 ± 0.0198,0.4418 ± 0.0350,0.4197 ± 0.0247,0.4027 ± 0.0322,0.6492 ± 0.0146,0.5045 ± 0.0268,0.5531 ± 0.0198,0.5008 ± 0.0249,0.6741 ± 0.0136,0.5522 ± 0.0116,0.4436 ± 0.0232,0.4186 ± 0.0173,0.4028 ± 0.0185,0.6531 ± 0.0115,0.5065 ± 0.0182,0.5522 ± 0.0116,0.5010 ± 0.0142,0.6727 ± 0.0115
gaussian_nb,0.5330 ± 0.0329,0.4733 ± 0.0414,0.4569 ± 0.0351,0.4356 ± 0.0307,0.6917 ± 0.0227,0.5570 ± 0.0351,0.5330 ± 0.0329,0.5227 ± 0.0279,0.7099 ± 0.0207,0.5208 ± 0.0140,0.4580 ± 0.0191,0.4536 ± 0.0191,0.4315 ± 0.0236,0.6726 ± 0.0092,0.5449 ± 0.0168,0.5208 ± 0.0140,0.5153 ± 0.0180,0.6915 ± 0.0093
