,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4139 ± 0.0374,0.3509 ± 0.0362,0.3510 ± 0.0364,0.3504 ± 0.0363,0.5138 ± 0.0275,0.4155 ± 0.0336,0.4139 ± 0.0374,0.4143 ± 0.0354,0.5148 ± 0.0285,0.4193 ± 0.0170,0.3553 ± 0.0191,0.3553 ± 0.0195,0.3549 ± 0.0192,0.5187 ± 0.0150,0.4245 ± 0.0188,0.4193 ± 0.0170,0.4215 ± 0.0174,0.5233 ± 0.0165
random_forest,0.5414 ± 0.0146,0.4048 ± 0.1377,0.3579 ± 0.0126,0.2974 ± 0.0182,0.5803 ± 0.0225,0.4608 ± 0.0794,0.5414 ± 0.0146,0.4260 ± 0.0167,0.5899 ± 0.0247,0.5343 ± 0.0088,0.3667 ± 0.1462,0.3458 ± 0.0114,0.2766 ± 0.0211,0.5748 ± 0.0119,0.4285 ± 0.0842,0.5343 ± 0.0088,0.4097 ± 0.0186,0.5886 ± 0.0139
extra_trees,0.5289 ± 0.0172,0.3440 ± 0.0547,0.3566 ± 0.0137,0.3067 ± 0.0207,0.5727 ± 0.0172,0.4200 ± 0.0371,0.5289 ± 0.0172,0.4307 ± 0.0178,0.5861 ± 0.0198,0.5259 ± 0.0153,0.3497 ± 0.0568,0.3566 ± 0.0175,0.3102 ± 0.0233,0.5736 ± 0.0090,0.4224 ± 0.0382,0.5259 ± 0.0153,0.4342 ± 0.0213,0.5861 ± 0.0129
xgboost,0.5128 ± 0.0205,0.3712 ± 0.0426,0.3708 ± 0.0196,0.3486 ± 0.0230,0.5700 ± 0.0149,0.4426 ± 0.0291,0.5128 ± 0.0205,0.4574 ± 0.0195,0.5870 ± 0.0172,0.4970 ± 0.0151,0.3576 ± 0.0187,0.3595 ± 0.0143,0.3408 ± 0.0162,0.5668 ± 0.0137,0.4294 ± 0.0163,0.4970 ± 0.0151,0.4467 ± 0.0159,0.5766 ± 0.0173
adaboost,0.5201 ± 0.0270,0.3562 ± 0.0369,0.3672 ± 0.0170,0.3343 ± 0.0183,0.5516 ± 0.0154,0.4316 ± 0.0267,0.5201 ± 0.0270,0.4496 ± 0.0183,0.5681 ± 0.0214,0.5184 ± 0.0136,0.3719 ± 0.0374,0.3677 ± 0.0166,0.3388 ± 0.0217,0.5422 ± 0.0216,0.4397 ± 0.0258,0.5184 ± 0.0136,0.4519 ± 0.0183,0.5580 ± 0.0238
svm,0.5392 ± 0.0071,0.3850 ± 0.0964,0.3447 ± 0.0082,0.2636 ± 0.0190,0.6055 ± 0.0246,0.4602 ± 0.0803,0.5392 ± 0.0071,0.3989 ± 0.0158,0.6204 ± 0.0289,0.5349 ± 0.0051,0.2784 ± 0.0477,0.3385 ± 0.0064,0.2538 ± 0.0156,0.5890 ± 0.0218,0.3719 ± 0.0408,0.5349 ± 0.0051,0.3915 ± 0.0135,0.6005 ± 0.0232
logistic_regression,0.4341 ± 0.0347,0.3829 ± 0.0401,0.3835 ± 0.0423,0.3806 ± 0.0397,0.5773 ± 0.0255,0.4579 ± 0.0405,0.4341 ± 0.0347,0.4433 ± 0.0361,0.5895 ± 0.0263,0.4157 ± 0.0232,0.3695 ± 0.0192,0.3688 ± 0.0201,0.3664 ± 0.0198,0.5427 ± 0.0212,0.4445 ± 0.0210,0.4157 ± 0.0232,0.4272 ± 0.0226,0.5573 ± 0.0200
knn,0.4897 ± 0.0242,0.3633 ± 0.0335,0.3505 ± 0.0193,0.3280 ± 0.0190,0.5410 ± 0.0258,0.4277 ± 0.0275,0.4897 ± 0.0242,0.4293 ± 0.0180,0.5473 ± 0.0236,0.4851 ± 0.0177,0.3481 ± 0.0223,0.3438 ± 0.0147,0.3198 ± 0.0156,0.5326 ± 0.0133,0.4165 ± 0.0195,0.4851 ± 0.0177,0.4236 ± 0.0155,0.5415 ± 0.0151
gaussian_nb,0.2901 ± 0.0740,0.4187 ± 0.0443,0.3575 ± 0.0387,0.2695 ± 0.0649,0.5658 ± 0.0264,0.5178 ± 0.0546,0.2901 ± 0.0740,0.2633 ± 0.1037,0.5853 ± 0.0200,0.2888 ± 0.0564,0.3883 ± 0.0242,0.3543 ± 0.0189,0.2764 ± 0.0530,0.5472 ± 0.0139,0.4742 ± 0.0327,0.2888 ± 0.0564,0.2715 ± 0.0832,0.5689 ± 0.0145
