,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4897 ± 0.0333,0.4256 ± 0.0325,0.4256 ± 0.0328,0.4243 ± 0.0330,0.5745 ± 0.0238,0.4940 ± 0.0286,0.4897 ± 0.0333,0.4908 ± 0.0304,0.5852 ± 0.0237,0.4892 ± 0.0165,0.4213 ± 0.0182,0.4214 ± 0.0179,0.4210 ± 0.0179,0.5715 ± 0.0126,0.4912 ± 0.0147,0.4892 ± 0.0165,0.4898 ± 0.0152,0.5823 ± 0.0122
random_forest,0.5886 ± 0.0134,0.5166 ± 0.0433,0.4519 ± 0.0274,0.4439 ± 0.0388,0.7466 ± 0.0153,0.5526 ± 0.0290,0.5886 ± 0.0134,0.5401 ± 0.0244,0.7577 ± 0.0165,0.5742 ± 0.0124,0.5032 ± 0.0257,0.4429 ± 0.0116,0.4394 ± 0.0133,0.7320 ± 0.0077,0.5403 ± 0.0165,0.5742 ± 0.0124,0.5316 ± 0.0123,0.7384 ± 0.0081
extra_trees,0.5799 ± 0.0181,0.4809 ± 0.0496,0.4491 ± 0.0208,0.4364 ± 0.0284,0.7399 ± 0.0154,0.5357 ± 0.0333,0.5799 ± 0.0181,0.5369 ± 0.0215,0.7498 ± 0.0175,0.5836 ± 0.0169,0.4909 ± 0.0337,0.4564 ± 0.0203,0.4467 ± 0.0243,0.7360 ± 0.0071,0.5433 ± 0.0241,0.5836 ± 0.0169,0.5446 ± 0.0200,0.7438 ± 0.0079
xgboost,0.5784 ± 0.0246,0.4965 ± 0.0359,0.4663 ± 0.0254,0.4677 ± 0.0283,0.7290 ± 0.0138,0.5487 ± 0.0272,0.5784 ± 0.0246,0.5523 ± 0.0232,0.7363 ± 0.0138,0.5741 ± 0.0149,0.4954 ± 0.0189,0.4730 ± 0.0169,0.4765 ± 0.0185,0.7132 ± 0.0091,0.5481 ± 0.0170,0.5741 ± 0.0149,0.5547 ± 0.0163,0.7177 ± 0.0111
adaboost,0.5769 ± 0.0151,0.4937 ± 0.0262,0.4620 ± 0.0170,0.4624 ± 0.0195,0.7201 ± 0.0214,0.5451 ± 0.0174,0.5769 ± 0.0151,0.5487 ± 0.0157,0.7309 ± 0.0226,0.5708 ± 0.0161,0.4857 ± 0.0269,0.4626 ± 0.0212,0.4645 ± 0.0244,0.6915 ± 0.0214,0.5404 ± 0.0208,0.5708 ± 0.0161,0.5473 ± 0.0186,0.7014 ± 0.0170
svm,0.5784 ± 0.0171,0.5122 ± 0.1106,0.4229 ± 0.0267,0.3976 ± 0.0380,0.7412 ± 0.0232,0.5420 ± 0.0655,0.5784 ± 0.0171,0.5089 ± 0.0277,0.7473 ± 0.0214,0.5728 ± 0.0128,0.5109 ± 0.0698,0.4164 ± 0.0173,0.3916 ± 0.0250,0.7244 ± 0.0129,0.5380 ± 0.0418,0.5728 ± 0.0128,0.5034 ± 0.0193,0.7261 ± 0.0121
logistic_regression,0.5139 ± 0.0213,0.4565 ± 0.0203,0.4565 ± 0.0205,0.4558 ± 0.0205,0.6326 ± 0.0283,0.5180 ± 0.0191,0.5139 ± 0.0213,0.5152 ± 0.0196,0.6395 ± 0.0291,0.5030 ± 0.0172,0.4384 ± 0.0180,0.4379 ± 0.0173,0.4380 ± 0.0176,0.6130 ± 0.0163,0.5022 ± 0.0153,0.5030 ± 0.0172,0.5025 ± 0.0162,0.6170 ± 0.0167
knn,0.5366 ± 0.0088,0.3527 ± 0.0928,0.3483 ± 0.0097,0.2717 ± 0.0160,0.5379 ± 0.0103,0.4004 ± 0.0677,0.5366 ± 0.0088,0.3975 ± 0.0119,0.5420 ± 0.0130,0.5414 ± 0.0078,0.4557 ± 0.1037,0.3529 ± 0.0134,0.2786 ± 0.0240,0.5386 ± 0.0289,0.4861 ± 0.0830,0.5414 ± 0.0078,0.4035 ± 0.0158,0.5424 ± 0.0319
gaussian_nb,0.4366 ± 0.0539,0.4939 ± 0.0468,0.4526 ± 0.0271,0.3759 ± 0.0467,0.6668 ± 0.0273,0.5978 ± 0.0421,0.4366 ± 0.0539,0.4355 ± 0.0615,0.6947 ± 0.0251,0.4204 ± 0.0478,0.4637 ± 0.0172,0.4385 ± 0.0240,0.3705 ± 0.0445,0.6479 ± 0.0112,0.5700 ± 0.0199,0.4204 ± 0.0478,0.4261 ± 0.0546,0.6744 ± 0.0100
