,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4817 ± 0.0293,0.4099 ± 0.0238,0.4089 ± 0.0243,0.4086 ± 0.0244,0.5657 ± 0.0187,0.4884 ± 0.0228,0.4817 ± 0.0293,0.4843 ± 0.0261,0.5838 ± 0.0206,0.4884 ± 0.0214,0.4135 ± 0.0234,0.4133 ± 0.0227,0.4132 ± 0.0229,0.5678 ± 0.0166,0.4889 ± 0.0209,0.4884 ± 0.0214,0.4885 ± 0.0210,0.5834 ± 0.0178
random_forest,0.5707 ± 0.0203,0.4380 ± 0.0747,0.4311 ± 0.0239,0.4052 ± 0.0308,0.7115 ± 0.0202,0.5081 ± 0.0467,0.5707 ± 0.0203,0.5182 ± 0.0231,0.7319 ± 0.0211,0.5605 ± 0.0131,0.4370 ± 0.0230,0.4197 ± 0.0148,0.3967 ± 0.0148,0.7030 ± 0.0098,0.5009 ± 0.0171,0.5605 ± 0.0131,0.5077 ± 0.0136,0.7222 ± 0.0093
extra_trees,0.5736 ± 0.0198,0.4560 ± 0.0415,0.4428 ± 0.0263,0.4193 ± 0.0319,0.7152 ± 0.0192,0.5231 ± 0.0306,0.5736 ± 0.0198,0.5282 ± 0.0248,0.7350 ± 0.0203,0.5761 ± 0.0165,0.4626 ± 0.0472,0.4500 ± 0.0202,0.4289 ± 0.0245,0.7037 ± 0.0119,0.5293 ± 0.0313,0.5761 ± 0.0165,0.5349 ± 0.0192,0.7239 ± 0.0110
xgboost,0.5623 ± 0.0138,0.4366 ± 0.0219,0.4386 ± 0.0139,0.4281 ± 0.0159,0.7040 ± 0.0123,0.5172 ± 0.0162,0.5623 ± 0.0138,0.5322 ± 0.0132,0.7256 ± 0.0149,0.5520 ± 0.0116,0.4386 ± 0.0131,0.4356 ± 0.0124,0.4283 ± 0.0127,0.6871 ± 0.0083,0.5143 ± 0.0131,0.5520 ± 0.0116,0.5267 ± 0.0131,0.7062 ± 0.0089
adaboost,0.5667 ± 0.0340,0.4495 ± 0.0451,0.4462 ± 0.0331,0.4362 ± 0.0341,0.6765 ± 0.0202,0.5276 ± 0.0344,0.5667 ± 0.0340,0.5386 ± 0.0301,0.7048 ± 0.0186,0.5626 ± 0.0166,0.4582 ± 0.0227,0.4519 ± 0.0150,0.4466 ± 0.0158,0.6746 ± 0.0164,0.5304 ± 0.0145,0.5626 ± 0.0166,0.5406 ± 0.0131,0.6982 ± 0.0134
svm,0.5886 ± 0.0168,0.3784 ± 0.0446,0.4413 ± 0.0164,0.3993 ± 0.0171,0.7163 ± 0.0197,0.4770 ± 0.0292,0.5886 ± 0.0168,0.5211 ± 0.0167,0.7383 ± 0.0203,0.5808 ± 0.0096,0.3585 ± 0.0088,0.4317 ± 0.0113,0.3897 ± 0.0105,0.6991 ± 0.0105,0.4638 ± 0.0098,0.5808 ± 0.0096,0.5137 ± 0.0103,0.7194 ± 0.0113
logistic_regression,0.5198 ± 0.0126,0.4416 ± 0.0216,0.4408 ± 0.0203,0.4399 ± 0.0198,0.6382 ± 0.0194,0.5281 ± 0.0228,0.5198 ± 0.0126,0.5228 ± 0.0158,0.6662 ± 0.0193,0.4825 ± 0.0182,0.4142 ± 0.0145,0.4130 ± 0.0149,0.4127 ± 0.0147,0.6060 ± 0.0203,0.5000 ± 0.0183,0.4825 ± 0.0182,0.4903 ± 0.0179,0.6324 ± 0.0198
knn,0.5487 ± 0.0148,0.4280 ± 0.0403,0.3942 ± 0.0210,0.3714 ± 0.0289,0.6154 ± 0.0224,0.4912 ± 0.0324,0.5487 ± 0.0148,0.4805 ± 0.0224,0.6451 ± 0.0224,0.5536 ± 0.0126,0.4479 ± 0.0312,0.4049 ± 0.0150,0.3879 ± 0.0190,0.6169 ± 0.0099,0.5036 ± 0.0215,0.5536 ± 0.0126,0.4909 ± 0.0136,0.6404 ± 0.0103
gaussian_nb,0.5062 ± 0.0368,0.4815 ± 0.0327,0.4687 ± 0.0298,0.4465 ± 0.0266,0.6685 ± 0.0257,0.5759 ± 0.0267,0.5062 ± 0.0368,0.5184 ± 0.0283,0.6958 ± 0.0226,0.4769 ± 0.0305,0.4633 ± 0.0156,0.4521 ± 0.0161,0.4281 ± 0.0264,0.6427 ± 0.0107,0.5611 ± 0.0162,0.4769 ± 0.0305,0.4937 ± 0.0290,0.6706 ± 0.0086
