,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.4388 ± 0.0262,0.3583 ± 0.0326,0.3561 ± 0.0338,0.3466 ± 0.0483,0.5146 ± 0.0279,0.4447 ± 0.0269,0.4388 ± 0.0262,0.4279 ± 0.0546,0.5178 ± 0.0273,0.4338 ± 0.0164,0.3540 ± 0.0162,0.3527 ± 0.0174,0.3521 ± 0.0170,0.5116 ± 0.0238,0.4413 ± 0.0153,0.4338 ± 0.0164,0.4362 ± 0.0164,0.5212 ± 0.0188
STACKING_random_forest,0.5234 ± 0.0351,0.4055 ± 0.0207,0.4064 ± 0.0249,0.3998 ± 0.0238,0.5630 ± 0.0288,0.5011 ± 0.0315,0.5234 ± 0.0351,0.5085 ± 0.0335,0.5924 ± 0.0273,0.5055 ± 0.0265,0.3779 ± 0.0289,0.3874 ± 0.0221,0.3792 ± 0.0233,0.5368 ± 0.0275,0.4807 ± 0.0250,0.5055 ± 0.0265,0.4907 ± 0.0249,0.5677 ± 0.0286
STACKING_extra_trees,0.5275 ± 0.0218,0.4168 ± 0.0527,0.4060 ± 0.0218,0.3968 ± 0.0267,0.5649 ± 0.0226,0.5007 ± 0.0271,0.5275 ± 0.0218,0.5073 ± 0.0236,0.5905 ± 0.0237,0.5085 ± 0.0211,0.3702 ± 0.0222,0.3856 ± 0.0157,0.3728 ± 0.0160,0.5437 ± 0.0211,0.4738 ± 0.0196,0.5085 ± 0.0211,0.4881 ± 0.0196,0.5688 ± 0.0231
STACKING_xgboost,0.4817 ± 0.0216,0.3698 ± 0.0225,0.3749 ± 0.0191,0.3709 ± 0.0204,0.5406 ± 0.0150,0.4661 ± 0.0209,0.4817 ± 0.0216,0.4729 ± 0.0210,0.5641 ± 0.0184,0.4752 ± 0.0242,0.3546 ± 0.0272,0.3632 ± 0.0225,0.3576 ± 0.0240,0.5246 ± 0.0309,0.4563 ± 0.0242,0.4752 ± 0.0242,0.4650 ± 0.0240,0.5466 ± 0.0318
STACKING_adaboost,0.3894 ± 0.0401,0.3839 ± 0.0184,0.3593 ± 0.0230,0.3397 ± 0.0319,0.5454 ± 0.0116,0.4806 ± 0.0285,0.3894 ± 0.0401,0.4067 ± 0.0468,0.5706 ± 0.0206,0.3994 ± 0.0189,0.3925 ± 0.0147,0.3700 ± 0.0193,0.3567 ± 0.0175,0.5364 ± 0.0241,0.4927 ± 0.0180,0.3994 ± 0.0189,0.4291 ± 0.0205,0.5548 ± 0.0245
STACKING_svm,0.4795 ± 0.0296,0.4245 ± 0.0309,0.4259 ± 0.0369,0.4154 ± 0.0316,0.5861 ± 0.0231,0.5184 ± 0.0337,0.4795 ± 0.0296,0.4924 ± 0.0313,0.6115 ± 0.0198,0.4607 ± 0.0228,0.4089 ± 0.0169,0.4031 ± 0.0208,0.3972 ± 0.0186,0.5671 ± 0.0196,0.5079 ± 0.0190,0.4607 ± 0.0228,0.4794 ± 0.0213,0.5883 ± 0.0206
STACKING_knn,0.4425 ± 0.0315,0.3936 ± 0.0309,0.3940 ± 0.0394,0.3821 ± 0.0369,0.5493 ± 0.0250,0.4806 ± 0.0302,0.4425 ± 0.0315,0.4520 ± 0.0348,0.5540 ± 0.0202,0.4159 ± 0.0169,0.3716 ± 0.0154,0.3665 ± 0.0195,0.3583 ± 0.0165,0.5186 ± 0.0171,0.4605 ± 0.0162,0.4159 ± 0.0169,0.4304 ± 0.0168,0.5281 ± 0.0170
STACKING_gaussian_nb,0.3440 ± 0.0326,0.3866 ± 0.0381,0.3860 ± 0.0386,0.3164 ± 0.0386,0.5686 ± 0.0294,0.4748 ± 0.0466,0.3440 ± 0.0326,0.3556 ± 0.0448,0.5780 ± 0.0272,0.3365 ± 0.0205,0.3699 ± 0.0223,0.3728 ± 0.0143,0.3088 ± 0.0241,0.5410 ± 0.0148,0.4557 ± 0.0302,0.3365 ± 0.0205,0.3497 ± 0.0343,0.5526 ± 0.0155
