,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7491 ± 0.0174,0.6136 ± 0.0266,0.6128 ± 0.0262,0.6120 ± 0.0259,0.7503 ± 0.0274,0.7540 ± 0.0167,0.7491 ± 0.0174,0.7505 ± 0.0157,0.8170 ± 0.0206,0.7381 ± 0.0183,0.6062 ± 0.0186,0.6054 ± 0.0190,0.6051 ± 0.0189,0.7441 ± 0.0131,0.7473 ± 0.0159,0.7381 ± 0.0183,0.7421 ± 0.0167,0.8090 ± 0.0181
STACKING_random_forest,0.8601 ± 0.0097,0.7936 ± 0.0361,0.6860 ± 0.0112,0.6909 ± 0.0146,0.8957 ± 0.0095,0.8435 ± 0.0132,0.8601 ± 0.0097,0.8343 ± 0.0101,0.9406 ± 0.0061,0.8519 ± 0.0073,0.7584 ± 0.0468,0.6622 ± 0.0088,0.6556 ± 0.0126,0.8885 ± 0.0046,0.8267 ± 0.0172,0.8519 ± 0.0073,0.8200 ± 0.0070,0.9350 ± 0.0036
STACKING_extra_trees,0.8520 ± 0.0090,0.8256 ± 0.0886,0.6540 ± 0.0126,0.6379 ± 0.0207,0.8954 ± 0.0132,0.8454 ± 0.0306,0.8520 ± 0.0090,0.8130 ± 0.0103,0.9407 ± 0.0071,0.8495 ± 0.0047,0.7159 ± 0.1487,0.6389 ± 0.0064,0.6083 ± 0.0111,0.8869 ± 0.0083,0.8081 ± 0.0499,0.8495 ± 0.0047,0.8042 ± 0.0058,0.9347 ± 0.0049
STACKING_xgboost,0.8326 ± 0.0176,0.6985 ± 0.0484,0.6629 ± 0.0239,0.6626 ± 0.0310,0.8581 ± 0.0112,0.8048 ± 0.0207,0.8326 ± 0.0176,0.8117 ± 0.0172,0.9195 ± 0.0056,0.8310 ± 0.0101,0.6743 ± 0.0241,0.6542 ± 0.0132,0.6511 ± 0.0165,0.8487 ± 0.0070,0.7972 ± 0.0122,0.8310 ± 0.0101,0.8090 ± 0.0102,0.9122 ± 0.0050
STACKING_adaboost,0.8297 ± 0.0144,0.6286 ± 0.0838,0.6271 ± 0.0165,0.6010 ± 0.0229,0.8370 ± 0.0176,0.7695 ± 0.0342,0.8297 ± 0.0144,0.7885 ± 0.0156,0.9123 ± 0.0083,0.8297 ± 0.0077,0.6495 ± 0.0560,0.6290 ± 0.0107,0.6065 ± 0.0163,0.8301 ± 0.0072,0.7765 ± 0.0212,0.8297 ± 0.0077,0.7905 ± 0.0092,0.9075 ± 0.0043
STACKING_svm,0.8187 ± 0.0234,0.6953 ± 0.0255,0.6959 ± 0.0231,0.6935 ± 0.0247,0.8882 ± 0.0161,0.8279 ± 0.0144,0.8187 ± 0.0234,0.8218 ± 0.0180,0.9376 ± 0.0079,0.8097 ± 0.0091,0.6778 ± 0.0145,0.6795 ± 0.0153,0.6783 ± 0.0150,0.8701 ± 0.0061,0.8173 ± 0.0074,0.8097 ± 0.0091,0.8134 ± 0.0081,0.9267 ± 0.0035
STACKING_knn,0.7377 ± 0.0335,0.6471 ± 0.0336,0.6341 ± 0.0440,0.6239 ± 0.0411,0.8185 ± 0.0292,0.7835 ± 0.0225,0.7377 ± 0.0335,0.7411 ± 0.0305,0.8743 ± 0.0169,0.7327 ± 0.0111,0.6362 ± 0.0114,0.6252 ± 0.0159,0.6160 ± 0.0147,0.7991 ± 0.0160,0.7784 ± 0.0095,0.7327 ± 0.0111,0.7392 ± 0.0119,0.8613 ± 0.0139
STACKING_gaussian_nb,0.7337 ± 0.0841,0.6756 ± 0.0191,0.6671 ± 0.0347,0.6387 ± 0.0553,0.8413 ± 0.0160,0.8249 ± 0.0208,0.7337 ± 0.0841,0.7539 ± 0.0697,0.9050 ± 0.0128,0.7046 ± 0.0642,0.6549 ± 0.0143,0.6432 ± 0.0185,0.6129 ± 0.0411,0.8029 ± 0.0112,0.8087 ± 0.0160,0.7046 ± 0.0642,0.7292 ± 0.0565,0.8709 ± 0.0085
