,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.6828 ± 0.0140,0.5463 ± 0.0170,0.5447 ± 0.0182,0.5447 ± 0.0176,0.6841 ± 0.0234,0.6884 ± 0.0112,0.6828 ± 0.0140,0.6846 ± 0.0123,0.7488 ± 0.0212,0.6797 ± 0.0243,0.5507 ± 0.0234,0.5470 ± 0.0257,0.5477 ± 0.0247,0.6608 ± 0.0219,0.6916 ± 0.0211,0.6797 ± 0.0243,0.6847 ± 0.0221,0.7252 ± 0.0217
STACKING_random_forest,0.7663 ± 0.0235,0.5883 ± 0.0280,0.5891 ± 0.0183,0.5779 ± 0.0171,0.7832 ± 0.0197,0.7314 ± 0.0154,0.7663 ± 0.0235,0.7431 ± 0.0167,0.8603 ± 0.0156,0.7637 ± 0.0146,0.5861 ± 0.0270,0.5895 ± 0.0162,0.5801 ± 0.0199,0.7691 ± 0.0169,0.7296 ± 0.0148,0.7637 ± 0.0146,0.7422 ± 0.0138,0.8481 ± 0.0110
STACKING_extra_trees,0.7711 ± 0.0239,0.5925 ± 0.0437,0.5885 ± 0.0213,0.5725 ± 0.0225,0.7729 ± 0.0238,0.7278 ± 0.0245,0.7711 ± 0.0239,0.7410 ± 0.0213,0.8510 ± 0.0196,0.7679 ± 0.0118,0.6036 ± 0.0379,0.5884 ± 0.0143,0.5741 ± 0.0200,0.7560 ± 0.0186,0.7285 ± 0.0159,0.7679 ± 0.0118,0.7382 ± 0.0131,0.8412 ± 0.0118
STACKING_xgboost,0.7476 ± 0.0257,0.5747 ± 0.0250,0.5808 ± 0.0241,0.5751 ± 0.0239,0.7563 ± 0.0316,0.7230 ± 0.0200,0.7476 ± 0.0257,0.7340 ± 0.0218,0.8364 ± 0.0261,0.7384 ± 0.0201,0.5633 ± 0.0255,0.5714 ± 0.0189,0.5648 ± 0.0208,0.7319 ± 0.0179,0.7116 ± 0.0176,0.7384 ± 0.0201,0.7237 ± 0.0180,0.8185 ± 0.0163
STACKING_adaboost,0.7839 ± 0.0091,0.5755 ± 0.0704,0.5945 ± 0.0181,0.5695 ± 0.0296,0.8041 ± 0.0149,0.7206 ± 0.0308,0.7839 ± 0.0091,0.7452 ± 0.0167,0.8769 ± 0.0111,0.7623 ± 0.0104,0.5828 ± 0.0380,0.5832 ± 0.0129,0.5673 ± 0.0204,0.7925 ± 0.0058,0.7139 ± 0.0166,0.7623 ± 0.0104,0.7311 ± 0.0112,0.8599 ± 0.0071
STACKING_svm,0.7125 ± 0.0247,0.5971 ± 0.0167,0.5878 ± 0.0185,0.5879 ± 0.0179,0.8000 ± 0.0272,0.7476 ± 0.0159,0.7125 ± 0.0247,0.7270 ± 0.0166,0.8712 ± 0.0178,0.7069 ± 0.0120,0.5952 ± 0.0157,0.5900 ± 0.0199,0.5888 ± 0.0165,0.7971 ± 0.0101,0.7419 ± 0.0125,0.7069 ± 0.0120,0.7223 ± 0.0114,0.8620 ± 0.0067
STACKING_knn,0.6626 ± 0.0315,0.5687 ± 0.0263,0.5579 ± 0.0338,0.5536 ± 0.0302,0.7566 ± 0.0242,0.7079 ± 0.0237,0.6626 ± 0.0315,0.6762 ± 0.0268,0.8237 ± 0.0176,0.6434 ± 0.0165,0.5510 ± 0.0180,0.5371 ± 0.0201,0.5350 ± 0.0182,0.7434 ± 0.0250,0.6932 ± 0.0192,0.6434 ± 0.0165,0.6607 ± 0.0174,0.8083 ± 0.0220
STACKING_gaussian_nb,0.6681 ± 0.0360,0.5576 ± 0.0357,0.5502 ± 0.0372,0.5444 ± 0.0369,0.7644 ± 0.0268,0.6878 ± 0.0338,0.6681 ± 0.0360,0.6667 ± 0.0352,0.8276 ± 0.0254,0.6572 ± 0.0122,0.5512 ± 0.0157,0.5450 ± 0.0172,0.5384 ± 0.0157,0.7074 ± 0.0162,0.6808 ± 0.0134,0.6572 ± 0.0122,0.6575 ± 0.0117,0.7645 ± 0.0137
