,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.4220 ± 0.0239,0.3425 ± 0.0254,0.3377 ± 0.0267,0.3383 ± 0.0256,0.4972 ± 0.0302,0.4331 ± 0.0260,0.4220 ± 0.0239,0.4258 ± 0.0236,0.5093 ± 0.0216,0.4264 ± 0.0186,0.3513 ± 0.0133,0.3505 ± 0.0133,0.3488 ± 0.0137,0.5103 ± 0.0153,0.4353 ± 0.0165,0.4264 ± 0.0186,0.4287 ± 0.0181,0.5170 ± 0.0181
STACKING_random_forest,0.5322 ± 0.0151,0.3935 ± 0.0486,0.4030 ± 0.0132,0.3860 ± 0.0172,0.5680 ± 0.0241,0.4933 ± 0.0231,0.5322 ± 0.0151,0.5059 ± 0.0151,0.5953 ± 0.0214,0.5145 ± 0.0238,0.3616 ± 0.0220,0.3868 ± 0.0179,0.3695 ± 0.0174,0.5490 ± 0.0239,0.4721 ± 0.0216,0.5145 ± 0.0238,0.4901 ± 0.0222,0.5750 ± 0.0265
STACKING_extra_trees,0.5341 ± 0.0209,0.4201 ± 0.1095,0.4026 ± 0.0164,0.3835 ± 0.0179,0.5699 ± 0.0237,0.4996 ± 0.0369,0.5341 ± 0.0209,0.5057 ± 0.0203,0.5988 ± 0.0224,0.5108 ± 0.0170,0.3507 ± 0.0234,0.3826 ± 0.0127,0.3623 ± 0.0121,0.5447 ± 0.0267,0.4624 ± 0.0167,0.5108 ± 0.0170,0.4835 ± 0.0159,0.5720 ± 0.0279
STACKING_xgboost,0.5029 ± 0.0295,0.3761 ± 0.0367,0.3841 ± 0.0223,0.3747 ± 0.0244,0.5520 ± 0.0207,0.4739 ± 0.0301,0.5029 ± 0.0295,0.4858 ± 0.0300,0.5728 ± 0.0274,0.4786 ± 0.0201,0.3546 ± 0.0258,0.3651 ± 0.0185,0.3570 ± 0.0204,0.5257 ± 0.0298,0.4525 ± 0.0208,0.4786 ± 0.0201,0.4641 ± 0.0200,0.5447 ± 0.0294
STACKING_adaboost,0.4714 ± 0.0294,0.3938 ± 0.0409,0.3929 ± 0.0225,0.3769 ± 0.0249,0.5666 ± 0.0312,0.4973 ± 0.0399,0.4714 ± 0.0294,0.4672 ± 0.0282,0.5985 ± 0.0298,0.4527 ± 0.0347,0.3947 ± 0.0129,0.3888 ± 0.0159,0.3801 ± 0.0192,0.5662 ± 0.0202,0.4921 ± 0.0146,0.4527 ± 0.0347,0.4629 ± 0.0293,0.5883 ± 0.0214
STACKING_svm,0.4791 ± 0.0390,0.4026 ± 0.0314,0.3963 ± 0.0354,0.3943 ± 0.0333,0.5645 ± 0.0232,0.5040 ± 0.0359,0.4791 ± 0.0390,0.4867 ± 0.0384,0.6019 ± 0.0186,0.4659 ± 0.0207,0.3930 ± 0.0197,0.3828 ± 0.0244,0.3841 ± 0.0211,0.5525 ± 0.0236,0.4976 ± 0.0188,0.4659 ± 0.0207,0.4789 ± 0.0196,0.5836 ± 0.0220
STACKING_knn,0.4161 ± 0.0305,0.3962 ± 0.0319,0.3858 ± 0.0433,0.3641 ± 0.0412,0.5447 ± 0.0295,0.4901 ± 0.0342,0.4161 ± 0.0305,0.4306 ± 0.0431,0.5556 ± 0.0200,0.3800 ± 0.0322,0.3679 ± 0.0238,0.3610 ± 0.0244,0.3355 ± 0.0299,0.5154 ± 0.0185,0.4554 ± 0.0291,0.3800 ± 0.0322,0.3952 ± 0.0365,0.5277 ± 0.0206
STACKING_gaussian_nb,0.4176 ± 0.0543,0.4006 ± 0.0264,0.3812 ± 0.0372,0.3675 ± 0.0356,0.5662 ± 0.0242,0.5006 ± 0.0315,0.4176 ± 0.0543,0.4419 ± 0.0456,0.5835 ± 0.0216,0.4053 ± 0.0384,0.3915 ± 0.0141,0.3764 ± 0.0186,0.3589 ± 0.0165,0.5434 ± 0.0153,0.4895 ± 0.0137,0.4053 ± 0.0384,0.4306 ± 0.0289,0.5612 ± 0.0130
