,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7509 ± 0.0180,0.6105 ± 0.0243,0.6100 ± 0.0252,0.6095 ± 0.0247,0.7707 ± 0.0155,0.7511 ± 0.0149,0.7509 ± 0.0180,0.7503 ± 0.0157,0.8276 ± 0.0170,0.7376 ± 0.0119,0.6061 ± 0.0129,0.6050 ± 0.0134,0.6046 ± 0.0130,0.7598 ± 0.0117,0.7500 ± 0.0125,0.7376 ± 0.0119,0.7431 ± 0.0115,0.8176 ± 0.0125
STACKING_random_forest,0.8586 ± 0.0072,0.7988 ± 0.0755,0.6631 ± 0.0130,0.6504 ± 0.0231,0.8945 ± 0.0102,0.8419 ± 0.0241,0.8586 ± 0.0072,0.8219 ± 0.0091,0.9412 ± 0.0063,0.8483 ± 0.0064,0.7431 ± 0.0854,0.6457 ± 0.0084,0.6253 ± 0.0128,0.8919 ± 0.0059,0.8176 ± 0.0295,0.8483 ± 0.0064,0.8085 ± 0.0068,0.9362 ± 0.0034
STACKING_extra_trees,0.8505 ± 0.0100,0.6355 ± 0.1177,0.6396 ± 0.0092,0.6064 ± 0.0131,0.8942 ± 0.0149,0.7816 ± 0.0406,0.8505 ± 0.0100,0.8034 ± 0.0103,0.9406 ± 0.0094,0.8469 ± 0.0028,0.6324 ± 0.1405,0.6340 ± 0.0027,0.5990 ± 0.0044,0.8895 ± 0.0058,0.7785 ± 0.0457,0.8469 ± 0.0028,0.7993 ± 0.0029,0.9360 ± 0.0038
STACKING_xgboost,0.8454 ± 0.0119,0.6966 ± 0.0466,0.6675 ± 0.0202,0.6640 ± 0.0282,0.8814 ± 0.0160,0.8117 ± 0.0196,0.8454 ± 0.0119,0.8216 ± 0.0136,0.9345 ± 0.0097,0.8384 ± 0.0068,0.6831 ± 0.0275,0.6568 ± 0.0128,0.6521 ± 0.0179,0.8613 ± 0.0095,0.8020 ± 0.0115,0.8384 ± 0.0068,0.8135 ± 0.0081,0.9177 ± 0.0060
STACKING_adaboost,0.8341 ± 0.0141,0.6480 ± 0.0882,0.6304 ± 0.0138,0.6046 ± 0.0177,0.8456 ± 0.0121,0.7791 ± 0.0316,0.8341 ± 0.0141,0.7932 ± 0.0139,0.9178 ± 0.0039,0.8347 ± 0.0061,0.6784 ± 0.0423,0.6375 ± 0.0093,0.6195 ± 0.0161,0.8384 ± 0.0080,0.7899 ± 0.0157,0.8347 ± 0.0061,0.7981 ± 0.0077,0.9120 ± 0.0036
STACKING_svm,0.8286 ± 0.0213,0.6989 ± 0.0377,0.6991 ± 0.0388,0.6971 ± 0.0379,0.8908 ± 0.0163,0.8285 ± 0.0219,0.8286 ± 0.0213,0.8273 ± 0.0202,0.9382 ± 0.0086,0.8171 ± 0.0093,0.6827 ± 0.0126,0.6825 ± 0.0124,0.6824 ± 0.0125,0.8718 ± 0.0047,0.8165 ± 0.0076,0.8171 ± 0.0093,0.8167 ± 0.0082,0.9256 ± 0.0030
STACKING_knn,0.7136 ± 0.0206,0.6252 ± 0.0203,0.6042 ± 0.0251,0.5964 ± 0.0230,0.7899 ± 0.0198,0.7603 ± 0.0108,0.7136 ± 0.0206,0.7143 ± 0.0169,0.8454 ± 0.0161,0.6972 ± 0.0154,0.6206 ± 0.0148,0.6018 ± 0.0190,0.5891 ± 0.0175,0.7849 ± 0.0111,0.7597 ± 0.0104,0.6972 ± 0.0154,0.7036 ± 0.0140,0.8437 ± 0.0101
STACKING_gaussian_nb,0.7359 ± 0.0545,0.6690 ± 0.0240,0.6671 ± 0.0351,0.6436 ± 0.0374,0.8252 ± 0.0244,0.8179 ± 0.0210,0.7359 ± 0.0545,0.7603 ± 0.0412,0.8937 ± 0.0132,0.7093 ± 0.0467,0.6434 ± 0.0112,0.6367 ± 0.0146,0.6156 ± 0.0265,0.7883 ± 0.0106,0.7954 ± 0.0103,0.7093 ± 0.0467,0.7360 ± 0.0374,0.8605 ± 0.0070
