model,sampler,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_train_mean,accuracy_train_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_train_mean,f1_train_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_train_mean,recall_train_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_train_mean,precision_train_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_train_mean,misclassification_cost_mean_train_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_train_mean,misclassification_cost_total_train_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_train_mean,misclassification_score_train_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_train_mean,misclassification_cost_mean_true_class_0_train_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_train_mean,misclassification_cost_mean_true_class_1_train_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,roc_auc_cv_mean,roc_auc_cv_std,roc_auc_train_mean,roc_auc_train_std,roc_auc_test_mean,roc_auc_test_std,aucpr_cv_mean,aucpr_cv_std,aucpr_train_mean,aucpr_train_std,aucpr_test_mean,aucpr_test_std,aucpr_baseline_cv_mean,aucpr_baseline_cv_std,aucpr_baseline_train_mean,aucpr_baseline_train_std,aucpr_baseline_test_mean,aucpr_baseline_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_train_mean,precision_class_0_train_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_train_mean,recall_class_0_train_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_train_mean,f1_class_0_train_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_train_mean,support_class_0_train_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_train_mean,precision_class_1_train_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_train_mean,recall_class_1_train_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_train_mean,f1_class_1_train_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_train_mean,support_class_1_train_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_train_mean,tn_train_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_train_mean,fp_train_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_train_mean,fn_train_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_train_mean,tp_train_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_train_mean,specificity_train_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_train_mean,npv_train_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_train_mean,fpr_train_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_train_mean,fnr_train_std,fnr_test_mean,fnr_test_std,OVR_Label,X_Processing,weight_config,Size
decision_tree_reg,,binary,"[0, 1]",2,0.877412935323383,0.0152411771226626,0.8874439461883407,0.0193750523320561,0.8725694444444445,0.0170142825603233,0.865236562168621,0.0157778553280021,0.8777136418251128,0.0166657256557212,0.8612683915214425,0.0188254159276636,0.9183720930232558,0.0195941637772925,0.9442105263157896,0.0200849738924242,0.9268292682926828,0.035541672218439,0.8202838837358447,0.0233141597328201,0.8213831327186515,0.0376905088557115,0.8052803479575982,0.0228951552276805,0.2622885572139303,0.0415486931637596,0.2076233183856502,0.0278350851452465,0.2524305555555555,0.0708962819420728,52.720000000000006,8.35128732591569,138.9,18.62167196216996,72.7,20.418129199316965,-0.2622885572139303,0.0415486931637596,-0.2076233183856502,0.0278350851452465,-0.2524305555555555,0.0708962819420728,0.1532173913043478,0.025341357797854,0.1546875,0.0441293354198628,0.1678787878787878,0.0280000291515291,0.4081395348837209,0.0979708188864626,0.2789473684210526,0.100424869462121,0.3658536585365853,0.1777083610921951,0.9224297269969663,0.0089786425066675,0.9291643823099416,0.0072823869636841,0.915351071692535,0.0120759909714257,0.8528332213653809,0.017110310587618,0.8625349220854917,0.0131632799412607,0.8390559728053528,0.022155814791179,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.9343575280927926,0.0137025137668427,0.9539915045599564,0.0141585494786565,0.9394848303040794,0.0267206770508965,0.846782608695652,0.025341357797854,0.8453125,0.0441293354198628,0.8321212121212123,0.0280000291515291,0.8871598318149925,0.0153654429858275,0.8955292908989838,0.0214732796470036,0.8820147245571075,0.016403112106842,115.0,0.0,384.0,0.0,165.0,0.0,0.8202838837358447,0.0233141597328201,0.8213831327186515,0.0376905088557115,0.8052803479575982,0.0228951552276805,0.9183720930232558,0.0195941637772925,0.9442105263157896,0.0200849738924242,0.9268292682926828,0.035541672218439,0.865236562168621,0.0157778553280021,0.8777136418251128,0.0166657256557212,0.8612683915214425,0.0188254159276636,86.0,0.0,285.0,0.0,123.0,0.0,97.38,2.9142561467532144,324.6,16.94566480122735,137.3,4.620004810002306,17.62,2.914256146753214,59.4,16.94566480122735,27.7,4.620004810002307,7.0200000000000005,1.685098084847157,15.9,5.7242175593408975,9.0,4.371625682868,78.98,1.6850980848471564,269.1,5.7242175593408975,114.0,4.371625682868,0.846782608695652,0.025341357797854,0.8453125,0.0441293354198628,0.8321212121212123,0.0280000291515291,0.9343575280927926,0.0137025137668427,0.9539915045599564,0.0141585494786565,0.9394848303040794,0.0267206770508965,0.1532173913043478,0.025341357797854,0.1546875,0.0441293354198628,0.1678787878787878,0.0280000291515291,0.0816279069767441,0.0195941637772925,0.0557894736842105,0.0200849738924242,0.073170731707317,0.035541672218439,0 vs 1-2,X_STATS_V2,balanced,0
random_forest_reg,,binary,"[0, 1]",2,0.9207960199004976,0.0072545130955846,0.932137518684604,0.0046846673736096,0.9270833333333331,0.0109801307644735,0.9112795706456936,0.0082267516624998,0.9242944194450802,0.0049939617331139,0.918152586623444,0.0129540541091038,0.9495348837209304,0.012061676725479,0.972280701754386,0.0074798956516114,0.9585365853658536,0.0228190075176378,0.8766044435563487,0.0091630830860141,0.8809008146917272,0.0088781966452064,0.8813238675411474,0.0128661517457415,0.1655721393034826,0.0265803906182113,0.1150971599402092,0.0147301898346731,0.14375,0.0481180906892356,33.28000000000001,5.34265851426048,77.0,9.85449699939632,41.4,13.85801011849986,-0.1655721393034826,0.0265803906182113,-0.1150971599402092,0.0147301898346731,-0.14375,0.0481180906892356,0.100695652173913,0.0082575635388147,0.09765625,0.0085272928404463,0.0963636363636363,0.0119345902931247,0.2523255813953488,0.060308383627395,0.1385964912280701,0.0373994782580572,0.2073170731707317,0.114095037588189,0.971407482305359,0.0037234016547873,0.977846308479532,0.0021221760039388,0.9699285538309927,0.0053604517991276,0.953903582365926,0.0063489295433143,0.963754758312454,0.0044297557757607,0.9509749726541868,0.0117572273057337,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.960055961546033,0.0094217607560557,0.977757746601964,0.0058361426868744,0.9672323251617724,0.0170600427613189,0.8993043478260869,0.0082575635388147,0.90234375,0.0085272928404464,0.9036363636363636,0.0119345902931247,0.9284263061328812,0.0065137636752441,0.93850341913498,0.0044277049774865,0.9342371711984084,0.009582277857743,115.0,0.0,384.0,0.0,165.0,0.0,0.8766044435563487,0.0091630830860141,0.8809008146917272,0.0088781966452064,0.8813238675411474,0.0128661517457415,0.9495348837209304,0.012061676725479,0.972280701754386,0.0074798956516114,0.9585365853658536,0.0228190075176378,0.9112795706456936,0.0082267516624998,0.9242944194450802,0.0049939617331139,0.918152586623444,0.0129540541091038,86.0,0.0,285.0,0.0,123.0,0.0,103.42,0.949619806963702,346.5,3.2744804507314167,149.1,1.9692073983655909,11.579999999999998,0.9496198069637014,37.5,3.2744804507314167,15.9,1.9692073983655909,4.34,1.0373041983911953,7.9,2.1317702607092643,5.1,2.8067379246694517,81.66,1.0373041983911953,277.1,2.1317702607092643,117.9,2.8067379246694517,0.8993043478260869,0.0082575635388147,0.90234375,0.0085272928404464,0.9036363636363636,0.0119345902931247,0.960055961546033,0.0094217607560557,0.977757746601964,0.0058361426868744,0.9672323251617724,0.0170600427613189,0.100695652173913,0.0082575635388147,0.09765625,0.0085272928404463,0.0963636363636363,0.0119345902931247,0.0504651162790697,0.012061676725479,0.027719298245614,0.0074798956516114,0.0414634146341463,0.0228190075176378,0 vs 1-2,X_STATS_V2,balanced,0
extra_trees_reg,,binary,"[0, 1]",2,0.9224875621890548,0.0081978080671175,0.9310911808669656,0.0027696944912181,0.9215277777777776,0.0102481220468419,0.9137588721667914,0.0091698052520224,0.9233359821614696,0.0029765155922101,0.9120382203779313,0.011197973479992,0.9576744186046512,0.0131005458445132,0.9740350877192984,0.0050169849332227,0.9520325203252032,0.0145687588679844,0.8744084804737037,0.0121440037735416,0.8776860292069959,0.0053165155375759,0.8755439736905448,0.0180772004820409,0.1499502487562188,0.0282335081792283,0.1131539611360239,0.0096884871189127,0.1604166666666666,0.0305695815170725,30.140000000000004,5.674935144024897,75.7,6.481597882552658,46.2,8.804039476916895,-0.1499502487562188,0.0282335081792283,-0.1131539611360239,0.0096884871189127,-0.1604166666666666,0.0305695815170725,0.1038260869565217,0.0113021179517529,0.10078125,0.0052155621131249,0.1012121212121212,0.0166712574026486,0.2116279069767442,0.0655027292225662,0.1298245614035087,0.0250849246661137,0.2398373983739837,0.072843794339922,0.9716339737108188,0.003118748192978,0.9745129751461988,0.0023132996301108,0.9686425227888644,0.0062310744223801,0.9512610225336022,0.0071239800769942,0.9537240693223368,0.0049297138961547,0.9457623224664476,0.0139519768873277,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.966224323435812,0.0101863101430537,0.979041857596592,0.0038837683765817,0.9618788939458244,0.0108760592479545,0.8961739130434783,0.0113021179517529,0.89921875,0.0052155621131249,0.8987878787878787,0.0166712574026487,0.929557863761947,0.0074623559946504,0.9374194649746151,0.0026122941784348,0.9291517903470954,0.0095035419029478,115.0,0.0,384.0,0.0,165.0,0.0,0.8744084804737037,0.0121440037735416,0.8776860292069959,0.0053165155375759,0.8755439736905448,0.0180772004820409,0.9576744186046512,0.0131005458445132,0.9740350877192984,0.0050169849332227,0.9520325203252032,0.0145687588679844,0.9137588721667914,0.0091698052520224,0.9233359821614696,0.0029765155922101,0.9120382203779313,0.011197973479992,86.0,0.0,285.0,0.0,123.0,0.0,103.06,1.2997435644515922,345.3,2.0027758514399734,148.3,2.7507574714370344,11.94,1.2997435644515931,38.7,2.0027758514399734,16.7,2.750757471437034,3.64,1.1266469426281391,7.4,1.429840705968481,5.9,1.7919573407620817,82.36,1.1266469426281418,277.6,1.4298407059684812,117.1,1.7919573407620817,0.8961739130434783,0.0113021179517529,0.89921875,0.0052155621131249,0.8987878787878787,0.0166712574026487,0.966224323435812,0.0101863101430537,0.979041857596592,0.0038837683765817,0.9618788939458244,0.0108760592479545,0.1038260869565217,0.0113021179517529,0.10078125,0.0052155621131249,0.1012121212121212,0.0166712574026486,0.0423255813953488,0.0131005458445132,0.0259649122807017,0.0050169849332227,0.0479674796747967,0.0145687588679844,0 vs 1-2,X_VX_STATS_V2,balanced,0
xgboost_reg,,binary,"[0, 1]",2,0.8866666666666667,0.0062834680725153,0.9022421524663676,0.004297729676701,0.8927083333333334,0.0094667152993882,0.8827533015591946,0.0060648088626598,0.8970892009388308,0.0040493760969787,0.8877561927797041,0.0086105959048712,0.9937209302325584,0.0045267600994283,1.0,0.0,0.9926829268292684,0.0089471945903626,0.7945970771402704,0.0084553958436224,0.8134052357574841,0.0066451422470493,0.8030816703545737,0.0152800758369644,0.1240796019900497,0.0125077085158959,0.0977578475336322,0.0042977296767011,0.1197916666666666,0.0167124179145759,24.940000000000005,2.514049411695093,65.4,2.875181153713043,34.5,4.813176359397884,-0.1240796019900497,0.0125077085158959,-0.0977578475336322,0.0042977296767011,-0.1197916666666666,0.0167124179145759,0.1933913043478261,0.0094120365183083,0.1703125,0.0074874509211277,0.1818181818181818,0.0187345828191832,0.0313953488372093,0.0226338004971417,0.0,0.0,0.0365853658536585,0.0447359729518134,0.970345803842265,0.0022414544917298,0.9780116959064328,0.0023189418139057,0.9669031781226902,0.0050056218817591,0.9502984504101744,0.0046866942160783,0.9601528845288906,0.0057724680076734,0.9412185396124046,0.0122317168770079,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.9942878112581376,0.0042061034042031,1.0,0.0,0.9935145299909142,0.0079086268548907,0.8066086956521739,0.0094120365183083,0.8296875,0.0074874509211277,0.8181818181818181,0.0187345828191832,0.8902380120113621,0.0064667067666536,0.90690065249234,0.0044834621464098,0.8972092635683933,0.0102617408045848,115.0,0.0,384.0,0.0,165.0,0.0,0.7945970771402704,0.0084553958436224,0.8134052357574841,0.0066451422470493,0.8030816703545737,0.0152800758369644,0.9937209302325584,0.0045267600994283,1.0,0.0,0.9926829268292684,0.0089471945903626,0.8827533015591946,0.0060648088626598,0.8970892009388308,0.0040493760969787,0.8877561927797041,0.0086105959048712,86.0,0.0,285.0,0.0,123.0,0.0,92.76000000000002,1.0823841996054608,318.6,2.875181153713044,135.0,3.0912061651652345,22.24,1.0823841996054615,65.4,2.875181153713043,30.0,3.0912061651652345,0.54,0.3893013685508382,0.0,0.0,0.9,1.100504934614612,85.46000000000001,0.3893013685508368,285.0,0.0,122.1,1.100504934614612,0.8066086956521739,0.0094120365183083,0.8296875,0.0074874509211277,0.8181818181818181,0.0187345828191832,0.9942878112581376,0.0042061034042031,1.0,0.0,0.9935145299909142,0.0079086268548907,0.1933913043478261,0.0094120365183083,0.1703125,0.0074874509211277,0.1818181818181818,0.0187345828191832,0.0062790697674418,0.0045267600994283,0.0,0.0,0.0073170731707317,0.0089471945903627,0 vs 1-2,X_STATS_V2,balanced,0
adaboost_reg,,binary,"[0, 1]",2,0.9059701492537314,0.0125445941287412,0.9115097159940208,0.0054943891388501,0.9024305555555556,0.0136407227023945,0.8967794022715353,0.0136796089619942,0.9023606166637,0.0062835532979673,0.8925860537097993,0.0145074367019843,0.9530232558139536,0.0181401974304232,0.9600000000000002,0.010355997015756,0.948780487804878,0.0233282809936664,0.84751454569624,0.0146347082493723,0.8512935575405095,0.0056539264302368,0.8432341424029517,0.0220334408880817,0.1744278606965174,0.0417121316599865,0.1566517189835575,0.0224248461250187,0.1850694444444444,0.0467870402437861,35.06000000000001,8.3841384636573,104.8,15.002222057637551,53.3,13.474667590210403,-0.1744278606965174,0.0417121316599865,-0.1566517189835575,0.0224248461250187,-0.1850694444444444,0.0467870402437861,0.1292173913043478,0.0138658620289062,0.1244791666666666,0.0053228158738735,0.1321212121212121,0.0235247299038539,0.2348837209302325,0.0907009871521163,0.1999999999999999,0.0517799850787804,0.2560975609756097,0.1166414049683324,0.9623185035389284,0.004575400429334,0.9674607090643276,0.002315924465682,0.9605370780980536,0.0061169593076683,0.9252396526410064,0.0101432938654198,0.9338885884925237,0.0068767778116174,0.9202735200566474,0.0155355653863215,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.9615753697072836,0.0144914801001437,0.9672630513496416,0.0082090708310734,0.958307111577448,0.0180861410427858,0.8707826086956523,0.0138658620289062,0.8755208333333332,0.0053228158738735,0.8678787878787879,0.0235247299038539,0.913590670316336,0.0116603475961228,0.9190874109726784,0.0049015881908435,0.9105616987986982,0.0131324159994337,115.0,0.0,384.0,0.0,165.0,0.0,0.84751454569624,0.0146347082493723,0.8512935575405095,0.0056539264302368,0.8432341424029517,0.0220334408880817,0.9530232558139536,0.0181401974304232,0.9600000000000002,0.010355997015756,0.948780487804878,0.0233282809936664,0.8967794022715353,0.0136796089619942,0.9023606166637,0.0062835532979673,0.8925860537097993,0.0145074367019843,86.0,0.0,285.0,0.0,123.0,0.0,100.14,1.5945741333242145,336.2,2.043961295567452,143.2,3.881580434135903,14.860000000000005,1.5945741333242136,47.8,2.043961295567452,21.8,3.881580434135904,4.04,1.5600569790164005,11.4,2.951459149490488,6.3,2.8693785622209798,81.96000000000001,1.5600569790163994,273.6,2.951459149490488,116.7,2.8693785622209798,0.8707826086956523,0.0138658620289062,0.8755208333333332,0.0053228158738735,0.8678787878787879,0.0235247299038539,0.9615753697072836,0.0144914801001437,0.9672630513496416,0.0082090708310734,0.958307111577448,0.0180861410427858,0.1292173913043478,0.0138658620289062,0.1244791666666666,0.0053228158738735,0.1321212121212121,0.0235247299038539,0.0469767441860465,0.0181401974304232,0.04,0.010355997015756,0.0512195121951219,0.0233282809936664,0 vs 1-2,X_STATS_V2,balanced,0
svm_reg,,binary,"[0, 1]",2,0.8994029850746268,0.0065743632752152,0.9213751868460388,0.0058191534910439,0.8947916666666667,0.0206427756255819,0.8851696350430911,0.0076441678968713,0.9108141069033144,0.00663158542032,0.8789104068152831,0.0252418192648085,0.906279069767442,0.0123082614402485,0.9424561403508772,0.0089379991459849,0.8959349593495937,0.0375121007544678,0.865646153200648,0.0097196299294066,0.8812699438091547,0.0074723970623059,0.8630884098015038,0.0215456808066849,0.260995024875622,0.0258283022935161,0.1766816143497757,0.0201014075152879,0.2829861111111111,0.082724272468768,52.46,5.191488760996749,118.2,13.447841627727644,81.5,23.824590471005184,-0.260995024875622,0.0258283022935161,-0.1766816143497757,0.0201014075152879,-0.2829861111111111,0.082724272468768,0.1057391304347826,0.0088981258454956,0.0942708333333333,0.0064726916258011,0.106060606060606,0.0178990355016862,0.4686046511627907,0.0615413072012427,0.287719298245614,0.0446899957299246,0.5203252032520325,0.187560503772339,0.9599979777553084,0.0039107967656349,0.9702380299707604,0.00292257397021,0.9567233308696724,0.0100252955761195,0.9398206292137028,0.0062369497474686,0.9517216897765596,0.0050706344033365,0.9294263393404584,0.0155805422544765,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.9276988309503847,0.0087317772879105,0.9550022711313544,0.0067508234367669,0.9207244477361612,0.0262278935211845,0.8942608695652174,0.0088981258454955,0.9057291666666666,0.0064726916258011,0.8939393939393939,0.0178990355016861,0.9104492655760976,0.0058497409023584,0.9296973117943396,0.0052024891980173,0.9069402570206084,0.0175329703930726,115.0,0.0,384.0,0.0,165.0,0.0,0.865646153200648,0.0097196299294066,0.8812699438091547,0.0074723970623059,0.8630884098015038,0.0215456808066849,0.906279069767442,0.0123082614402485,0.9424561403508772,0.0089379991459849,0.8959349593495937,0.0375121007544678,0.8851696350430911,0.0076441678968713,0.9108141069033144,0.00663158542032,0.8789104068152831,0.0252418192648085,86.0,0.0,285.0,0.0,123.0,0.0,102.84,1.023284472231996,347.8,2.485513584307633,147.5,2.9533408577782247,12.16,1.0232844722319945,36.2,2.485513584307633,17.5,2.9533408577782247,8.059999999999999,1.058510483861376,16.4,2.547329756605707,12.8,4.61398839279954,77.94,1.0585104838613753,268.6,2.547329756605707,110.2,4.61398839279954,0.8942608695652174,0.0088981258454955,0.9057291666666666,0.0064726916258011,0.8939393939393939,0.0178990355016861,0.9276988309503847,0.0087317772879105,0.9550022711313544,0.0067508234367669,0.9207244477361612,0.0262278935211845,0.1057391304347826,0.0088981258454956,0.0942708333333333,0.0064726916258011,0.106060606060606,0.0178990355016862,0.0937209302325581,0.0123082614402485,0.0575438596491228,0.0089379991459849,0.1040650406504064,0.0375121007544678,0 vs 1-2,X_STATS_V2,balanced,0
logistic_regression_reg,,binary,"[0, 1]",2,0.898407960199005,0.0074527296760494,0.9524663677130044,0.00384658875249,0.9062500000000002,0.0100900438507886,0.8889611508899506,0.0075445468410573,0.9470155815800702,0.0040518785540526,0.8951911987467078,0.0110890144065761,0.9488372093023256,0.0071047685193113,0.996842105263158,0.0019917410954299,0.93739837398374,0.017583878804887,0.8371865305540791,0.0125809775649245,0.9019640539545632,0.0075101190561429,0.8569043021165189,0.0158471295857819,0.1891542288557214,0.0159786799422075,0.052914798206278,0.005090997418812,0.2006944444444444,0.0364096161870958,38.02,3.211714668383716,35.4,3.4058772731852804,57.8,10.485969461883606,-0.1891542288557214,0.0159786799422075,-0.052914798206278,0.005090997418812,-0.2006944444444444,0.0364096161870958,0.1393043478260869,0.0125798437179844,0.0804687499999999,0.0068845069648952,0.1169696969696969,0.0153986577779066,0.2558139534883721,0.0355238425965569,0.0157894736842105,0.0099587054771499,0.3130081300813008,0.0879193940244354,0.9556845298281094,0.0042171568399475,0.990344480994152,0.0015658068142232,0.9552106430155208,0.0074778503614842,0.9192719747719752,0.0132391319248561,0.9847684391196144,0.0028828900384428,0.921005882791094,0.0152258162002691,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.9580367098547448,0.005535396539228,0.997462225985527,0.0015904572330758,0.9500086030770388,0.0133124674784677,0.8606956521739131,0.0125798437179844,0.91953125,0.0068845069648952,0.883030303030303,0.0153986577779066,0.906270653033834,0.0073487808574826,0.9568989685971492,0.0036455142273503,0.9151750717661624,0.0093612752361647,115.0,0.0,384.0,0.0,165.0,0.0,0.8371865305540791,0.0125809775649245,0.9019640539545632,0.0075101190561429,0.8569043021165189,0.0158471295857819,0.9488372093023256,0.0071047685193113,0.996842105263158,0.0019917410954299,0.93739837398374,0.017583878804887,0.8889611508899506,0.0075445468410573,0.9470155815800702,0.0040518785540526,0.8951911987467078,0.0110890144065761,86.0,0.0,285.0,0.0,123.0,0.0,98.98000000000002,1.4466820275682173,353.1,2.6436506745197805,145.7,2.5407785333546005,16.020000000000003,1.4466820275682175,30.9,2.6436506745197805,19.3,2.540778533354601,4.4,0.6110100926607787,0.9,0.5676462121975466,7.7,2.1628170930011112,81.6,0.6110100926607764,284.1,0.5676462121975467,115.3,2.1628170930011112,0.8606956521739131,0.0125798437179844,0.91953125,0.0068845069648952,0.883030303030303,0.0153986577779066,0.9580367098547448,0.005535396539228,0.997462225985527,0.0015904572330758,0.9500086030770388,0.0133124674784677,0.1393043478260869,0.0125798437179844,0.0804687499999999,0.0068845069648952,0.1169696969696969,0.0153986577779066,0.0511627906976744,0.0071047685193113,0.0031578947368421,0.0019917410954299,0.0626016260162601,0.017583878804887,0 vs 1-2,X_STATS_V2,balanced,0
knn_reg,,binary,"[0, 1]",2,0.8274626865671643,0.0089269253762003,1.0,0.0,0.8496527777777778,0.0199833017140233,0.8318408248102023,0.0072971784382631,1.0,0.0,0.8495469935935128,0.0173126246800221,0.9944186046511628,0.0029416536373659,1.0,0.0,0.991869918699187,0.0076651141592037,0.7154341871819058,0.0107018676983227,1.0,0.0,0.7432182924420685,0.0244294854587324,0.1820895522388059,0.010561647315483,0.0,0.0,0.1642361111111111,0.0284001458981646,36.6,2.122891110412088,0.0,0.0,47.3,8.179242018671413,-0.1820895522388059,0.010561647315483,0.0,0.0,-0.1642361111111111,0.0284001458981646,0.297391304347826,0.0155984046922593,0.0,0.0,0.2563636363636363,0.0327060662057738,0.027906976744186,0.0147082681868296,0.0,0.0,0.040650406504065,0.0383255707960188,0.9540677451971687,0.0062082327423035,1.0,0.0,0.950859817689086,0.0095857500541039,0.912466899660674,0.0143187677446414,1.0,0.0,0.8985949996219317,0.0154774536346461,0.4278606965174129,0.0,0.4260089686098655,0.0,0.4270833333333333,0.0,0.994163860299234,0.0031194943430211,1.0,0.0,0.9918634515955232,0.0077544183353909,0.702608695652174,0.0155984046922593,1.0,0.0,0.7436363636363637,0.0327060662057738,0.822649828279425,0.0107739903597283,1.0,0.0,0.8496641834339858,0.0227768759542491,115.0,0.0,384.0,0.0,165.0,0.0,0.7154341871819058,0.0107018676983227,1.0,0.0,0.7432182924420685,0.0244294854587324,0.9944186046511628,0.0029416536373659,1.0,0.0,0.991869918699187,0.0076651141592037,0.8318408248102023,0.0072971784382631,1.0,0.0,0.8495469935935128,0.0173126246800221,86.0,0.0,285.0,0.0,123.0,0.0,80.8,1.7938165396098276,384.0,0.0,122.7,5.396500923952689,34.2,1.7938165396098276,0.0,0.0,42.3,5.396500923952689,0.48,0.2529822128134703,0.0,0.0,1.0,0.9428090415820634,85.52000000000001,0.2529822128134677,285.0,0.0,122.0,0.9428090415820634,0.702608695652174,0.0155984046922593,1.0,0.0,0.7436363636363637,0.0327060662057738,0.994163860299234,0.0031194943430211,1.0,0.0,0.9918634515955232,0.0077544183353909,0.297391304347826,0.0155984046922593,0.0,0.0,0.2563636363636363,0.0327060662057738,0.0055813953488372,0.0029416536373659,0.0,0.0,0.008130081300813,0.0076651141592037,0 vs 1-2,X_STATS_V2,balanced,0
