,model,comparison,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
10,xgboost,0 vs 2,0,2,0.9523527568922306,0.007577201254555114,0.9473251028806583,0.01283880269607416,0.9516459534843887,0.007951731337918058,0.9465736707383773,0.013296992792125057,0.948706896551724,0.011823835977374783,0.9380165289256197,0.01918510781981286,0.9561433357814476,0.007823132961965356,0.9554839517822966,0.01332164928145029,0.9808805418719212,0.003840974525292372,0.9811001219346973,0.009933110133765246,0.9514504367696942,0.01069991970210641,0.9398540945332774,0.017514334226079394,0.9558743842364532,0.008134720959588356,0.9565573770491802,0.01341304667610224,0.9529220429002546,0.0072714765842285005,0.948044402022588,0.012433530274936435,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9561433357814476,0.007823132961965356,0.9554839517822966,0.01332164928145029,0.948706896551724,0.011823835977374783,0.9380165289256197,0.01918510781981286,0.9516459534843887,0.007951731337918058,0.9465736707383773,0.013296992792125057,28.1,0.0,121.0,0.0
11,xgboost,1 vs 2,1,2,0.8014285714285714,0.012362623795949624,0.819205298013245,0.03333991134311089,0.8834857213741543,0.007118040549552802,0.8929522416183258,0.019939708025994873,0.9391256157635468,0.007981429453796282,0.9413223140495868,0.025974324113108897,0.8355509367843824,0.008619098542785976,0.8495591745565607,0.020466347631694335,0.7288007271874266,0.030768581532168354,0.8071900826446281,0.02757618720093967,0.48556746031746034,0.09383254799190004,0.5822047152194211,0.14597788718779045,0.24214285714285708,0.0442178178961958,0.32666666666666666,0.10036968702787748,0.3032859917859918,0.05128254302116392,0.41491536686998404,0.11613775766443155,6.9,0.0,30.0,0.0,0.8355509367843824,0.008619098542785976,0.8495591745565607,0.020466347631694335,0.9391256157635468,0.007981429453796282,0.9413223140495868,0.025974324113108897,0.8834857213741543,0.007118040549552802,0.8929522416183258,0.019939708025994873,28.1,0.0,121.0,0.0
12,adaboost,0 vs 1,0,1,0.8919841269841268,0.010197511952481196,0.8921568627450981,0.01803153089024712,0.6706344521491581,0.03178638381363245,0.6850935751478959,0.05190126798798635,0.5992857142857142,0.03221968087562136,0.5999999999999999,0.06478835438717,0.8078253968253968,0.040032931874904094,0.8090471726341292,0.08264659031262409,0.8728483462350457,0.026431895836608002,0.8997831978319782,0.027264797176906608,0.910289384645111,0.007960434353443157,0.9082435978745872,0.01297703873281666,0.9627216748768472,0.006726601035326478,0.9634146341463415,0.020370320295898255,0.9350038985569725,0.006197755294015374,0.9348639361507916,0.011227034472200035,28.5,0.0,123.0,0.0,0.8078253968253968,0.040032931874904094,0.8090471726341292,0.08264659031262409,0.5992857142857142,0.03221968087562136,0.5999999999999999,0.06478835438717,0.6706344521491581,0.03178638381363245,0.6850935751478959,0.05190126798798635,6.9,0.0,30.0,0.0
13,adaboost,0 vs 2,0,2,0.9430012531328321,0.006385364547530117,0.937037037037037,0.01959719770698698,0.9419253745715455,0.006608007858098374,0.9354702424132879,0.02068768858659493,0.9362438423645321,0.010354279636800356,0.91900826446281,0.03184172622986202,0.9492709006875998,0.007328483391067841,0.9531231416422216,0.019949437238094225,0.9800928043631245,0.0064089066798571955,0.9814489906516732,0.008916296298942701,0.9397413627781397,0.00919486490191452,0.9231134160175765,0.0283373438886162,0.9495935960591133,0.0076029663856667104,0.9549180327868851,0.019796962768018334,0.9439098277048235,0.006239725566042667,0.9384954012045975,0.01863776456499631,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9492709006875998,0.007328483391067841,0.9531231416422216,0.019949437238094225,0.9362438423645321,0.010354279636800356,0.91900826446281,0.03184172622986202,0.9419253745715455,0.006608007858098374,0.9354702424132879,0.02068768858659493,28.1,0.0,121.0,0.0
14,adaboost,1 vs 2,1,2,0.7874285714285714,0.012211291752247349,0.8125827814569538,0.02295168870740846,0.8722559966475959,0.007842797651870317,0.8878300452564757,0.014423929635013526,0.9068596059113299,0.012381873814217709,0.9264462809917354,0.029271187788737163,0.8419214833349574,0.007278296185831392,0.8530037582089965,0.018686821041834646,0.713446223316913,0.03631851218828053,0.7684297520661156,0.030351465312747728,0.45552380952380955,0.06493112822317566,0.547304279054279,0.08434100213580074,0.3019047619047618,0.03529382123095186,0.3533333333333334,0.10564323843559745,0.346741563991564,0.032464954431994125,0.42163737321684697,0.09581369287311198,6.9,0.0,30.0,0.0,0.8419214833349574,0.007278296185831392,0.8530037582089965,0.018686821041834646,0.9068596059113299,0.012381873814217709,0.9264462809917354,0.029271187788737163,0.8722559966475959,0.007842797651870317,0.8878300452564757,0.014423929635013526,28.1,0.0,121.0,0.0
15,svm,0 vs 1,0,1,0.8050793650793651,0.0,0.803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248035421064976,0.020211809379181878,0.8439837398373984,0.04306926668047176,0.8050793650793651,0.0,0.803921568627451,0.0,1.0,0.0,1.0,0.0,0.8919925213675214,0.0,0.8913043478260867,2.340555645717801e-16,28.5,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,30.0,0.0
16,svm,0 vs 2,0,2,0.8278383458646615,0.007303541774283232,0.8337448559670781,0.024706594902429463,0.7988215779979723,0.011151583870293297,0.8088087036736562,0.03042120838226706,0.6996921182266009,0.01589186980695343,0.7074380165289257,0.035321918291624475,0.9383743281788881,0.007472335529783134,0.9450983474204142,0.03148186646065886,0.953762315270936,0.005478074075069599,0.9603339655873189,0.015190958232480189,0.7667379200761076,0.008395714489394628,0.76808566331129,0.023162111501171385,0.9536699507389163,0.005989156537982966,0.9590163934426229,0.024130494170294645,0.8489748516969339,0.005248380018726569,0.8528505923853121,0.020952015106218226,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9383743281788881,0.007472335529783134,0.9450983474204142,0.03148186646065886,0.6996921182266009,0.01589186980695343,0.7074380165289257,0.035321918291624475,0.7988215779979723,0.011151583870293297,0.8088087036736562,0.03042120838226706,28.1,0.0,121.0,0.0
17,svm,1 vs 2,1,2,0.8028571428571428,0.0,0.8013245033112583,0.0,0.890625,0.0,0.8897058823529413,2.340555645717801e-16,1.0,0.0,1.0,0.0,0.8028571428571428,0.0,0.8013245033112583,0.0,0.7054970091484869,0.04028472142458663,0.7634710743801654,0.03605863126221485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,30.0,0.0,0.8028571428571428,0.0,0.8013245033112583,0.0,1.0,0.0,1.0,0.0,0.890625,0.0,0.8897058823529413,2.340555645717801e-16,28.1,0.0,121.0,0.0
18,logistic_regression,0 vs 1,0,1,0.8550555555555555,0.013504146990707816,0.8797385620915034,0.01775298369277853,0.5816935293808358,0.03725370890219653,0.650426320326982,0.06336464148680339,0.5457142857142857,0.03899079618254611,0.5766666666666665,0.08895830622776929,0.6666785714285715,0.05556423165434939,0.7615160222918844,0.08473957453253853,0.8179773633591367,0.026880483195049227,0.8387262872628727,0.03556587501997044,0.8962958277519391,0.007826854239947504,0.9027681090858731,0.01737993680602777,0.9296921182266009,0.014080214420014125,0.9536585365853659,0.022363881881601894,0.9116661816888156,0.00860658654088235,0.9272428897411593,0.010753462489458673,28.5,0.0,123.0,0.0,0.6666785714285715,0.05556423165434939,0.7615160222918844,0.08473957453253853,0.5457142857142857,0.03899079618254611,0.5766666666666665,0.08895830622776929,0.5816935293808358,0.03725370890219653,0.650426320326982,0.06336464148680339,6.9,0.0,30.0,0.0
19,logistic_regression,0 vs 2,0,2,0.947280701754386,0.007033420050898627,0.9411522633744858,0.01115252489666825,0.9459650387388958,0.00715867723453568,0.9396152712648137,0.01182687770283576,0.9317118226600984,0.010834366945454121,0.9206611570247935,0.022107330741310074,0.9619206439751489,0.006392258778166315,0.9598340583622187,0.015261760139378017,0.9787539584799438,0.005893704802343633,0.9765614415390867,0.008764201351259866,0.9358796324252108,0.01034161429779371,0.9247753923270009,0.0188145811128027,0.9624137931034484,0.006489107795644846,0.9614754098360656,0.015480016911710701,0.9484276418020906,0.006927408081938999,0.9425865261628219,0.010622383561645918,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9619206439751489,0.006392258778166315,0.9598340583622187,0.015261760139378017,0.9317118226600984,0.010834366945454121,0.9206611570247935,0.022107330741310074,0.9459650387388958,0.00715867723453568,0.9396152712648137,0.01182687770283576,28.1,0.0,121.0,0.0
20,logistic_regression,1 vs 2,1,2,0.7180000000000001,0.020115313826538635,0.752317880794702,0.030619939751699254,0.8208211383564251,0.013792328064537668,0.8431698571853726,0.021387053754792735,0.8132512315270937,0.018332085034533874,0.8322314049586776,0.0306887546923055,0.8321780562659772,0.011660155852012438,0.8546901773686478,0.013679910357747972,0.6584975369458128,0.03439674253869289,0.7077685950413224,0.02221417638497703,0.31265365190365185,0.0499369087086587,0.39196368957803235,0.057119502105718485,0.32999999999999996,0.04695569710431075,0.43,0.0483045891539648,0.31144645756720063,0.046116531600861585,0.4093678434463285,0.05132808442027576,6.9,0.0,30.0,0.0,0.8321780562659772,0.011660155852012438,0.8546901773686478,0.013679910357747972,0.8132512315270937,0.018332085034533874,0.8322314049586776,0.0306887546923055,0.8208211383564251,0.013792328064537668,0.8431698571853726,0.021387053754792735,28.1,0.0,121.0,0.0
21,knn,0 vs 1,0,1,0.8228968253968254,0.006049270236149692,0.8274509803921568,0.015156886388606608,0.23453607503607504,0.03949849753424751,0.27144050550529447,0.08479932930433734,0.15357142857142855,0.026256530459798835,0.16666666666666669,0.05879447357921312,0.5833333333333333,0.14294089255854006,0.8008549783549783,0.1703920646383948,0.6803583157400892,0.01714196977630704,0.6847018970189701,0.03111135569980037,0.8282920002067298,0.004489209820606554,0.829559449620864,0.010133295769161834,0.9849261083743842,0.0046553244516922086,0.9886178861788618,0.012240205735107002,0.8995997037267113,0.0033475530470854333,0.9020807724809883,0.008553421237878249,28.5,0.0,123.0,0.0,0.5833333333333333,0.14294089255854006,0.8008549783549783,0.1703920646383948,0.15357142857142855,0.026256530459798835,0.16666666666666669,0.05879447357921312,0.23453607503607504,0.03949849753424751,0.27144050550529447,0.08479932930433734,6.9,0.0,30.0,0.0
22,knn,0 vs 2,0,2,0.7239442355889725,0.008528633722050389,0.7181069958847737,0.025460509181441146,0.625850042341906,0.015882039094297338,0.6164319808199776,0.047797026401577285,0.4751108374384236,0.017715588465575624,0.45785123966942143,0.05200705032248686,0.9389337931590255,0.015720673921944834,0.9508859697974638,0.02588349234757772,0.8350373856439127,0.012980877735840841,0.8381079799485166,0.022103823901349868,0.6547275253056941,0.007398615152015193,0.6454935423615353,0.02157987762866019,0.9684359605911329,0.008334253388992446,0.9762295081967212,0.014170822382393363,0.7804487978903386,0.005765796240643364,0.7769042398617044,0.016061951228856588,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9389337931590255,0.015720673921944834,0.9508859697974638,0.02588349234757772,0.4751108374384236,0.017715588465575624,0.45785123966942143,0.05200705032248686,0.625850042341906,0.015882039094297338,0.6164319808199776,0.047797026401577285,28.1,0.0,121.0,0.0
23,knn,1 vs 2,1,2,0.714,0.01809273165598578,0.7158940397350992,0.04518111850961185,0.8148414190687294,0.01626121654305778,0.8124870712548573,0.03730448808195495,0.7951108374384237,0.036668547735147106,0.775206611570248,0.06812823116099012,0.8413586210476259,0.01491879344295643,0.856796474408932,0.00921634907744465,0.6364077527562749,0.03231764285464778,0.6550275482093665,0.01981485270086588,0.3210315240315241,0.038934022083305875,0.35435464865990507,0.05129351275333427,0.38380952380952377,0.08804016582611514,0.4766666666666667,0.06295206877429019,0.339022319665946,0.05152735012137359,0.4012005033227483,0.027548686251609892,6.9,0.0,30.0,0.0,0.8413586210476259,0.01491879344295643,0.856796474408932,0.00921634907744465,0.7951108374384237,0.036668547735147106,0.775206611570248,0.06812823116099012,0.8148414190687294,0.01626121654305778,0.8124870712548573,0.03730448808195495,28.1,0.0,121.0,0.0
24,gaussian_nb,0 vs 1,0,1,0.7234285714285714,0.08479126772782923,0.7372549019607844,0.07386874014041253,0.5265821048615643,0.05778511189569496,0.5329451007234173,0.07323955506050442,0.7519047619047619,0.04926775482409265,0.7433333333333334,0.05676462121975471,0.42070862522784047,0.06943125346976302,0.4198214519144557,0.0793622246788671,0.7441939361951678,0.040387525706346926,0.7575609756097561,0.05666426245484634,0.9225357984307351,0.013804447938288326,0.9207459035709151,0.018634119228178297,0.7168596059113301,0.11146795739476717,0.7357723577235771,0.08998351065519777,0.7982141523031544,0.08272772664392206,0.8155113748838267,0.06286806809510885,28.5,0.0,123.0,0.0,0.42070862522784047,0.06943125346976302,0.4198214519144557,0.0793622246788671,0.7519047619047619,0.04926775482409265,0.7433333333333334,0.05676462121975471,0.5265821048615643,0.05778511189569496,0.5329451007234173,0.07323955506050442,6.9,0.0,30.0,0.0
25,gaussian_nb,0 vs 2,0,2,0.9177788220551377,0.005380760067379052,0.9148148148148149,0.01997757666364986,0.919557746244443,0.005107123072477312,0.9158330392040602,0.019581098911320205,0.9437684729064039,0.007677989550299138,0.9305785123966942,0.02376182771663672,0.8984608633084594,0.006818675292608191,0.9019037015031877,0.023796773995133094,0.9322732670654471,0.006822570949819108,0.9389852323533396,0.021526638093921555,0.9428628843938937,0.007916248487948722,0.9291772872364851,0.02299193633204199,0.8921921182266012,0.007737893792049341,0.8991803278688524,0.026504140574377683,0.9156707446922672,0.005684987890740548,0.9137315050612186,0.020511192852277996,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.8984608633084594,0.006818675292608191,0.9019037015031877,0.023796773995133094,0.9437684729064039,0.007677989550299138,0.9305785123966942,0.02376182771663672,0.919557746244443,0.005107123072477312,0.9158330392040602,0.019581098911320205,28.1,0.0,121.0,0.0
26,gaussian_nb,1 vs 2,1,2,0.4362857142857142,0.018122786048222827,0.4278145695364238,0.04155742737571777,0.5001558328593082,0.01986298153627666,0.49005789800665245,0.058842599398981545,0.3605665024630542,0.02044448727719382,0.3462809917355372,0.056248289805280904,0.8580473105326047,0.021830145808820277,0.8514139671604113,0.029049094621264097,0.6439526155289703,0.02891068918645801,0.6573553719008264,0.03969944532630786,0.22259901452341863,0.011557239902474281,0.22340278619505152,0.01605296110218731,0.7449999999999999,0.03751962617349137,0.7566666666666666,0.060959407663756494,0.3415041851823194,0.01689981238664142,0.34464574616131893,0.02303939048859927,6.9,0.0,30.0,0.0,0.8580473105326047,0.021830145808820277,0.8514139671604113,0.029049094621264097,0.3605665024630542,0.02044448727719382,0.3462809917355372,0.056248289805280904,0.5001558328593082,0.01986298153627666,0.49005789800665245,0.058842599398981545,28.1,0.0,121.0,0.0
