seed,fold,class,feature,mean_abs_shap
777,1,0,NP3BRADY_min,0.13317779926380946
777,1,0,NP3BRADY_max,0.11634566929038476
777,1,0,NP3BRADY_mean,0.11625261148962941
777,1,0,NP3PRSPL_mean,0.10176981250188682
777,1,0,NP3PRSPL_max,0.09173265519267436
777,1,0,NP3FACXP_mean,0.09154833327460907
777,1,0,NP3RTCON_mean,0.08867212656263362
777,1,0,NP3RIGLL_mean,0.08815557124518848
777,1,0,NP3FACXP_min,0.08495750677877635
777,1,0,NP3RIGRL_mean,0.08148297620011989
777,1,0,NP3HMOVR_min,0.08003631700349584
777,1,0,NP3RIGLL_std,0.07870666057869402
777,1,0,NP3SPCH_min,0.0786046104475512
777,1,0,NP3RIGLU_min,0.07766631411952783
777,1,0,NP3RIGLU_max,0.07649880927225823
777,1,0,NP3FACXP_max,0.07649238276106592
777,1,0,NP3RTCON_max,0.075217439489547
777,1,0,NP3RIGRL_max,0.07477413862182947
777,1,0,NP3RIGN_max,0.0742157204332572
777,1,0,NP3RIGLU_mean,0.07418892322023944
777,1,0,NP3TTAPL_mean,0.07329986383304475
777,1,0,NP3PRSPR_mean,0.0732386171371327
777,1,0,NP3HMOVL_min,0.07200979987296935
777,1,0,NP3RTALU_max,0.0716443782213184
777,1,0,NP3RTALU_mean,0.07142118222545109
777,1,0,NP3PRSPR_min,0.07131194175574947
777,1,0,NP3HMOVL_mean,0.07039705720942392
777,1,0,NP3RIGLL_max,0.06646213585720408
777,1,0,NP3TTAPR_max,0.06645297921926185
777,1,0,NP2TRMR_min,0.06613809444332197
777,1,0,NP3LGAGL_mean,0.06553472513186151
777,1,0,NP3RIGN_mean,0.0650817274636709
777,1,0,NP3TTAPL_max,0.06492368284612367
777,1,0,NP3FTAPL_min,0.06425135895702182
777,1,0,NP3RIGRU_mean,0.06421908699458817
777,1,0,NP3LGAGR_std,0.06379578085829249
777,1,0,NP3FTAPR_mean,0.062224891879693274
777,1,0,NP3SPCH_max,0.06188905136659772
777,1,0,NP3RTCON_std,0.06163635746407437
777,1,0,NP3RIGN_std,0.06133696607308014
777,1,0,NP2TRMR_mean,0.0611981369466222
777,1,0,NP3PSTBL_min,0.059559085089957886
777,1,0,NP3RIGRU_min,0.059301292662219354
777,1,0,NP3BRADY_std,0.059223502787810835
777,1,0,NP3RIGRU_std,0.05856639272129718
777,1,0,NP3LGAGL_max,0.0584213189562147
777,1,0,NP3RIGLU_std,0.057929108911495546
777,1,0,NP3RIGRL_min,0.057860495401142936
777,1,0,NP3GAIT_mean,0.05710984528491045
777,1,0,NP3RTARU_std,0.05619545421149419
777,1,0,NP2EAT_std,0.055726917620860766
777,1,0,NP3RIGRL_std,0.05554190017984496
777,1,0,NP3RTARU_max,0.05532209686506497
777,1,0,NP3RTCON_min,0.054644804317671714
777,1,0,NP3PRSPL_min,0.05454514826432002
777,1,0,NP2HWRT_mean,0.054361190500463195
777,1,0,NP3RIGLL_min,0.05255621638164721
777,1,0,NP3TTAPL_min,0.05251874516751278
777,1,0,NP3TTAPR_mean,0.05243058037663198
777,1,0,NP3PSTBL_max,0.052212095206234
777,1,0,NP3LGAGR_max,0.05204537892596969
777,1,0,NP3FTAPL_max,0.05156480237966387
777,1,0,NP2TRMR_max,0.05090112863913303
777,1,0,NP3RIGLL_var,0.05004115165465494
777,1,0,NP3GAIT_min,0.04975301895579349
777,1,0,NP3RTALU_var,0.049334797720644245
777,1,0,NP3RTARU_mean,0.04878306261795226
777,1,0,NP3RIGN_var,0.04811121121056348
777,1,0,NP3FTAPR_max,0.04775621979883033
777,1,0,NP3HMOVL_max,0.047264026946943954
777,1,0,NP3SPCH_mean,0.04696709911373187
777,1,0,NP3FTAPL_mean,0.046192655687256494
777,1,0,NP2HYGN_std,0.04567089079274862
777,1,0,NP3PRSPR_std,0.04546075588126934
777,1,0,NP3TTAPR_min,0.04490687906442052
777,1,0,NP3RTALU_std,0.04448918529371294
777,1,0,NP2SPCH_max,0.044298465610477115
777,1,0,NP3FTAPR_min,0.044089547971478724
777,1,0,NP3HMOVR_mean,0.04321945194745131
