epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.5233316719532013,1.2310137541397759,0.17391304347826086,0.13508771929824562,0.14096109839816934,0.16666666666666666,0.125,0.375,0.0
2,1.2321048080921173,1.020198562870855,0.34782608695652173,0.17777777777777778,0.1855072463768116,0.3333333333333333,0.0,1.0,0.0
3,1.1038021892309189,0.9088627385056537,0.391304347826087,0.2611111111111111,0.26159420289855073,0.38095238095238093,0.0,1.0,0.14285714285714285
4,0.9512507393956184,0.8627836807914402,0.43478260869565216,0.4432234432234432,0.44800127408823054,0.42857142857142855,0.5,0.5,0.2857142857142857
5,0.9207548871636391,0.8631811997164851,0.6521739130434783,0.5879629629629629,0.5845410628019324,0.6666666666666666,0.875,0.125,1.0
6,0.8795714825391769,0.8426245321398196,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
7,0.8181735053658485,0.8261852808620619,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
8,0.7768901139497757,0.8090350731559421,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
9,0.7589674741029739,0.7848603129386902,0.5652173913043478,0.5261437908496732,0.5234441602728047,0.5714285714285715,0.875,0.125,0.7142857142857143
10,0.7726754546165466,0.7857842963674794,0.5652173913043478,0.5261437908496732,0.5234441602728047,0.5714285714285715,0.875,0.125,0.7142857142857143
11,0.7406588569283485,0.7875213234320931,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
12,0.7305783182382584,0.7998260492863862,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
13,0.7152926027774811,0.7861234053321506,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
14,0.6795307397842407,0.7799902584241785,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
15,0.7247839942574501,0.7865276025689166,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
16,0.7520763874053955,0.7825407515401426,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
17,0.723826989531517,0.7766230728315271,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
18,0.6933102831244469,0.7719111338905666,0.6086956521739131,0.5854072398190046,0.5836858154633091,0.6130952380952381,0.875,0.25,0.7142857142857143
19,0.7004133760929108,0.7910386323928833,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
20,0.7095716074109077,0.7813636064529419,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
21,0.6677790284156799,0.7745101970175038,0.6956521739130435,0.6549811843929491,0.6496422020718695,0.7083333333333334,0.875,0.25,1.0
22,0.6716860830783844,0.7804586472718612,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
23,0.7043277844786644,0.7757448061652805,0.6521739130434783,0.5867905056759546,0.5802665230852067,0.6666666666666666,0.875,0.125,1.0
24,0.6958465799689293,0.7785555953564851,0.6521739130434783,0.5867905056759546,0.5802665230852067,0.6666666666666666,0.875,0.125,1.0
25,0.6335823759436607,0.7760582799496858,0.6521739130434783,0.5867905056759546,0.5802665230852067,0.6666666666666666,0.875,0.125,1.0
26,0.7147316485643387,0.7839602517045062,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
27,0.6684286966919899,0.78543447152428,0.6086956521739131,0.5078431372549019,0.49948849104859333,0.625,0.875,0.0,1.0
28,0.6687307059764862,0.7832023708716683,0.6521739130434783,0.5867905056759546,0.5802665230852067,0.6666666666666666,0.875,0.125,1.0
