epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.6301461442096813,0.5378343793185981,0.9054054054054054,0.9135802469135802,0.9045513174866409
2,0.4581494991843765,0.35730670110599416,0.9121621621621622,0.9182389937106918,0.9133038511147964
3,0.2918524270927584,0.2605820217648068,0.8986486486486487,0.9044585987261147,0.9009581721024507
4,0.2082881804656338,0.22579060998317357,0.9121621621621622,0.9182389937106918,0.9133038511147964
5,0.16548981280947053,0.21674774889204954,0.918918918918919,0.9259259259259259,0.9181868435599778
6,0.13092848507536425,0.2206443727419183,0.8986486486486487,0.9079754601226994,0.8970886309194767
7,0.10189795650139048,0.2243837469534294,0.8986486486486487,0.9079754601226994,0.8970886309194767
8,0.08642481453716755,0.23037784068366965,0.8986486486486487,0.9079754601226994,0.8970886309194767
9,0.06735958634699518,0.24909292873800606,0.8851351351351351,0.896969696969697,0.8821632577851484
10,0.052924150399662355,0.25928609576579686,0.8918918918918919,0.9024390243902439,0.8896259443523125
11,0.047263547060759484,0.2830717113573809,0.8783783783783784,0.891566265060241,0.8747005712179841
12,0.03415706731076982,0.2870323876850307,0.8851351351351351,0.8957055214723927,0.8834531048461396
13,0.028611492730576445,0.29833441177332726,0.8783783783783784,0.891566265060241,0.8747005712179841
14,0.023856657620116666,0.3086533029878361,0.8783783783783784,0.891566265060241,0.8747005712179841
15,0.01848830025945161,0.31764324969687574,0.8851351351351351,0.896969696969697,0.8821632577851484
16,0.015163592377526534,0.33064442968021174,0.8851351351351351,0.896969696969697,0.8821632577851484
17,0.012281049993140874,0.33717399023825656,0.8851351351351351,0.896969696969697,0.8821632577851484
18,0.010273991612012725,0.33824921834811167,0.8918918918918919,0.9024390243902439,0.8896259443523125
19,0.008510143691170457,0.3518228246736013,0.8918918918918919,0.9024390243902439,0.8896259443523125
20,0.00695958616514061,0.3639951751636643,0.8918918918918919,0.9024390243902439,0.8896259443523125
