epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.37735896094425303,0.20922624944029627,0.9256756756756757,0.929519071310116,0.9290322580645162
2,0.19887709255154068,0.18512517052727775,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1754791749691641,0.18765100212516012,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.15169949743997407,0.19169273056291244,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.13016987456059134,0.20001337516146736,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.12898827918075226,0.18862590193748474,0.9324324324324325,0.9356919108162889,0.9358974358974359
7,0.1135507529551113,0.19538113736623042,0.9256756756756757,0.9282292242491248,0.9299363057324841
8,0.11410146596766002,0.1899784748014566,0.9324324324324325,0.9356919108162889,0.9358974358974359
9,0.0939739145388877,0.1914512085149417,0.9256756756756757,0.9282292242491248,0.9299363057324841
10,0.09900963583306686,0.2028768553927138,0.9324324324324325,0.9369817578772802,0.935064935064935
11,0.07857316344775059,0.2518438261908454,0.9324324324324325,0.9356919108162889,0.9358974358974359
12,0.08886920694714866,0.23661380402139714,0.9121621621621622,0.9145936981757877,0.9171974522292994
