epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.10530187189579,1.0644415565159009,0.4782608695652174,0.4343434343434343,0.4255599472990777,0.5,0.375,0.125,1.0
2,1.0124066546559334,1.0162795704344045,0.4782608695652174,0.44017094017094016,0.4303232998885173,0.5,0.375,0.125,1.0
3,0.9142562076449394,0.9606272500494252,0.5217391304347826,0.49523809523809526,0.486335403726708,0.5416666666666666,0.375,0.25,1.0
4,0.8659399524331093,0.9165923828664033,0.5217391304347826,0.49523809523809526,0.486335403726708,0.5416666666666666,0.375,0.25,1.0
5,0.7602338194847107,0.8785681698633276,0.5652173913043478,0.5606837606837606,0.5560758082497212,0.5773809523809524,0.5,0.375,0.8571428571428571
6,0.7027924507856369,0.8539293434308923,0.6086956521739131,0.5935993830730673,0.5873714386300198,0.625,0.5,0.375,1.0
7,0.6227632723748684,0.8379422996355139,0.6086956521739131,0.5935993830730673,0.5873714386300198,0.625,0.5,0.375,1.0
8,0.5730787478387356,0.809227326641912,0.5652173913043478,0.5606837606837606,0.5560758082497212,0.5773809523809524,0.5,0.375,0.8571428571428571
9,0.5194708108901978,0.8018689544304557,0.6956521739130435,0.6789473684210526,0.6764302059496567,0.7083333333333334,0.75,0.375,1.0
10,0.46123863011598587,0.7761289218197698,0.6956521739130435,0.6805555555555555,0.6811594202898551,0.7023809523809524,0.875,0.375,0.8571428571428571
11,0.40882084146142006,0.7644334228142448,0.6956521739130435,0.6805555555555555,0.6811594202898551,0.7023809523809524,0.875,0.375,0.8571428571428571
12,0.3525962792336941,0.7894057864728181,0.7391304347826086,0.7190988835725678,0.7183274391512378,0.75,0.875,0.375,1.0
