epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3637283023547482,0.28655553161091096,0.8851351351351351,0.8859060402684564,0.892482034273079
2,0.18370360790474996,0.3223846144722523,0.8851351351351351,0.8874172185430463,0.8911921872120877
3,0.1317953474416926,0.35590864549630097,0.8851351351351351,0.8888888888888888,0.8899023401510964
4,0.1130512540002127,0.3632079897687544,0.8851351351351351,0.8888888888888888,0.8899023401510964
5,0.0960212179107239,0.39346965313008103,0.8783783783783784,0.881578947368421,0.8837295006449235
6,0.08878101078743064,0.4157754920401006,0.8716216216216216,0.8758169934640523,0.8762668140777594
7,0.07559810441641791,0.4754412758802819,0.8716216216216216,0.8758169934640523,0.8762668140777594
8,0.07604323687484942,0.4496640841684279,0.8581081081081081,0.8662420382165605,0.8600515938824396
9,0.05468078410076733,0.4886231295185516,0.8513513513513513,0.8589743589743589,0.8538787543762668
10,0.04461607284768409,0.5709832304462513,0.8445945945945946,0.8553459119496856,0.8451262207481113
11,0.050910245992142604,0.6060900285704741,0.8445945945945946,0.8553459119496856,0.8451262207481113
