,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4520 ± 0.0223,0.3781 ± 0.0248,0.3778 ± 0.0285,0.3773 ± 0.0265,0.5309 ± 0.0201,0.4589 ± 0.0233,0.4520 ± 0.0223,0.4550 ± 0.0223,0.5361 ± 0.0198,0.4464 ± 0.0221,0.3746 ± 0.0197,0.3761 ± 0.0208,0.3745 ± 0.0202,0.5293 ± 0.0155,0.4548 ± 0.0221,0.4464 ± 0.0221,0.4500 ± 0.0222,0.5329 ± 0.0195
random_forest,0.5095 ± 0.0124,0.3738 ± 0.0701,0.3841 ± 0.0115,0.3675 ± 0.0151,0.5908 ± 0.0195,0.4701 ± 0.0239,0.5095 ± 0.0124,0.4847 ± 0.0117,0.5997 ± 0.0162,0.5071 ± 0.0228,0.3765 ± 0.0288,0.3847 ± 0.0168,0.3722 ± 0.0157,0.5851 ± 0.0185,0.4725 ± 0.0206,0.5071 ± 0.0228,0.4862 ± 0.0203,0.5950 ± 0.0179
extra_trees,0.5077 ± 0.0214,0.3658 ± 0.0417,0.3845 ± 0.0181,0.3695 ± 0.0220,0.5796 ± 0.0277,0.4675 ± 0.0254,0.5077 ± 0.0214,0.4846 ± 0.0211,0.5931 ± 0.0230,0.5099 ± 0.0187,0.3937 ± 0.0323,0.3902 ± 0.0165,0.3804 ± 0.0188,0.5783 ± 0.0154,0.4798 ± 0.0196,0.5099 ± 0.0187,0.4900 ± 0.0184,0.5891 ± 0.0146
xgboost,0.4993 ± 0.0197,0.3825 ± 0.0398,0.3839 ± 0.0202,0.3760 ± 0.0246,0.5817 ± 0.0160,0.4714 ± 0.0229,0.4993 ± 0.0197,0.4821 ± 0.0203,0.5886 ± 0.0137,0.4846 ± 0.0193,0.3770 ± 0.0191,0.3759 ± 0.0146,0.3709 ± 0.0150,0.5636 ± 0.0129,0.4615 ± 0.0177,0.4846 ± 0.0193,0.4708 ± 0.0183,0.5726 ± 0.0205
adaboost,0.5227 ± 0.0264,0.3798 ± 0.0255,0.3973 ± 0.0181,0.3845 ± 0.0186,0.5854 ± 0.0191,0.4865 ± 0.0241,0.5227 ± 0.0264,0.5021 ± 0.0249,0.6059 ± 0.0190,0.5126 ± 0.0166,0.3869 ± 0.0245,0.3948 ± 0.0155,0.3877 ± 0.0184,0.5735 ± 0.0193,0.4867 ± 0.0168,0.5126 ± 0.0166,0.4981 ± 0.0159,0.5933 ± 0.0196
svm,0.5326 ± 0.0131,0.4071 ± 0.0566,0.4037 ± 0.0120,0.3864 ± 0.0171,0.6019 ± 0.0249,0.4952 ± 0.0216,0.5326 ± 0.0131,0.5044 ± 0.0139,0.6160 ± 0.0192,0.5143 ± 0.0131,0.3907 ± 0.0279,0.3948 ± 0.0117,0.3852 ± 0.0153,0.5730 ± 0.0155,0.4858 ± 0.0138,0.5143 ± 0.0131,0.4955 ± 0.0115,0.5916 ± 0.0135
logistic_regression,0.4352 ± 0.0301,0.4193 ± 0.0188,0.4171 ± 0.0247,0.3957 ± 0.0241,0.5924 ± 0.0182,0.5130 ± 0.0252,0.4352 ± 0.0301,0.4612 ± 0.0280,0.6104 ± 0.0198,0.4138 ± 0.0229,0.3991 ± 0.0129,0.3854 ± 0.0175,0.3720 ± 0.0169,0.5754 ± 0.0124,0.4965 ± 0.0151,0.4138 ± 0.0229,0.4433 ± 0.0205,0.5938 ± 0.0143
knn,0.4308 ± 0.0283,0.3850 ± 0.0297,0.3884 ± 0.0331,0.3714 ± 0.0277,0.5575 ± 0.0198,0.4665 ± 0.0304,0.4308 ± 0.0283,0.4346 ± 0.0259,0.5611 ± 0.0172,0.4080 ± 0.0100,0.3724 ± 0.0103,0.3761 ± 0.0187,0.3570 ± 0.0114,0.5454 ± 0.0122,0.4535 ± 0.0118,0.4080 ± 0.0100,0.4173 ± 0.0091,0.5456 ± 0.0132
gaussian_nb,0.5018 ± 0.0149,0.3825 ± 0.0350,0.3783 ± 0.0128,0.3314 ± 0.0219,0.5990 ± 0.0263,0.4940 ± 0.0278,0.5018 ± 0.0149,0.4361 ± 0.0228,0.6092 ± 0.0320,0.4857 ± 0.0277,0.3996 ± 0.0248,0.3776 ± 0.0121,0.3452 ± 0.0187,0.5674 ± 0.0097,0.4959 ± 0.0171,0.4857 ± 0.0277,0.4395 ± 0.0185,0.5855 ± 0.0110
