,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.6853 ± 0.0288,0.5521 ± 0.0263,0.5474 ± 0.0285,0.5471 ± 0.0274,0.6517 ± 0.0216,0.6954 ± 0.0209,0.6853 ± 0.0288,0.6877 ± 0.0246,0.7123 ± 0.0208,0.6792 ± 0.0171,0.5453 ± 0.0158,0.5447 ± 0.0177,0.5437 ± 0.0167,0.6466 ± 0.0178,0.6834 ± 0.0148,0.6792 ± 0.0171,0.6798 ± 0.0155,0.7054 ± 0.0165
random_forest,0.7813 ± 0.0188,0.6195 ± 0.0454,0.6011 ± 0.0170,0.5886 ± 0.0201,0.7857 ± 0.0175,0.7430 ± 0.0220,0.7813 ± 0.0188,0.7529 ± 0.0155,0.8644 ± 0.0129,0.7686 ± 0.0109,0.5934 ± 0.0269,0.5905 ± 0.0105,0.5784 ± 0.0143,0.7764 ± 0.0163,0.7276 ± 0.0117,0.7686 ± 0.0109,0.7421 ± 0.0101,0.8540 ± 0.0099
extra_trees,0.7729 ± 0.0202,0.5946 ± 0.0476,0.5923 ± 0.0198,0.5777 ± 0.0246,0.7866 ± 0.0216,0.7287 ± 0.0244,0.7729 ± 0.0202,0.7435 ± 0.0197,0.8557 ± 0.0173,0.7684 ± 0.0111,0.6048 ± 0.0372,0.5926 ± 0.0159,0.5822 ± 0.0217,0.7744 ± 0.0205,0.7307 ± 0.0171,0.7684 ± 0.0111,0.7422 ± 0.0131,0.8470 ± 0.0133
xgboost,0.7516 ± 0.0324,0.5629 ± 0.0350,0.5755 ± 0.0286,0.5645 ± 0.0278,0.7685 ± 0.0233,0.7151 ± 0.0227,0.7516 ± 0.0324,0.7310 ± 0.0262,0.8498 ± 0.0190,0.7511 ± 0.0185,0.5710 ± 0.0336,0.5791 ± 0.0198,0.5698 ± 0.0238,0.7534 ± 0.0216,0.7145 ± 0.0190,0.7511 ± 0.0185,0.7304 ± 0.0177,0.8344 ± 0.0154
adaboost,0.7711 ± 0.0177,0.6099 ± 0.0395,0.6058 ± 0.0198,0.5995 ± 0.0260,0.8050 ± 0.0142,0.7433 ± 0.0178,0.7711 ± 0.0177,0.7536 ± 0.0146,0.8761 ± 0.0091,0.7458 ± 0.0099,0.5918 ± 0.0190,0.5927 ± 0.0138,0.5895 ± 0.0164,0.7824 ± 0.0080,0.7264 ± 0.0099,0.7458 ± 0.0099,0.7345 ± 0.0083,0.8555 ± 0.0036
svm,0.7579 ± 0.0204,0.5909 ± 0.0244,0.5943 ± 0.0203,0.5889 ± 0.0229,0.8040 ± 0.0185,0.7360 ± 0.0178,0.7579 ± 0.0204,0.7450 ± 0.0175,0.8731 ± 0.0146,0.7346 ± 0.0110,0.5870 ± 0.0092,0.5884 ± 0.0082,0.5869 ± 0.0085,0.7903 ± 0.0093,0.7294 ± 0.0072,0.7346 ± 0.0110,0.7314 ± 0.0070,0.8606 ± 0.0057
logistic_regression,0.6967 ± 0.0259,0.6062 ± 0.0252,0.5959 ± 0.0342,0.5891 ± 0.0304,0.7988 ± 0.0158,0.7531 ± 0.0214,0.6967 ± 0.0259,0.7151 ± 0.0244,0.8698 ± 0.0133,0.6857 ± 0.0154,0.5972 ± 0.0104,0.5891 ± 0.0134,0.5813 ± 0.0122,0.7826 ± 0.0113,0.7430 ± 0.0110,0.6857 ± 0.0154,0.7058 ± 0.0134,0.8536 ± 0.0082
knn,0.6476 ± 0.0335,0.5657 ± 0.0212,0.5473 ± 0.0292,0.5383 ± 0.0266,0.7518 ± 0.0310,0.7034 ± 0.0209,0.6476 ± 0.0335,0.6553 ± 0.0283,0.8163 ± 0.0227,0.6314 ± 0.0152,0.5587 ± 0.0181,0.5420 ± 0.0208,0.5291 ± 0.0191,0.7361 ± 0.0187,0.6958 ± 0.0180,0.6314 ± 0.0152,0.6420 ± 0.0175,0.8008 ± 0.0180
gaussian_nb,0.6777 ± 0.0317,0.5587 ± 0.0335,0.5532 ± 0.0329,0.5485 ± 0.0330,0.7812 ± 0.0279,0.6871 ± 0.0318,0.6777 ± 0.0317,0.6733 ± 0.0313,0.8382 ± 0.0242,0.6711 ± 0.0133,0.5548 ± 0.0144,0.5511 ± 0.0163,0.5462 ± 0.0155,0.7630 ± 0.0139,0.6813 ± 0.0123,0.6711 ± 0.0133,0.6679 ± 0.0125,0.8206 ± 0.0106
