,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4220 ± 0.0239,0.3424 ± 0.0254,0.3377 ± 0.0267,0.3383 ± 0.0256,0.5042 ± 0.0197,0.4332 ± 0.0259,0.4220 ± 0.0239,0.4258 ± 0.0236,0.5157 ± 0.0215,0.4267 ± 0.0144,0.3516 ± 0.0109,0.3508 ± 0.0111,0.3505 ± 0.0108,0.5127 ± 0.0105,0.4359 ± 0.0130,0.4267 ± 0.0144,0.4308 ± 0.0135,0.5185 ± 0.0127
random_forest,0.5227 ± 0.0140,0.3838 ± 0.0456,0.3957 ± 0.0127,0.3804 ± 0.0170,0.5745 ± 0.0253,0.4835 ± 0.0206,0.5227 ± 0.0140,0.4986 ± 0.0149,0.6027 ± 0.0235,0.5127 ± 0.0255,0.3702 ± 0.0249,0.3882 ± 0.0196,0.3754 ± 0.0203,0.5538 ± 0.0223,0.4766 ± 0.0247,0.5127 ± 0.0255,0.4927 ± 0.0247,0.5811 ± 0.0249
extra_trees,0.5330 ± 0.0212,0.4311 ± 0.1009,0.4042 ± 0.0169,0.3885 ± 0.0195,0.5727 ± 0.0238,0.5024 ± 0.0333,0.5330 ± 0.0212,0.5069 ± 0.0205,0.6018 ± 0.0243,0.5075 ± 0.0195,0.3647 ± 0.0311,0.3822 ± 0.0157,0.3658 ± 0.0165,0.5481 ± 0.0241,0.4663 ± 0.0212,0.5075 ± 0.0195,0.4834 ± 0.0186,0.5753 ± 0.0252
xgboost,0.5051 ± 0.0298,0.3819 ± 0.0435,0.3858 ± 0.0215,0.3762 ± 0.0230,0.5548 ± 0.0276,0.4761 ± 0.0285,0.5051 ± 0.0298,0.4872 ± 0.0299,0.5820 ± 0.0335,0.4780 ± 0.0221,0.3568 ± 0.0275,0.3657 ± 0.0208,0.3589 ± 0.0228,0.5391 ± 0.0282,0.4548 ± 0.0234,0.4780 ± 0.0221,0.4651 ± 0.0224,0.5591 ± 0.0280
adaboost,0.5304 ± 0.0268,0.3737 ± 0.0544,0.3988 ± 0.0230,0.3778 ± 0.0267,0.5675 ± 0.0319,0.4821 ± 0.0371,0.5304 ± 0.0268,0.5005 ± 0.0286,0.5992 ± 0.0328,0.5316 ± 0.0147,0.3861 ± 0.0343,0.3998 ± 0.0095,0.3812 ± 0.0086,0.5735 ± 0.0199,0.4875 ± 0.0119,0.5316 ± 0.0147,0.5040 ± 0.0131,0.5970 ± 0.0167
svm,0.5458 ± 0.0210,0.3662 ± 0.0149,0.4085 ± 0.0157,0.3828 ± 0.0149,0.5755 ± 0.0250,0.4889 ± 0.0198,0.5458 ± 0.0210,0.5112 ± 0.0199,0.6143 ± 0.0228,0.5401 ± 0.0148,0.3769 ± 0.0271,0.4049 ± 0.0122,0.3836 ± 0.0138,0.5675 ± 0.0204,0.4911 ± 0.0173,0.5401 ± 0.0148,0.5099 ± 0.0151,0.6010 ± 0.0185
logistic_regression,0.4275 ± 0.0342,0.4035 ± 0.0247,0.3910 ± 0.0360,0.3751 ± 0.0291,0.5591 ± 0.0300,0.5009 ± 0.0255,0.4275 ± 0.0342,0.4471 ± 0.0291,0.5845 ± 0.0227,0.4198 ± 0.0102,0.3937 ± 0.0095,0.3836 ± 0.0160,0.3704 ± 0.0098,0.5516 ± 0.0160,0.4899 ± 0.0125,0.4198 ± 0.0102,0.4430 ± 0.0114,0.5763 ± 0.0121
knn,0.4429 ± 0.0271,0.3852 ± 0.0352,0.3848 ± 0.0356,0.3678 ± 0.0313,0.5593 ± 0.0325,0.4713 ± 0.0388,0.4429 ± 0.0271,0.4382 ± 0.0304,0.5726 ± 0.0301,0.4086 ± 0.0227,0.3658 ± 0.0180,0.3631 ± 0.0199,0.3450 ± 0.0191,0.5312 ± 0.0151,0.4506 ± 0.0198,0.4086 ± 0.0227,0.4106 ± 0.0206,0.5444 ± 0.0167
gaussian_nb,0.4227 ± 0.0677,0.3953 ± 0.0197,0.3750 ± 0.0225,0.3609 ± 0.0346,0.5819 ± 0.0275,0.4962 ± 0.0270,0.4227 ± 0.0677,0.4391 ± 0.0533,0.6009 ± 0.0276,0.4019 ± 0.0506,0.3908 ± 0.0118,0.3741 ± 0.0191,0.3542 ± 0.0202,0.5591 ± 0.0124,0.4876 ± 0.0137,0.4019 ± 0.0506,0.4241 ± 0.0357,0.5795 ± 0.0111
