,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.7491 ± 0.0174,0.6136 ± 0.0266,0.6128 ± 0.0262,0.6120 ± 0.0259,0.7328 ± 0.0169,0.7540 ± 0.0167,0.7491 ± 0.0174,0.7505 ± 0.0157,0.8002 ± 0.0122,0.7381 ± 0.0183,0.6062 ± 0.0186,0.6054 ± 0.0190,0.6051 ± 0.0189,0.7233 ± 0.0142,0.7473 ± 0.0159,0.7381 ± 0.0183,0.7421 ± 0.0167,0.7910 ± 0.0144
random_forest,0.8648 ± 0.0100,0.8354 ± 0.0580,0.6870 ± 0.0112,0.6916 ± 0.0149,0.8916 ± 0.0118,0.8573 ± 0.0215,0.8648 ± 0.0100,0.8367 ± 0.0101,0.9393 ± 0.0063,0.8522 ± 0.0085,0.7516 ± 0.0483,0.6664 ± 0.0123,0.6623 ± 0.0179,0.8850 ± 0.0041,0.8252 ± 0.0187,0.8522 ± 0.0085,0.8223 ± 0.0092,0.9341 ± 0.0034
extra_trees,0.8549 ± 0.0055,0.8412 ± 0.0612,0.6604 ± 0.0117,0.6480 ± 0.0219,0.8892 ± 0.0156,0.8518 ± 0.0196,0.8549 ± 0.0055,0.8176 ± 0.0076,0.9386 ± 0.0077,0.8533 ± 0.0049,0.7846 ± 0.0686,0.6523 ± 0.0112,0.6344 ± 0.0199,0.8833 ± 0.0076,0.8326 ± 0.0240,0.8533 ± 0.0049,0.8138 ± 0.0081,0.9339 ± 0.0044
xgboost,0.8333 ± 0.0159,0.7018 ± 0.0435,0.6618 ± 0.0200,0.6610 ± 0.0266,0.8569 ± 0.0131,0.8047 ± 0.0189,0.8333 ± 0.0159,0.8111 ± 0.0154,0.9195 ± 0.0072,0.8305 ± 0.0115,0.6761 ± 0.0257,0.6564 ± 0.0147,0.6543 ± 0.0181,0.8552 ± 0.0096,0.7984 ± 0.0134,0.8305 ± 0.0115,0.8099 ± 0.0114,0.9185 ± 0.0066
adaboost,0.8048 ± 0.0138,0.6513 ± 0.0182,0.6503 ± 0.0144,0.6493 ± 0.0156,0.8292 ± 0.0191,0.7930 ± 0.0113,0.8048 ± 0.0138,0.7979 ± 0.0113,0.9092 ± 0.0095,0.7892 ± 0.0102,0.6432 ± 0.0197,0.6442 ± 0.0212,0.6432 ± 0.0201,0.8201 ± 0.0112,0.7904 ± 0.0123,0.7892 ± 0.0102,0.7893 ± 0.0104,0.9040 ± 0.0062
svm,0.8403 ± 0.0181,0.7070 ± 0.0372,0.6819 ± 0.0217,0.6836 ± 0.0264,0.8916 ± 0.0149,0.8183 ± 0.0202,0.8403 ± 0.0181,0.8244 ± 0.0170,0.9392 ± 0.0077,0.8313 ± 0.0065,0.6842 ± 0.0184,0.6685 ± 0.0132,0.6692 ± 0.0160,0.8764 ± 0.0070,0.8065 ± 0.0084,0.8313 ± 0.0065,0.8158 ± 0.0069,0.9301 ± 0.0037
logistic_regression,0.7934 ± 0.0169,0.6792 ± 0.0205,0.6835 ± 0.0249,0.6754 ± 0.0198,0.8681 ± 0.0168,0.8166 ± 0.0154,0.7934 ± 0.0169,0.8004 ± 0.0121,0.9253 ± 0.0086,0.7807 ± 0.0129,0.6643 ± 0.0166,0.6666 ± 0.0206,0.6609 ± 0.0182,0.8542 ± 0.0109,0.8109 ± 0.0121,0.7807 ± 0.0129,0.7927 ± 0.0125,0.9171 ± 0.0063
knn,0.6872 ± 0.0280,0.6198 ± 0.0271,0.5826 ± 0.0374,0.5673 ± 0.0366,0.7846 ± 0.0286,0.7587 ± 0.0178,0.6872 ± 0.0280,0.6798 ± 0.0284,0.8503 ± 0.0175,0.6821 ± 0.0132,0.6142 ± 0.0116,0.5810 ± 0.0164,0.5640 ± 0.0161,0.7793 ± 0.0135,0.7572 ± 0.0094,0.6821 ± 0.0132,0.6785 ± 0.0147,0.8462 ± 0.0087
gaussian_nb,0.7282 ± 0.0873,0.6747 ± 0.0194,0.6646 ± 0.0370,0.6347 ± 0.0598,0.8652 ± 0.0136,0.8241 ± 0.0206,0.7282 ± 0.0873,0.7484 ± 0.0742,0.9191 ± 0.0092,0.7006 ± 0.0650,0.6536 ± 0.0143,0.6406 ± 0.0188,0.6095 ± 0.0418,0.8479 ± 0.0112,0.8081 ± 0.0160,0.7006 ± 0.0650,0.7255 ± 0.0577,0.9054 ± 0.0070
