,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4385 ± 0.0311,0.3630 ± 0.0294,0.3635 ± 0.0296,0.3615 ± 0.0297,0.5201 ± 0.0238,0.4458 ± 0.0324,0.4385 ± 0.0311,0.4407 ± 0.0320,0.5254 ± 0.0274,0.4303 ± 0.0199,0.3562 ± 0.0142,0.3568 ± 0.0143,0.3557 ± 0.0141,0.5169 ± 0.0129,0.4386 ± 0.0189,0.4303 ± 0.0199,0.4339 ± 0.0193,0.5212 ± 0.0188
random_forest,0.5059 ± 0.0269,0.3847 ± 0.0527,0.3839 ± 0.0209,0.3705 ± 0.0219,0.5557 ± 0.0183,0.4719 ± 0.0282,0.5059 ± 0.0269,0.4833 ± 0.0251,0.5786 ± 0.0178,0.4876 ± 0.0195,0.3732 ± 0.0311,0.3731 ± 0.0165,0.3636 ± 0.0189,0.5390 ± 0.0097,0.4574 ± 0.0203,0.4876 ± 0.0195,0.4686 ± 0.0189,0.5566 ± 0.0113
extra_trees,0.5088 ± 0.0193,0.3760 ± 0.0467,0.3845 ± 0.0146,0.3682 ± 0.0152,0.5512 ± 0.0164,0.4694 ± 0.0219,0.5088 ± 0.0193,0.4838 ± 0.0171,0.5708 ± 0.0148,0.4829 ± 0.0210,0.3514 ± 0.0263,0.3646 ± 0.0149,0.3497 ± 0.0142,0.5334 ± 0.0114,0.4456 ± 0.0180,0.4829 ± 0.0210,0.4602 ± 0.0190,0.5479 ± 0.0138
xgboost,0.5026 ± 0.0239,0.3819 ± 0.0466,0.3864 ± 0.0241,0.3783 ± 0.0286,0.5448 ± 0.0204,0.4755 ± 0.0264,0.5026 ± 0.0239,0.4862 ± 0.0238,0.5754 ± 0.0211,0.4665 ± 0.0169,0.3539 ± 0.0168,0.3593 ± 0.0122,0.3534 ± 0.0128,0.5324 ± 0.0150,0.4435 ± 0.0147,0.4665 ± 0.0169,0.4535 ± 0.0156,0.5471 ± 0.0192
adaboost,0.5344 ± 0.0240,0.3710 ± 0.0459,0.4010 ± 0.0195,0.3794 ± 0.0218,0.5769 ± 0.0320,0.4841 ± 0.0307,0.5344 ± 0.0240,0.5046 ± 0.0249,0.6071 ± 0.0282,0.5259 ± 0.0189,0.3876 ± 0.0259,0.3978 ± 0.0141,0.3829 ± 0.0148,0.5687 ± 0.0161,0.4873 ± 0.0186,0.5259 ± 0.0189,0.5019 ± 0.0178,0.5956 ± 0.0175
svm,0.5363 ± 0.0181,0.3598 ± 0.0126,0.4014 ± 0.0136,0.3776 ± 0.0133,0.5678 ± 0.0235,0.4804 ± 0.0168,0.5363 ± 0.0181,0.5042 ± 0.0177,0.6001 ± 0.0202,0.5193 ± 0.0156,0.3663 ± 0.0333,0.3898 ± 0.0139,0.3717 ± 0.0163,0.5586 ± 0.0167,0.4760 ± 0.0195,0.5193 ± 0.0156,0.4933 ± 0.0159,0.5834 ± 0.0162
logistic_regression,0.4352 ± 0.0313,0.4078 ± 0.0209,0.3968 ± 0.0327,0.3819 ± 0.0261,0.5637 ± 0.0266,0.5062 ± 0.0225,0.4352 ± 0.0313,0.4558 ± 0.0281,0.5891 ± 0.0221,0.4255 ± 0.0156,0.3994 ± 0.0126,0.3864 ± 0.0146,0.3752 ± 0.0132,0.5497 ± 0.0121,0.4979 ± 0.0161,0.4255 ± 0.0156,0.4501 ± 0.0162,0.5734 ± 0.0148
knn,0.4092 ± 0.0165,0.3427 ± 0.0201,0.3403 ± 0.0213,0.3289 ± 0.0196,0.5338 ± 0.0176,0.4273 ± 0.0174,0.4092 ± 0.0165,0.4033 ± 0.0156,0.5447 ± 0.0149,0.3932 ± 0.0178,0.3408 ± 0.0231,0.3356 ± 0.0270,0.3253 ± 0.0231,0.5192 ± 0.0137,0.4255 ± 0.0218,0.3932 ± 0.0178,0.3962 ± 0.0186,0.5296 ± 0.0128
gaussian_nb,0.4150 ± 0.1394,0.3772 ± 0.0403,0.3683 ± 0.0379,0.3160 ± 0.0821,0.5678 ± 0.0192,0.4737 ± 0.0435,0.4150 ± 0.1394,0.3907 ± 0.1245,0.5900 ± 0.0187,0.3992 ± 0.0893,0.3774 ± 0.0119,0.3598 ± 0.0162,0.3260 ± 0.0420,0.5328 ± 0.0141,0.4758 ± 0.0111,0.3992 ± 0.0893,0.3985 ± 0.0688,0.5588 ± 0.0109
