,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.4374 ± 0.0275,0.3562 ± 0.0338,0.3551 ± 0.0347,0.3550 ± 0.0341,0.5134 ± 0.0262,0.4419 ± 0.0286,0.4374 ± 0.0275,0.4390 ± 0.0279,0.5205 ± 0.0270,0.4384 ± 0.0183,0.3575 ± 0.0187,0.3562 ± 0.0200,0.3563 ± 0.0193,0.5176 ± 0.0154,0.4459 ± 0.0179,0.4384 ± 0.0183,0.4418 ± 0.0180,0.5273 ± 0.0163
random_forest,0.5392 ± 0.0288,0.4010 ± 0.0364,0.4088 ± 0.0190,0.3933 ± 0.0173,0.5751 ± 0.0302,0.4991 ± 0.0215,0.5392 ± 0.0288,0.5140 ± 0.0263,0.6075 ± 0.0315,0.5124 ± 0.0228,0.3676 ± 0.0242,0.3865 ± 0.0174,0.3716 ± 0.0172,0.5476 ± 0.0265,0.4726 ± 0.0217,0.5124 ± 0.0228,0.4898 ± 0.0215,0.5813 ± 0.0269
extra_trees,0.5322 ± 0.0220,0.4417 ± 0.0935,0.4062 ± 0.0191,0.3935 ± 0.0230,0.5726 ± 0.0258,0.5067 ± 0.0318,0.5322 ± 0.0220,0.5079 ± 0.0230,0.6010 ± 0.0275,0.5079 ± 0.0197,0.3643 ± 0.0150,0.3831 ± 0.0132,0.3681 ± 0.0118,0.5517 ± 0.0209,0.4682 ± 0.0156,0.5079 ± 0.0197,0.4852 ± 0.0179,0.5784 ± 0.0223
xgboost,0.4956 ± 0.0243,0.3697 ± 0.0300,0.3787 ± 0.0207,0.3694 ± 0.0221,0.5452 ± 0.0211,0.4663 ± 0.0240,0.4956 ± 0.0243,0.4786 ± 0.0232,0.5752 ± 0.0250,0.4874 ± 0.0236,0.3521 ± 0.0250,0.3681 ± 0.0188,0.3567 ± 0.0190,0.5431 ± 0.0268,0.4554 ± 0.0223,0.4874 ± 0.0236,0.4697 ± 0.0225,0.5658 ± 0.0277
adaboost,0.5363 ± 0.0260,0.4161 ± 0.0405,0.4116 ± 0.0196,0.4007 ± 0.0216,0.5682 ± 0.0119,0.5046 ± 0.0242,0.5363 ± 0.0260,0.5143 ± 0.0246,0.5975 ± 0.0195,0.5220 ± 0.0181,0.3964 ± 0.0196,0.4019 ± 0.0144,0.3951 ± 0.0155,0.5671 ± 0.0170,0.4964 ± 0.0183,0.5220 ± 0.0181,0.5073 ± 0.0180,0.5939 ± 0.0136
svm,0.5421 ± 0.0211,0.4205 ± 0.1092,0.4083 ± 0.0147,0.3864 ± 0.0130,0.5974 ± 0.0246,0.5055 ± 0.0408,0.5421 ± 0.0211,0.5099 ± 0.0184,0.6244 ± 0.0229,0.5307 ± 0.0179,0.4135 ± 0.0307,0.4109 ± 0.0168,0.4015 ± 0.0216,0.5842 ± 0.0169,0.5038 ± 0.0201,0.5307 ± 0.0179,0.5102 ± 0.0184,0.6081 ± 0.0171
logistic_regression,0.4125 ± 0.0301,0.4020 ± 0.0212,0.3915 ± 0.0310,0.3717 ± 0.0260,0.5657 ± 0.0300,0.4963 ± 0.0222,0.4125 ± 0.0301,0.4375 ± 0.0256,0.5883 ± 0.0225,0.4027 ± 0.0134,0.3889 ± 0.0117,0.3771 ± 0.0257,0.3606 ± 0.0134,0.5559 ± 0.0160,0.4841 ± 0.0120,0.4027 ± 0.0134,0.4294 ± 0.0121,0.5775 ± 0.0132
knn,0.4117 ± 0.0280,0.3859 ± 0.0349,0.3841 ± 0.0380,0.3564 ± 0.0298,0.5619 ± 0.0274,0.4719 ± 0.0415,0.4117 ± 0.0280,0.4155 ± 0.0305,0.5687 ± 0.0258,0.3940 ± 0.0143,0.3733 ± 0.0133,0.3711 ± 0.0182,0.3412 ± 0.0138,0.5348 ± 0.0155,0.4593 ± 0.0160,0.3940 ± 0.0143,0.3994 ± 0.0149,0.5455 ± 0.0157
gaussian_nb,0.3341 ± 0.0365,0.3916 ± 0.0360,0.3818 ± 0.0433,0.3231 ± 0.0342,0.5755 ± 0.0288,0.4826 ± 0.0436,0.3341 ± 0.0365,0.3661 ± 0.0375,0.5826 ± 0.0260,0.3252 ± 0.0182,0.3792 ± 0.0142,0.3730 ± 0.0151,0.3144 ± 0.0149,0.5564 ± 0.0116,0.4677 ± 0.0190,0.3252 ± 0.0182,0.3563 ± 0.0211,0.5670 ± 0.0111
