epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.2969574352373948,0.18747422662941185,0.9256756756756757,0.9282292242491248,0.9299363057324841
2,0.17386527772288066,0.18404206371790655,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.12511994961548495,0.1833650954067707,0.9391891891891891,0.9418647503224618,0.9426751592356688
4,0.08958154694001014,0.22620408550357898,0.9324324324324325,0.9369817578772802,0.935064935064935
5,0.083832261253249,0.19368543808121938,0.9459459459459459,0.9493274368896258,0.9487179487179487
6,0.06089381985618053,0.22278461519729448,0.918918918918919,0.9207665376819606,0.9240506329113924
7,0.03908139309292105,0.2389058734265131,0.9459459459459459,0.9480375898286346,0.9493670886075949
8,0.024906294338556158,0.23682313321812734,0.9324324324324325,0.9331122166943062,0.9375
9,0.016411123204995198,0.30404422804949227,0.9324324324324325,0.9331122166943062,0.9375
10,0.020213261964837893,0.290992337666024,0.9324324324324325,0.9331122166943062,0.9375
11,0.01734515684880977,0.38403340195057084,0.918918918918919,0.9181868435599778,0.9259259259259259
12,0.013695316151849535,0.44092984535748386,0.9324324324324325,0.9344020637552976,0.9367088607594937
13,0.007213787086830298,0.4046831476754616,0.918918918918919,0.9207665376819606,0.9240506329113924
