epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.36640393089603734,0.27854670141194315,0.8851351351351351,0.8888888888888888,0.8899023401510964
2,0.17860442802712723,0.24567622832349828,0.9121621621621622,0.9161290322580645,0.9158835452367791
3,0.1432163720145016,0.2503349772478278,0.9324324324324325,0.9367088607594937,0.9344020637552976
4,0.11981936373017929,0.25195185568284345,0.918918918918919,0.925,0.9194766906209693
5,0.09722230038479776,0.29452954041394025,0.9256756756756757,0.9308176100628931,0.9269393771881334
6,0.08334736926858691,0.3083246759566906,0.9324324324324325,0.9367088607594937,0.9344020637552976
7,0.06605927104986198,0.32528262504854716,0.9256756756756757,0.9308176100628931,0.9269393771881334
8,0.058412738156983175,0.32473669946193695,0.9121621621621622,0.9192546583850931,0.912014004053805
9,0.04856876692596219,0.34346368465874644,0.8851351351351351,0.896969696969697,0.8821632577851484
10,0.0480639278334943,0.37550637589113134,0.9121621621621622,0.9182389937106918,0.9133038511147964
11,0.036427060126427664,0.4116938862244825,0.9054054054054054,0.9125,0.9058411645476322
12,0.021900931713045448,0.4668960648815374,0.918918918918919,0.925,0.9194766906209693
