epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.36543850924442856,0.17432050278644687,0.9337748344370861,0.937875574407918,0.9358974358974359
2,0.19164492612454428,0.16349434221027703,0.9403973509933775,0.9439731353835278,0.9426751592356688
3,0.155121258353416,0.17031505644716174,0.9337748344370861,0.9367267585719335,0.9367088607594937
4,0.13431533582347938,0.18492151155377065,0.9337748344370861,0.9367267585719335,0.9367088607594937
5,0.11192603695637254,0.20936485552629888,0.9205298013245033,0.9210851891127607,0.9259259259259259
6,0.08346393643252885,0.25559055745996384,0.9072847682119205,0.9065924354895722,0.9146341463414634
7,0.08453230656201567,0.3147718898507933,0.8940397350993378,0.8920996818663839,0.9036144578313253
8,0.0691219703919852,0.280807121700009,0.9139072847682119,0.9138388123011665,0.9202453987730062
9,0.055913995413934416,0.3212755255351793,0.9006622516556292,0.8993460586779781,0.9090909090909091
10,0.03522623027829302,0.34942277644248987,0.9072847682119205,0.9065924354895722,0.9146341463414634
11,0.02634658408080958,0.37297478559988223,0.9205298013245033,0.9210851891127607,0.9259259259259259
12,0.020966989100967868,0.4267888045468867,0.9072847682119205,0.9065924354895722,0.9146341463414634
