epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3180931949534932,0.20249849678696813,0.9256756756756757,0.9282292242491248,0.9299363057324841
2,0.17711943997120536,0.203828105753338,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.13224296251664291,0.19214284258919792,0.9391891891891891,0.9418647503224618,0.9426751592356688
4,0.1059901998252482,0.18630810399111863,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.08196274970179877,0.20226315756303234,0.9391891891891891,0.9392850562004791,0.9440993788819876
6,0.0605445555033716,0.218817851002756,0.9459459459459459,0.9493274368896258,0.9487179487179487
7,0.04696382145472878,0.2729575193008861,0.9324324324324325,0.9318223696333149,0.9382716049382716
8,0.03920071380845321,0.25516372788194064,0.918918918918919,0.9168969964989866,0.926829268292683
9,0.023453099464343208,0.344921506840635,0.9121621621621622,0.9094343099318223,0.9212121212121213
10,0.026197899986810453,0.3287001643392786,0.9324324324324325,0.9331122166943062,0.9375
11,0.011860534113775184,0.3436901427591471,0.9256756756756757,0.9256495301271421,0.9316770186335404
12,0.01169118661326482,0.3996297636990061,0.9459459459459459,0.9480375898286346,0.9493670886075949
13,0.022391585262871435,0.39300645496365866,0.9324324324324325,0.9331122166943062,0.9375
14,0.013677220860208271,0.39448700084609006,0.9324324324324325,0.9344020637552976,0.9367088607594937
