epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,0.6508107873755442,0.47877517342567444,0.8461538461538461,0.8666666666666667,0.85,0.8423076923076922,1.0,1.0,0.6
2,0.5505134303804854,0.4568958878517151,0.8461538461538461,0.8666666666666667,0.85,0.8423076923076922,1.0,1.0,0.6
3,0.4903239607810974,0.44377684593200684,0.8461538461538461,0.8666666666666667,0.85,0.8423076923076922,1.0,1.0,0.6
4,0.5821816589630825,0.4126816391944885,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.5395878326724952,0.3979930579662323,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
6,0.5049917748276617,0.3930611312389374,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
7,0.37070317608369907,0.3900411128997803,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
8,0.43629669786339076,0.38990017771720886,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
9,0.403224432342489,0.38022005558013916,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
10,0.4111557468562059,0.37114250659942627,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
11,0.33511996982802805,0.3599357604980469,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
12,0.4280607368744595,0.3624410033226013,0.9230769230769231,0.9166666666666666,0.9220779220779222,0.9210789210789211,1.0,0.75,1.0
